Job Title,Job Info,Job Type,Job Link,employees
Manager Engineering- Shopify,"SQUATWOLF · Karāchi, Sindh, Pakistan  
6 days ago

 · 59 applicants","On-site

 
Full-time

 
Director",https://www.linkedin.com/jobs/view/3736624585,51-200 employees · Apparel & Fashion
Software Engineer,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan Reposted  
5 days ago

 · 91 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3722461744,"5,001-10,000 employees · IT Services and IT Consulting"
Senior Executive Digital Platforms,"Telenor · Islamabad, Islāmābād, Pakistan Reposted  
11 hours ago

 · 146 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737929235,"10,001+ employees · Telecommunications"
Senior Site Reliability Engineer II - Kafka,"Careem · Islamabad, Islāmābād, Pakistan  
6 days ago

 · 31 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736613668,"1,001-5,000 employees · IT Services and IT Consulting"
"Artificial Intelligence Engineer, Trilogy (Remote) - $200,000/year USD","Crossover  · Lahore, Punjab, Pakistan Reposted  
1 day ago

 · 42 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735607881,"5,001-10,000 employees · IT Services and IT Consulting"
Open RPA Developer,"ENUM · Karāchi, Sindh, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737183981,51-200 employees
Python Developer,"Softtik Technologies · Lahore, Punjab, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737186168,11-50 employees
Citrix Administrator,"Stewart Pakistan Private Limited · Lahore, Punjab, Pakistan  
6 days ago

 · 62 applicants","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736618511,"501-1,000 employees · IT Services and IT Consulting"
Service Engineer,"Tetra Pak · Lahore, Punjab, Pakistan  
5 days ago

 · 493 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3733028821,"10,001+ employees · Packaging & Containers"
Team Lead - Contact Center,"Abacus Outsourcing · Lahore, Punjab, Pakistan Reposted  
1 day ago","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3733036565,"1,001-5,000 employees · Outsourcing and Offshoring Consulting"
Sales Engineer,"Sika · Karāchi, Sindh, Pakistan  
6 days ago

 · 90 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736616618,"10,001+ employees · Chemical Manufacturing"
Technical Support Engineer - Safety Pod,"Motive · Pakistan Reposted  
6 hours ago

 · 212 applicants","Remote

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3738069440,"1,001-5,000 employees · Software Development"
Mern Stack - Intern,"Enxsys · Lahore District, Punjab, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737196621,11-50 employees
Sales Operations Associate Gujranwala,"Nestlé · Gujranwala, Punjab, Pakistan  
6 days ago

 · 309 applicants","Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3737963808,"10,001+ employees · Food and Beverage Services"
Infrastructure Specialist,"Ericsson · Islamabad, Islāmābād, Pakistan  
6 days ago

 · 82 applicants",Full-time,https://www.linkedin.com/jobs/view/3732585446,"10,001+ employees · IT Services and IT Consulting"
Impact Evaluation - Fellow,"Taleemabad · Islāmābād, Pakistan  
5 days ago

 · 91 applicants","On-site

 
Contract",https://www.linkedin.com/jobs/view/3737300010,51-200 employees
Growth Analyst,"Vyro · Islamabad, Islāmābād, Pakistan  
6 days ago

 · 50 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736681697,51-200 employees · Software Development
Aspire for Unilever - AM Product Development,"Unilever · Karāchi, Sindh, Pakistan Reposted  
5 days ago

 · 1,405 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3687315463,"10,001+ employees · Manufacturing"
Quality & Data Control Officer,"Zameen.com · Lahore, Punjab, Pakistan  
5 days ago

 · 134 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3737176449,"5,001-10,000 employees · Real Estate"
Associate HR Business Partner,"CureMD · Lahore, Punjab, Pakistan Reposted  
5 days ago

 · 62 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737129867,"1,001-5,000 employees · Software Development"
Senior Boomi Integration Developer,"Turing · Pakistan Reposted  
5 days ago

 · 7 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736623146,"1,001-5,000 employees · IT Services and IT Consulting"
Technical Consultant,"Medtronic · Lahore, Punjab, Pakistan Reposted  
5 days ago

 · 61 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737908528,"10,001+ employees · Medical Equipment Manufacturing"
Finance Advisor,"Pathfinder International · Karāchi, Sindh, Pakistan  
5 days ago

 · 79 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3733048999,"1,001-5,000 employees · Non-profit Organizations"
Sales Engineer,"Sika · Lahore, Punjab, Pakistan  
6 days ago

 · 102 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736619205,"10,001+ employees · Chemical Manufacturing"
Microsoft Dynamics 365 Technical Support - Power Platform,"TEKenable Ltd · Islamabad, Islāmābād, Pakistan  
5 days ago

 · 19 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3737195059,51-200 employees
Assistant Manager - Learning And Development,"Zameen.com · Islāmābād, Pakistan  
6 days ago

 · 244 applicants","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3736618509,"5,001-10,000 employees · Real Estate"
Software Engineer,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan  
5 days ago

 · 31 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3733052225,"5,001-10,000 employees · IT Services and IT Consulting"
Senior Site Reliability Engineer II - Kafka,"Careem · Lahore, Punjab, Pakistan  
6 days ago

 · 11 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736616343,"1,001-5,000 employees · IT Services and IT Consulting"
Financial Advisory Senior Associate-Assistant Manager (Relocation to Myanmar),"Ably Digital · Lahore, Punjab, Pakistan  
6 days ago

 · 134 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736656727,1-10 employees · Staffing and Recruiting
Finance & Accounts Executive,"Telenor · Islamabad, Islāmābād, Pakistan  
6 days ago

 · 629 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737924498,"10,001+ employees · Telecommunications"
Prompt Engineer,"Turing · Pakistan Reposted  
5 days ago

 · 43 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736612929,"1,001-5,000 employees · IT Services and IT Consulting"
,,,https://www.linkedin.com/jobs/view/3737171880,
Desktop Engineer,"Stewart Pakistan Private Limited · Lahore, Punjab, Pakistan  
6 days ago

 · 190 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736617278,"501-1,000 employees · IT Services and IT Consulting"
"Database Administrator, Skyvera (Remote) - $30,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan Reposted  
1 day ago

 · 197 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3735614027,"5,001-10,000 employees · IT Services and IT Consulting"
Senior Engineer Continuous Improvement,"Ingredion Incorporated · Faisalabad, Punjab, Pakistan Reposted  
6 days ago

 · 332 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3706694490,"10,001+ employees · Food and Beverage Services"
Territory Sales Manager Gilgit,"Mondelēz International · Lahore, Punjab, Pakistan Reposted  
5 days ago

 · 500 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3730149301,"10,001+ employees · Food and Beverage Manufacturing"
International Recruitment Officer- Pakistan,"ApplyBoard · Lahore, Punjab, Pakistan Reposted  
6 days ago

 · 648 applicants","On-site

 
Internship

 
Entry level",https://www.linkedin.com/jobs/view/3725151798,"1,001-5,000 employees · Technology, Information and Internet"
RPA Developer,"VentureDive · Pakistan  
6 days ago

 · 105 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737994633,201-500 employees · IT Services and IT Consulting
D365 Developer,"O Consulting · Lahore, Punjab, Pakistan  
6 days ago

 · 14 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736640085,51-200 employees
System Analyst,"AKSA-SDS · Islamabad, Islāmābād, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737188075,201-500 employees
Support Officer,"Synctecho Soft · Lahore, Punjab, Pakistan  
5 days ago

 · 44 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737185119,11-50 employees
Territory Executive - Rural Projects Rahim Yar Khan,"Nestlé · Rahim Yar Khan District, Punjab, Pakistan Reposted  
2 days ago

 · 196 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737970115,"10,001+ employees · Food and Beverage Services"
Senior UI/UX Designer,"CureMD · Lahore, Punjab, Pakistan Reposted  
6 days ago

 · 355 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3722171554,"1,001-5,000 employees · Software Development"
PS Technical Consultant,"NCR Corporation · Karāchi, Sindh, Pakistan Reposted  
5 days ago

 · 249 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3687749831,"10,001+ employees · IT Services and IT Consulting"
Software Engineer (Front End),"Bayut.com · Karāchi, Sindh, Pakistan Reposted  
6 days ago

 · 2,264 applicants","Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3451370782,201-500 employees · Real Estate
"AI Super Engineer, Trilogy (Remote) - $200,000/year USD","Crossover  · Islamabad, Islāmābād, Pakistan Reposted  
1 day ago

 · 27 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735611592,"5,001-10,000 employees · IT Services and IT Consulting"
EY Ford Rhodes: Indirect & Direct Tax Compliance & Reporting Lead,"EY · Karachi Division, Sindh, Pakistan Reposted  
6 days ago

 · 33 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737944711,"10,001+ employees · Professional Services"
Sr. Node JS Developer,"SwipBox · Islāmābād, Pakistan Reposted  
5 days ago

 · 434 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3668185639,"51-200 employees · Transportation, Logistics, Supply Chain and Storage"
Full-Stack Front-End-Heavy Cloud Developer,"Turing · Pakistan Reposted  
5 days ago

 · 7 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736619194,"1,001-5,000 employees · IT Services and IT Consulting"
ASO Expert,"Ah Game Studio · Rawalpindi, Punjab, Pakistan  
5 days ago

 · 12 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737182595,11-50 employees
Senior JavaScript Engineer (Karachi),"Systems Limited · Punjab, Pakistan  
5 days ago","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3738346105,"5,001-10,000 employees · IT Services and IT Consulting"
Quality Control Executive,"Zameen.com · Lahore, Punjab, Pakistan  
5 days ago

 · 123 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737174640,"5,001-10,000 employees · Real Estate"
SQA Manager/ Team Lead SQA,"Dubizzle Labs · Lahore, Punjab, Pakistan Reposted  
6 days ago

 · 228 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3725252733,201-500 employees · IT Services and IT Consulting
Assistant Manager Accounting GL,"Afiniti · Lahore, Punjab, Pakistan  
6 days ago

 · 215 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3738070656,"1,001-5,000 employees · Software Development"
Aspire for Unilever - AM Safety,"Unilever · Karāchi, Sindh, Pakistan Reposted  
5 days ago

 · 2,163 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3687314487,"10,001+ employees · Manufacturing"
Business Development Executive,"Softpers · Lahore, Punjab, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3738342509,11-50 employees
Manager Revenue Assurance and Branchless Acc,"Mobilink Microfinance Bank Ltd · Islamabad, Islāmābād, Pakistan  
5 days ago

 · 306 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3738354545,"1,001-5,000 employees · Banking"
Senior Manager Affiliate,"ibex · Karāchi, Sindh, Pakistan  
6 days ago","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3732547336,"10,001+ employees · Outsourcing/Offshoring"
Deputy Manager Virtualization,"K-Electric · Karāchi, Sindh, Pakistan  
5 days ago

 · 117 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737175506,"10,001+ employees · Oil and Gas"
Performance Marketing Specialist,"QAAF · Lahore, Punjab, Pakistan  
5 days ago

 · 38 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737193066,11-50 employees
,,,https://www.linkedin.com/jobs/view/3737176090,
Data Scientist Manager,"Turing · Pakistan Reposted  
6 days ago

 · 47 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3733478103,"1,001-5,000 employees · IT Services and IT Consulting"
Business Development Specialist,"ZAPTA Technologies (Pvt.) Limited · Lahore, Punjab, Pakistan  
6 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737176153,51-200 employees
Business Development Officer,"Enrichers Investment Group · Lahore, Punjab, Pakistan  
6 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3738312475,"501-1,000 employees"
Business Analyst,"Codup · Karāchi, Sindh, Pakistan  
6 days ago

 · 102 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737995803,51-200 employees · IT Services and IT Consulting
Marketing Executive,"Clearpath Engineering & Services Pvt. Ltd · Rawalpindi, Punjab, Pakistan  
5 days ago

 · 17 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737192034,201-500 employees
Email Marketing And Outreach Specialist,"Kodexo Labs · Karachi Division, Sindh, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737184993,11-50 employees
Business Development Executive,"Dymax Designs · Karachi Division, Sindh, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737304605,11-50 employees
Python Developer,"Vyro · Lahore, Punjab, Pakistan  
6 days ago

 · 67 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736684360,51-200 employees · Software Development
Marketing Manager,"The Green Tribe · Lahore, Punjab, Pakistan  
5 days ago","On-site

 
Volunteer",https://www.linkedin.com/jobs/view/3737193584,11-50 employees
"Head of Technical Support, Trilogy (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan Reposted  
1 day ago

 · 63 applicants","Remote

 
Full-time

 
Director",https://www.linkedin.com/jobs/view/3735607874,"5,001-10,000 employees · IT Services and IT Consulting"
Senior CRM Operations Executive,"Careem · Karāchi, Sindh, Pakistan  
6 days ago

 · 89 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736671776,"1,001-5,000 employees · IT Services and IT Consulting"
Full-Stack Engineer,"Turing · Pakistan Reposted  
5 days ago

 · 13 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736620060,"1,001-5,000 employees · IT Services and IT Consulting"
"Software Development Engineer, Trilogy (Remote) - $100,000/year USD","Crossover  · Islamabad, Islāmābād, Pakistan Reposted  
5 days ago

 · 145 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3715443257,"5,001-10,000 employees · IT Services and IT Consulting"
,,,https://www.linkedin.com/jobs/view/3737196020,
"Senior Finance Controller, Trilogy (Remote) - $100,000/year USD","Crossover  · Islamabad, Islāmābād, Pakistan Reposted  
1 day ago

 · 298 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735611444,"5,001-10,000 employees · IT Services and IT Consulting"
Senior Consultant OR Assistant Manager- Delivery Excellence - EY Rapid Innovation,"EY · Karachi Division, Sindh, Pakistan  
6 days ago

 · 54 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737946612,"10,001+ employees · Professional Services"
"Senior Audit Manager, Trilogy (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan Reposted  
1 day ago

 · 131 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735609670,"5,001-10,000 employees · IT Services and IT Consulting"
Full-Stack Engineer,"Turing · Pakistan Reposted  
5 days ago

 · 14 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736616616,"1,001-5,000 employees · IT Services and IT Consulting"
"Financial Reporting Manager, Trilogy (Remote) - $100,000/year USD","Crossover  · Islamabad, Islāmābād, Pakistan Reposted  
1 day ago

 · 198 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735610505,"5,001-10,000 employees · IT Services and IT Consulting"
Python Team Lead,"MindRind · Lahore, Punjab, Pakistan  
6 days ago

 · 9 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737172524,51-200 employees
Back-End Developer,"Turing · Pakistan Reposted  
5 days ago

 · 18 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736613856,"1,001-5,000 employees · IT Services and IT Consulting"
Manager - Strategic Support Operations - Other Assurance - Rapid Innovation - Karachi,"EY · Karachi Division, Sindh, Pakistan Reposted  
6 days ago

 · 280 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3724987859,"10,001+ employees · Professional Services"
Android Developer,"Turing · Pakistan Reposted  
12 hours ago

 · 115 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3737171950,"1,001-5,000 employees · IT Services and IT Consulting"
"Digital Marketing Manager, 2 Hour Learning (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan Reposted  
1 day ago

 · 586 applicants","Remote

 
Full-time

 
Director",https://www.linkedin.com/jobs/view/3735611504,"5,001-10,000 employees · IT Services and IT Consulting"
"Financial Controller, Trilogy (Remote) - $100,000/year USD","Crossover  · Hyderabad, Sindh, Pakistan Reposted  
1 day ago

 · 197 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735613247,"5,001-10,000 employees · IT Services and IT Consulting"
Content Creator,"XEOSOL · Lahore, Punjab, Pakistan  
5 days ago","On-site

 
Internship",https://www.linkedin.com/jobs/view/3737178761,11-50 employees
Odoo Developer,"Codistan Ventures · Islamabad, Islāmābād, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737300518,51-200 employees
Customer Service Specialist,"Contour Software · Lahore, Punjab, Pakistan  
6 days ago

 · 139 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3733021967,"1,001-5,000 employees · IT Services and IT Consulting"
Executive Assistant,"Mindbridge · Lahore, Punjab, Pakistan  
5 days ago

 · 719 applicants","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3738367069,"5,001-10,000 employees · Outsourcing and Offshoring Consulting"
New Graduate Human Resources and Trainer Role,"Silverlight Research Expert Network · Pakistan Reposted  
6 days ago","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3737531526,11-50 employees
Human Resources Intern,"Sybrid Private Limited - A Lakson Group Company · Islamabad, Islāmābād, Pakistan  
5 days ago

 · 33 applicants","On-site

 
Internship",https://www.linkedin.com/jobs/view/3737199147,"501-1,000 employees"
Virtual Communication Specialist (US Clients),"NSOL BPO Services · Rawalpindi, Punjab, Pakistan  
6 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3738058341,201-500 employees
Customer Account Specialist,"DMOcean · Karachi Division, Sindh, Pakistan Reposted  
2 days ago

 · 33 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3738070369,1-10 employees
Application Support Analyst (Accounting) Trainee,"Contour Software · Karachi Division, Sindh, Pakistan  
6 days ago

 · 12 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3733027283,"1,001-5,000 employees · IT Services and IT Consulting"
"Mobile Application Developer (iOS, Swift), gt.school (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan Reposted  
1 day ago

 · 39 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735608822,"5,001-10,000 employees · IT Services and IT Consulting"
"Senior Finance Controller, Trilogy (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan Reposted  
1 day ago

 · 211 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735612305,"5,001-10,000 employees · IT Services and IT Consulting"
"Head of Marketing, 2 Hour Learning (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan Reposted  
1 day ago

 · 269 applicants","Remote

 
Full-time

 
Director",https://www.linkedin.com/jobs/view/3735609568,"5,001-10,000 employees · IT Services and IT Consulting"
