Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
"Senior Mobile Engineer, gt.school (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan (Remote) Reposted  
2 hours ago

 · 83 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3723013929,"5,001-10,000 employees · IT Services and IT Consulting",3723013929,https://www.linkedin.com/jobs/view/3723013929,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, gt.school. Have you got what it takes?gt.school is pioneering the delivery of 100% computer-based education to K-12 students through the use of generative AI!We are looking for a senior mobile developer to help us build a learning app that's as easy to use as TikTok and knows what the student knows and doesn't know when it comes to serving learning content, as well as TikTok knows what its users like or don't like when it comes to serving videos.Join us in what is likely the next revolution in education - a school where kids learn on their own, at their own pace, using adaptive learning apps, without having to be in a physical classroom that's going either too fast or too slow for them.What You Will Be Doing Architect and implement features as per detailed product specs and high-fidelity designs
What You Won’t Be Doing Fussing over UI/UX design details; these are handled by a dedicated design team.Endlessly debating functional requirements or feature priorities; these are well defined, in small increments
Senior Mobile Engineer Key Responsibilities Delivering clean, well-designed code in small functional increments.Making key implementation decisions, and describing your rationale.Contributing to continuous process improvementDetecting and correcting creeping technical debt
Basic Requirements Minimum 5 years of experience developing mobile applicationsMinimum 2 years in a leadership role, making technical design decisions for mobile applicationsExperience with the following cross-platform app development frameworks: React Native.
About Gt.schoolgt.school is a stealth EdTech startup in Austin, Texas, the center of educational innovation in the US. Our unique approach leverages 50+ years of learning science, cutting-edge data analytics and high-performance life skills coaching. In doing so, we can help students learn 5x faster and unlock their full potential in both academics and in life. We are a remote-first company that hires globally via Crossover.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4581-PK-Punjab-SeniorMobileEn.015","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Lahore," Lahore, Punjab, Pakistan ",Remote,83,2 hours ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
iOS Developer,"Turing · Pakistan (Remote) Reposted  
1 week ago

 · 52 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3729912243,"1,001-5,000 employees · IT Services and IT Consulting",3729912243,https://www.linkedin.com/jobs/view/3729912243,"About the job
            

 
A rapidly-growing company that is on a mission to deliver cutting-edge acoustic intelligence media solutions to connect the world, is looking for an iOS Developer. The developer will be working closely with the design team to build UI/UX that is both engaging and user-centric. The company is revolutionizing the mobile media entertainment sector by building entertaining applications that provide users with intuitive and delightful experiences. This is a great opportunity for candidates who are eager to challenge the norm and work with state-of-the-art technologies.Job Responsibilities: To increase the features and scalability of the application, use Firebase and Google's cloud computing infrastructureDebug and fix application-related problems as soon as possibleTo maintain application competitiveness and compliance, keep up with the most recent market trends, development techniques, and Apple policiesMaintain and enhance the current codebase for the best possible performance, dependability, and modularity
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as an iOS DeveloperDemonstrable experience working with Objective-C and SwiftExtensive experience and knowledge of Google Cloud services and FirebaseStrong sense of visual design with a portfolio that shows consideration for UI/UX elementsThorough knowledge of code versioning systems like Git/GitHubAbility to function both individually and in a group settingPowerful problem-solving abilities and the ability to manage several projects at onceNice to have some experience using entertainment or media streaming appsIn-depth knowledge of different programming languages and frameworks is desirablePrior experience working with CI/CD (continuous integration and deployment) tools is preferredFamiliarity with agile development methodologies is nice to haveExcellent conversational and written English communication skills","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,52,1 week ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Android Developer,"Solinovation · Faisalabad, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729944746,1-10 employees,3729944746,https://www.linkedin.com/jobs/view/3729944746,"About the job
            

 
Company DescriptionSolinovation is an innovative IT solutions company that offers efficient and reliable technology solutions to businesses of all sizes. Our dedicated team of IT experts is committed to delivering customized and cutting-edge solutions that meet the unique needs of each of our clients. We specialize in Software Development, Website Development, Search Engine Optimization (SEO), Digital Marketing, Graphic Designing, and Amazon Virtual Assistant.Role DescriptionThis is a full-time on-site Application Developer role located in Faisalabad. The Application Developer will be responsible for developing and maintaining software applications, programming in different languages, working with databases, and integrating applications with other systems. The Application Developer will also be responsible for using Flutter, Java and kotlin to create responsive mobile app and ensuring high levels of application performance and security.Languages Java, kotlin, Flutter Qualifications Strong skills in Software Development and ProgrammingExperience working with DatabasesProficiency in using Cascading Style Sheets (CSS) to create responsive web pagesAbility to integrate applications with other systemsExcellent problem-solving and analytical skillsExperience working with software development frameworks and toolsBachelor's or Master's degree in Computer Science, Software Engineering, or related field","Software Development
            
              2-10 employees
            

              10 on LinkedIn",Solinovation ,Faisalabad," Faisalabad, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,1-10 employees,Not specified
Android Developer,"Innovative Inside · Islāmābād, Pakistan (On-site)  
1 week ago

 · 36 applicants",Full-time,https://www.linkedin.com/jobs/view/3729945439,11-50 employees,3729945439,https://www.linkedin.com/jobs/view/3729945439,"About the job
            

 
Android developer having 02 year experiencekotlin, MVVm, dependency injectionclean architecturestrong UI embedded using materials design 3commercial project experience","IT Services and IT Consulting
            
              11-50 employees
            

              7 on LinkedIn",Innovative Inside ,Islāmābād," Islāmābād, Pakistan ",On-site,36,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
"Senior Mobile Engineer, gt.school (Remote) - $100,000/year USD","Crossover  · Karāchi, Sindh, Pakistan (Remote) Reposted  
4 hours ago

 · 79 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3723013833,"5,001-10,000 employees · IT Services and IT Consulting",3723013833,https://www.linkedin.com/jobs/view/3723013833,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, gt.school. Have you got what it takes?gt.school is pioneering the delivery of 100% computer-based education to K-12 students through the use of generative AI!We are looking for a senior mobile developer to help us build a learning app that's as easy to use as TikTok and knows what the student knows and doesn't know when it comes to serving learning content, as well as TikTok knows what its users like or don't like when it comes to serving videos.Join us in what is likely the next revolution in education - a school where kids learn on their own, at their own pace, using adaptive learning apps, without having to be in a physical classroom that's going either too fast or too slow for them.What You Will Be Doing Architect and implement features as per detailed product specs and high-fidelity designs
What You Won’t Be Doing Fussing over UI/UX design details; these are handled by a dedicated design team.Endlessly debating functional requirements or feature priorities; these are well defined, in small increments
Senior Mobile Engineer Key Responsibilities Delivering clean, well-designed code in small functional increments.Making key implementation decisions, and describing your rationale.Contributing to continuous process improvementDetecting and correcting creeping technical debt
Basic Requirements Minimum 5 years of experience developing mobile applicationsMinimum 2 years in a leadership role, making technical design decisions for mobile applicationsExperience with the following cross-platform app development frameworks: React Native.
About Gt.schoolgt.school is a stealth EdTech startup in Austin, Texas, the center of educational innovation in the US. Our unique approach leverages 50+ years of learning science, cutting-edge data analytics and high-performance life skills coaching. In doing so, we can help students learn 5x faster and unlock their full potential in both academics and in life. We are a remote-first company that hires globally via Crossover.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4581-PK-Karāchi-SeniorMobileEn.009","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Karāchi," Karāchi, Sindh, Pakistan ",Remote,79,4 hours ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
Software Engineer- Mobile (Android),"Motive · Pakistan (Remote) Reposted  
1 week ago",Full-time · Associate,https://www.linkedin.com/jobs/view/3730823344,"1,001-5,000 employees · Software Development",3730823344,https://www.linkedin.com/jobs/view/3730823344,"About the job
            

 
Who We AreMotive builds technology to improve the safety, productivity, and profitability of businesses that power the physical economy. Motive combines IoT hardware with AI-powered applications to connect and automate physical operations. Motive is one of the fastest-growing software companies in the world, serving more than 120,000 businesses, across a wide range of industries including trucking and logistics, construction, oil and gas, food and beverage, field service, agriculture, passenger transit, and delivery.Motive is built on four foundational attributes; Own It, Less but Better, Build Trust, and Unlock Potential. This has taken our company to great heights, including being recognized by Fortune for Best Workplaces, Forbes Best Startup Employers, and Comparably for our Best Global Culture, Sales Team, Leadership Team, Career Growth, and CEO for Diversity. We’re proud to receive an employee net promoter score of 63 (according to Comparably) which places Motive in the top 5% of companies with 4,000 employees or more.Today, our team is made up of more than 3,000 employees, located across the world, providing support to a wide range of customers. While most of our employees are remote, many have the opportunity to work on-site at any of our 8 global office locations. Visit our careers website to learn more about opportunities at Motive.About The RoleThis is a great opportunity to make a significant impact in designing and building our new Motive Fleet Manager Android app and as well as grow by working directly with experienced technology professionals with backgrounds from Silicon Valley companies like Google, Twitter, Facebook and Uber (to name a few). We are looking for candidates who have a familiarity with Java and Kotlin, and a good understanding of system architectures (MVC, MVVM, Redux) and a forward thinking mindset aimed at high readability (declarative) code, as well as identifying problems or bottlenecks before they become issues.What You'll Do Develop from scratch our new Android Motive App.Work with product team to refine feature specs, and work with cross functional teams to create fluid user experiences with interactive visualization for a multitude of data from these different teamsCommunicate with backend engineers about API requirements or refinements, and engage with the senior engineers for mentorship to learn & grow in your areas of interestAnalyze our user's data to identify bugs, and help support team to diagnose user problemsBe able to work as part of a small, tightly knit team 
What We're Looking For 5+ years of experience working on Android apps with a deep understanding of Android SDKsProficiency in Java, Kotlin, Android lifecycle, custom views, database/persistenceAn understanding of Android UI/UX and application design paradigmsAn appreciation and understanding of automated app testingKnowledge in RxJava2, Dagger2, and knowledge or interest in commercial vehicles/trucking is a plus!
Creating a diverse and inclusive workplace is one of Motive's core values. We are an equal opportunity employer and welcome people of different backgrounds, experiences, abilities and perspectives. Please review our Candidate Privacy Notice here.The applicant must be authorized to receive and access those commodities and technologies controlled under U.S. Export Administration Regulations. It is Motive's policy to require that employees be authorized to receive access to Motive products and technology.","Software Development
            
              1,001-5,000 employees
            

              3,744 on LinkedIn",Motive ,Pakistan, Pakistan ,Remote,,1 week ago,2,Full-time,Associate,"1,001-5,000 employees ", Software Development
"Mobile Application Developer (iOS, Swift), gt.school (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan (Remote) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3727372140,"5,001-10,000 employees · IT Services and IT Consulting",3727372140,https://www.linkedin.com/jobs/view/3727372140,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, gt.school. Have you got what it takes?gt.school is pioneering the delivery of 100% computer-based education to K-12 students through the use of generative AI!We are looking for a senior mobile developer to help us build a learning app that's as easy to use as TikTok and knows what the student knows and doesn't know when it comes to serving learning content, as well as TikTok knows what its users like or don't like when it comes to serving videos.Join us in what is likely the next revolution in education - a school where kids learn on their own, at their own pace, using adaptive learning apps, without having to be in a physical classroom that's going either too fast or too slow for them.What You Will Be Doing Architect and implement features as per detailed product specs and high-fidelity designs
What You Won’t Be Doing Fussing over UI/UX design details; these are handled by a dedicated design team.Endlessly debating functional requirements or feature priorities; these are well defined, in small increments
Mobile Application Developer (iOS, Swift) Key Responsibilities Delivering clean, well-designed code in small functional increments.Making key implementation decisions, and describing your rationale.Contributing to continuous process improvementDetecting and correcting creeping technical debt
Basic Requirements Minimum 5 years of experience developing mobile applicationsMinimum 2 years in a leadership role, making technical design decisions for mobile applicationsExperience with the following cross-platform app development frameworks: React Native.
About Gt.schoolgt.school is a stealth EdTech startup in Austin, Texas, the center of educational innovation in the US. Our unique approach leverages 50+ years of learning science, cutting-edge data analytics and high-performance life skills coaching. In doing so, we can help students learn 5x faster and unlock their full potential in both academics and in life. We are a remote-first company that hires globally via Crossover.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
 Crossover Job Code: LJ-4581-PK-Punjab-MobileApplicat.019","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Lahore," Lahore, Punjab, Pakistan ",Remote,,1 week ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
Cross-Platform Mobile Developers M5164,"Nisum · Islamabad, Islāmābād, Pakistan (Hybrid)  
1 week ago

 · 68 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3731391583,"1,001-5,000 employees · IT Services and IT Consulting",3731391583,https://www.linkedin.com/jobs/view/3731391583,"About the job
            

 
Nisum is a leading global digital commerce firm headquartered in California, with services spanning digital strategy and transformation, insights and analytics, blockchain, business agility, and custom software development. Founded in 2000 with the customer-centric motto “ Building Success Together® ,” Nisum has grown to over 1,800 professionals across the United States, Chile,Colombia, India, Pakistan and Canada. A preferred advisor to leading Fortune 500 brands, Nisum enables clients to achieve direct business growth by building the advanced technology they need to reach end customers in today’s world, with immersive and seamless experiences across digital and physical channels.Job BriefA Mobile Developer in the Engineering team works with different engineers to develop and maintain high quality mobile applications. The incumbent should be passionate about mobile platforms and translating code into user-friendly applications. Collaborates with the internal teams to develop functional mobile applications, while working in a fast-paced environment. Eventually, the incumbent should be able to design and build the next generation of mobile applications.What You'll Do Ability to clearly write technical specifications and strong estimating and planning skills.Desire to work in a fast-paced, agile, collaborative environment.Ability to deliver full life cycle engagements.Ability and desire to thrive in a proactive, high-pressure, client-services, environment.Demonstrable ability to deliver projects on time, with high quality, and within budget.
What You Know Relevant work experience of a minimum of 8 years Proficient with Objective-C or Swift and Cocoa Touch.Experience with iOS frameworks such as Core Data, Core Animation, etc.Experience with offline storage, threading, and performance tuning.Deep understanding of other web technologies and UI/UX standards.Understanding of Apple’s design principles and interface guidelines.Knowledge of low-level C-based libraries is preferred.Experience with performance and memory tuning with tools such as Instruments and Shark, depending on project needs.Familiarity with cloud message APIs and push notifications.Knack for bench marking and optimisation.Proficient understanding of code versioning tools such as Git.Familiarity with continuous integration.Strong in Data Structures and Models.Deep knowledge of Java, Android Studio, gradle and other IDE tools.An Object Oriented philosopher with experience understanding and applying OO design patterns.Experience working with and tuning high volume mobile applications.Experience integrating with RESTful API backends.Able to effectively communicate across teams and roles.
Education Bachelor’s degree in Computer Science/Engineering or equivalent work experience
Benefits Health: We provide comprehensive health benefits designed specifically to meet your needs at all stages of your life. With our many options, you can find takaful coverage related to in-patient and out-patient care along with life takaful.Parents Takaful: We provide comprehensive health benefits designed specifically for employees' parents.Work-Life Balance: We provide optimal flexibility and choice for our employees to manage time away from work and for almost every aspect of life. Whether it’s about performing a pilgrimage, medical leave, family planning, or spending time with friends or family, our paid time-off benefit can support your lifestyle.Incentives and Rewards: We recognize that different people have different needs, and this is why we extend our benefits beyond conventional offerings. We offer various options to help you juggle the demands of your career and life. We offer multiple ways to earn financial rewards and provide financial support programs, such as interest-free loans, multiple discount programs, one extra salary, car financing schemes, old-age benefits, and fund savings.Development and Training Programs: We recognize the skill set and mindset our employees need to stay competitive in the marketplace and provide support through structured classroom training, study sponsorships, international trips, and multiple appreciation programs.Team Building: We strive to create a culture where fun and work go hand-in-hand. We offer quarterly team lunches along with monthly entertainment events to ensure the workplace remains fun and productive!Corporate Appliances: We set you up for success by providing all the tools you need to start your career with us off right. We provide a laptop with accessories, a cellular and internet device, and a power bank on a need basis only.Office Facilities: Our office is specifically designed to support a healthy and balanced lifestyle for our employees. It offers a separate gaming room, gym facility, free lunches, an in-house vending machine, and so much more!","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,881 on LinkedIn",Nisum ,Islamabad," Islamabad, Islāmābād, Pakistan ",Hybrid,68,1 week ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Cross-Platform Mobile Developer M5164,"Nisum · Karāchi, Sindh, Pakistan (Hybrid)  
1 week ago

 · 59 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3731388822,"1,001-5,000 employees · IT Services and IT Consulting",3731388822,https://www.linkedin.com/jobs/view/3731388822,"About the job
            

 
Nisum is a leading global digital commerce firm headquartered in California, with services spanning digital strategy and transformation, insights and analytics, blockchain, business agility, and custom software development. Founded in 2000 with the customer-centric motto “ Building Success Together® ,” Nisum has grown to over 1,800 professionals across the United States, Chile,Colombia, India, Pakistan and Canada. A preferred advisor to leading Fortune 500 brands, Nisum enables clients to achieve direct business growth by building the advanced technology they need to reach end customers in today’s world, with immersive and seamless experiences across digital and physical channels.Job BriefA Mobile Developer in the Engineering team works with different engineers to develop and maintain high quality mobile applications. The incumbent should be passionate about mobile platforms and translating code into user-friendly applications. Collaborates with the internal teams to develop functional mobile applications, while working in a fast-paced environment. Eventually, the incumbent should be able to design and build the next generation of mobile applications.What You'll Do Ability to clearly write technical specifications and strong estimating and planning skills.Desire to work in a fast-paced, agile, collaborative environment.Ability to deliver full life cycle engagements.Ability and desire to thrive in a proactive, high-pressure, client-services, environment.Demonstrable ability to deliver projects on time, with high quality, and within budget.
What You Know Relevant work experience of a minimum of 8 years Proficient with Objective-C or Swift and Cocoa Touch.Experience with iOS frameworks such as Core Data, Core Animation, etc.Experience with offline storage, threading, and performance tuning.Deep understanding of other web technologies and UI/UX standards.Understanding of Apple’s design principles and interface guidelines.Knowledge of low-level C-based libraries is preferred.Experience with performance and memory tuning with tools such as Instruments and Shark, depending on project needs.Familiarity with cloud message APIs and push notifications.Knack for bench marking and optimisation.Proficient understanding of code versioning tools such as Git.Familiarity with continuous integration.Strong in Data Structures and Models.Deep knowledge of Java, Android Studio, gradle and other IDE tools.An Object Oriented philosopher with experience understanding and applying OO design patterns.Experience working with and tuning high volume mobile applications.Experience integrating with RESTful API backends.Able to effectively communicate across teams and roles.
Education Bachelor’s degree in Computer Science/Engineering or equivalent work experience
Benefits Health: We provide comprehensive health benefits designed specifically to meet your needs at all stages of your life. With our many options, you can find takaful coverage related to in-patient and out-patient care along with life takaful.Parents Takaful: We provide comprehensive health benefits designed specifically for employees' parents.Work-Life Balance: We provide optimal flexibility and choice for our employees to manage time away from work and for almost every aspect of life. Whether it’s about performing a pilgrimage, medical leave, family planning, or spending time with friends or family, our paid time-off benefit can support your lifestyle.Incentives and Rewards: We recognize that different people have different needs, and this is why we extend our benefits beyond conventional offerings. We offer various options to help you juggle the demands of your career and life. We offer multiple ways to earn financial rewards and provide financial support programs, such as interest-free loans, multiple discount programs, one extra salary, car financing schemes, old-age benefits, and fund savings.Development and Training Programs: We recognize the skill set and mindset our employees need to stay competitive in the marketplace and provide support through structured classroom training, study sponsorships, international trips, and multiple appreciation programs.Team Building: We strive to create a culture where fun and work go hand-in-hand. We offer quarterly team lunches along with monthly entertainment events to ensure the workplace remains fun and productive!Corporate Appliances: We set you up for success by providing all the tools you need to start your career with us off right. We provide a laptop with accessories, a cellular and internet device, and a power bank on a need basis only.Office Facilities: Our office is specifically designed to support a healthy and balanced lifestyle for our employees. It offers a separate gaming room, gym facility, free lunches, an in-house vending machine, and so much more!","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,881 on LinkedIn",Nisum ,Karāchi," Karāchi, Sindh, Pakistan ",Hybrid,59,1 week ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Cross-Platform Mobile Developers M5164,"Nisum · Lahore, Punjab, Pakistan (Hybrid)  
1 week ago

 · 72 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3731392622,"1,001-5,000 employees · IT Services and IT Consulting",3731392622,https://www.linkedin.com/jobs/view/3731392622,"About the job
            

 
Nisum is a leading global digital commerce firm headquartered in California, with services spanning digital strategy and transformation, insights and analytics, blockchain, business agility, and custom software development. Founded in 2000 with the customer-centric motto “ Building Success Together® ,” Nisum has grown to over 1,800 professionals across the United States, Chile,Colombia, India, Pakistan and Canada. A preferred advisor to leading Fortune 500 brands, Nisum enables clients to achieve direct business growth by building the advanced technology they need to reach end customers in today’s world, with immersive and seamless experiences across digital and physical channels.Job BriefA Mobile Developer in the Engineering team works with different engineers to develop and maintain high quality mobile applications. The incumbent should be passionate about mobile platforms and translating code into user-friendly applications. Collaborates with the internal teams to develop functional mobile applications, while working in a fast-paced environment. Eventually, the incumbent should be able to design and build the next generation of mobile applications.What You'll Do Ability to clearly write technical specifications and strong estimating and planning skills.Desire to work in a fast-paced, agile, collaborative environment.Ability to deliver full life cycle engagements.Ability and desire to thrive in a proactive, high-pressure, client-services, environment.Demonstrable ability to deliver projects on time, with high quality, and within budget.
What You Know Relevant work experience of a minimum of 8 years Proficient with Objective-C or Swift and Cocoa Touch.Experience with iOS frameworks such as Core Data, Core Animation, etc.Experience with offline storage, threading, and performance tuning.Deep understanding of other web technologies and UI/UX standards.Understanding of Apple’s design principles and interface guidelines.Knowledge of low-level C-based libraries is preferred.Experience with performance and memory tuning with tools such as Instruments and Shark, depending on project needs.Familiarity with cloud message APIs and push notifications.Knack for bench marking and optimisation.Proficient understanding of code versioning tools such as Git.Familiarity with continuous integration.Strong in Data Structures and Models.Deep knowledge of Java, Android Studio, gradle and other IDE tools.An Object Oriented philosopher with experience understanding and applying OO design patterns.Experience working with and tuning high volume mobile applications.Experience integrating with RESTful API backends.Able to effectively communicate across teams and roles.
Education Bachelor’s degree in Computer Science/Engineering or equivalent work experience
Benefits Health: We provide comprehensive health benefits designed specifically to meet your needs at all stages of your life. With our many options, you can find takaful coverage related to in-patient and out-patient care along with life takaful.Parents Takaful: We provide comprehensive health benefits designed specifically for employees' parents.Work-Life Balance: We provide optimal flexibility and choice for our employees to manage time away from work and for almost every aspect of life. Whether it’s about performing a pilgrimage, medical leave, family planning, or spending time with friends or family, our paid time-off benefit can support your lifestyle.Incentives and Rewards: We recognize that different people have different needs, and this is why we extend our benefits beyond conventional offerings. We offer various options to help you juggle the demands of your career and life. We offer multiple ways to earn financial rewards and provide financial support programs, such as interest-free loans, multiple discount programs, one extra salary, car financing schemes, old-age benefits, and fund savings.Development and Training Programs: We recognize the skill set and mindset our employees need to stay competitive in the marketplace and provide support through structured classroom training, study sponsorships, international trips, and multiple appreciation programs.Team Building: We strive to create a culture where fun and work go hand-in-hand. We offer quarterly team lunches along with monthly entertainment events to ensure the workplace remains fun and productive!Corporate Appliances: We set you up for success by providing all the tools you need to start your career with us off right. We provide a laptop with accessories, a cellular and internet device, and a power bank on a need basis only.Office Facilities: Our office is specifically designed to support a healthy and balanced lifestyle for our employees. It offers a separate gaming room, gym facility, free lunches, an in-house vending machine, and so much more!","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,881 on LinkedIn",Nisum ,Lahore," Lahore, Punjab, Pakistan ",Hybrid,72,1 week ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Flutter Developer,"RootPointers · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730666003,51-200 employees,3730666003,https://www.linkedin.com/jobs/view/3730666003,"About the job
            

 
DescriptionAs an Associate Flutter Developer at RootPointers, you will work closely with our experienced development team to design, build, and maintain high-quality mobile applications using the Flutter framework. This role is ideal for a motivated and detail-oriented developer with 6 months to 1 year of experience in Flutter app development.Job Responsibilities Collaborate with senior developers to build, test, and maintain Flutter applications that meet the project's requirements and adhere to best practices.Translate design specifications and wireframes into responsive and visually appealing user interfaces while ensuring a seamless user experience.Participate in code reviews and contribute to the debugging and testing of applications to identify and resolve issues.Work with backend developers to integrate RESTful APIs and other web services into the Flutter applications.Identify and address performance bottlenecks to ensure smooth and efficient app operation.Maintain detailed documentation of code, project progress, and application features.Keep up-to-date with the latest trends and technologies in mobile app development and Flutter.
Skills Required Bachelor's degree in Computer Science or a related field is preferred but not mandatory.6 months to 1 year of hands-on experience with Flutter app development.Familiarity with Dart programming language.Understanding of the Flutter framework and its core principles.Proficiency in working with RESTful APIs, Firebase and third-party libraries.Basic knowledge of UI/UX design principles.Strong problem-solving skills and attention to detail.
Experience Required: 6 months - 1 year","IT Services and IT Consulting
            
              51-200 employees
            

              56 on LinkedIn",RootPointers ,Lahore," Lahore, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,51-200 employees,Not specified
