Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
IT Project Manager,"S&P Global · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
3 days ago

 · 116 applicants",Full-time,https://www.linkedin.com/jobs/view/3736407961,"10,001+ employees · Financial Services",3736407961,https://www.linkedin.com/jobs/view/3736407961,About the job,,S&P Global ,Islamabad," Islamabad, Islāmābād, Pakistan ",On-site,116,3 days ago,1,Full-time,Not specified,"10,001+ employees ", Financial Services
Chief Manager - IT Risk,"Sui Southern Gas Company Limited · Karachi Division, Sindh, Pakistan  
4 days ago","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735940206,"5,001-10,000 employees · Utilities",3735940206,https://www.linkedin.com/jobs/view/3735940206,"About the job
            

 
Bachelors in Computer Science with 10 years of experience or MCS with at least 09 years of experience. Cyber security, or related field preferred Certifications in relevant Security and Compliance {CISA, CRISC, CISSP, etc.) preferred Lead the development / implementation of system-wide risk management function of the information security program to ensure information security risks are identified & monitored.Advance the design, delivery, and performance of lT risk metrics and reporting including the Business Impact Assessment, lT Risk Management Framework, and the management of configurations and standards.Internally assess, evaluate and make recommendations to management regarding the adequacy of the security controls, risks involved for the organization's information and technology systems.Lead the system-wide information security compliance program, ensuring lT activities, processes, and procedures to meet defined requirements, policies and regulations.Lead enterprise, network, application, and cloud infrastructure risk assessments while maintaining process and procedural documentation.Manage third-party risk assessments and ongoing monitoring activities for lT vendors.Coordinate and track all lT Risks, information technology and security related assessments including scope of assessment, parties involved, timelines, and outcomes.Must be able to assess computer hardware, software, and systems for security risks or violations and work with staff and technology vendors to recommend solutions.Develop strategies to address awareness and training for all stakeholders as well as technical solutions.Manage a dynamic team while helping them grow in their positions and keeping them motivated and informed of organization's direction.Provide insight and guidance to IT processes and projects to ensure best practices and security standards are maintained.Recommend programmatic and technical directions and operate with a high degree of independence in matters relating to the investigation, impact, and analysis of security incidents, decisions regarding risk, and measures for computer and network security.Operate with a high degree of independence with regard to project management activities, including development of project plans and budget/resource estimates.Excellent knowledge and experience of information security, audit, risk management, compliance or risk consulting experience.Knowledge & Experience of securing network technologies, client, and server operating systems.Must be well versed with laws and guidelines affecting Energy / utility entities.Experience responding to, analyzing and communicating information security incidents.Excellent written and verbal communication skills.Excellent interpersonal, communication, and presentation skills, including formal report writing experience.","Utilities
            
              5,001-10,000 employees
            

              212 on LinkedIn",Sui Southern Gas Company Limited ,Karachi," Karachi Division, Sindh, Pakistan  
4 days ago",Remote,,4 days ago,3,Full-time,Mid-Senior level,"5,001-10,000 employees ", Utilities
ARCHITECTE FONCTIONNEL ASSURANCE H/F,"Inetum · Karāchi, Sindh, Pakistan Reposted  
5 days ago

 · 2 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736783282,"10,001+ employees · IT Services and IT Consulting",3736783282,https://www.linkedin.com/jobs/view/3736783282,About the job,,Inetum ,Karāchi," Karāchi, Sindh, Pakistan Reposted  
5 days ago

 ",On-site,2,5 days ago,3,Full-time,Mid-Senior level,"10,001+ employees ", IT Services and IT Consulting
IT Technical Analyst (SAP) - HR,"Beacon Performance Consulting · Islamabad, Islāmābād, Pakistan  
1 week ago","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3735633458,1-10 employees,3735633458,https://www.linkedin.com/jobs/view/3735633458,About the job,,Beacon Performance Consulting ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 week ago",Hybrid,,1 week ago,2,Full-time,Not specified,1-10 employees,Not specified
IT Technical Analyst (SAP) - Materials Management,"Beacon Performance Consulting · Islamabad, Islāmābād, Pakistan  
1 week ago","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3735633408,1-10 employees,3735633408,https://www.linkedin.com/jobs/view/3735633408,"About the job
            

 
About the jobBPC is growing and you can grow with it!   We are looking for IT Technical Analyst in Materials Management for our client in Saudi Arabia JOB TITLE: IT Technical Analyst (SAP) in Materials Management  Role Summary  As an IT Technical Analyst with material management domain knowledge, your roles and responsibilities includes:·      Developing and maintaining ABAP programs to support material management processes, such as inventory management, purchasing, and goods receipt.·      Developing and customizing Fiori apps using SAP UI5 and Fiori design principles ensuring responsiveness and compatibility across different devices.·      Creating CDS views to expose data from SAP HANA optimizing performance and data access..·      Keeping up-to-date with the latest SAP Fiori and CDS developments and best practices and implementing in the projects.·      Collaborating with functional teams to understand business requirements and translating them into technical specifications for ABAP development.·      Designing and implementing custom reports, interfaces, enhancements, and conversions in SAP ERP system related to material management.·      Troubleshooting and debugging ABAP programs and Fiori apps to identify and fix issues in the material management modules.·      Assisting in data migration and data cleansing activities related to material master data.·      Conducting unit testing, integration testing, and performance tuning of ABAP programs to ensure smooth operation and optimal performance.·      Providing support for end-users by addressing and resolving ABAP-related issues and incidents in material management processes.·      Keeping up-to-date with the latest SAP technologies and best practices to continuously improve the ABAP development processes.·      Working on SAP upgrades and implementing relevant changes to existing ABAP programs.·      Collaborating with other technical and functional teams to ensure seamless integration between material management and other SAP modules.·      Having an experience in SAP SAC (SAP Analytics Cloud) in materials management would be an added advantage. ·      Leveraging SAP SAC's analytics and reporting capabilities to provide valuable insights and data visualizations related to material management processes. ·      Work closely with the material management team to understand their reporting needs, create interactive dashboards, and design data models that help them make informed decisions.·      Extract and analyze data from the SAP system, identify key performance indicators (KPIs) relevant to materials management, and present the information in a user-friendly and actionable format.  Experience  5 – 7 years of implementation experience Education / Qualifications / Certifications Required  Minimum bachelor’s degree in ITSAP Certifications preferred
  Northward Journey! BPC is a vibrant organization growing exponentially with global footprint. If you have what it takes to deliver, we can propel your career to new heights! Let’s grow together!","IT Services and IT Consulting
            
              2-10 employees
            

              6 on LinkedIn",Beacon Performance Consulting ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 week ago",Hybrid,,1 week ago,2,Full-time,Not specified,1-10 employees,Not specified
IT Support Coordinator Intern,"Tech Domain · Lahore, Punjab, Pakistan  
6 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736394233,51-200 employees,3736394233,https://www.linkedin.com/jobs/view/3736394233,"About the job
            

 
Job Title: IT Support Coordinator InternFresh graduates and Females are encouraged to apply.Job Location: LahoreInternship Type: Full-TimeJob Summary:As an IT Support Coordinator Intern, you will have the opportunity to gain valuable hands-on experience in the field of information technology. You will assist the IT team in providing technical support to end-users, coordinating support activities, and contributing to the efficient operation of our IT infrastructure.Key Responsibilities: Assist in providing technical support to end-users, helping to troubleshoot hardware, software, and network issues.Learn to diagnose and resolve technical problems under the guidance of experienced IT staff.Assist in coordinating IT support activities, including help desk ticket management and prioritization.Collaborate with IT team members to contribute to efficient problem resolution and user satisfaction.Learn to conduct training sessions or assist in creating resources to help end-users better understand and utilize IT systems and software.Assist in maintaining records of support requests, resolutions, and system configurations.Assist with tasks related to hardware and software management, including setup, deployment, and basic troubleshooting.Learn about the procurement process and how to ensure the availability of necessary IT resources.
Qualifications: Recently completed degree in Information Technology, Computer Science, or a related field.Strong interest in IT and a desire to learn and grow in the field.Basic knowledge of computer hardware and software.Excellent problem-solving and communication skills.Ability to work well in a team and learn from experienced IT professionals.Eagerness to take on new challenges and contribute to the success of the IT team.
How to apply:If you are open to work and want to excel in the international market then this position is best for you please share your resume at laiba.gul@techdomain.com.au","IT Services and IT Consulting
            
              51-200 employees
            

              138 on LinkedIn",Tech Domain ,Lahore," Lahore, Punjab, Pakistan  
6 days ago",On-site,,6 days ago,2,Full-time,Not specified,51-200 employees,Not specified
IT Service Desk Engineer (Night Shift),"Murkez Technologies · Lahore, Punjab, Pakistan  
6 days ago

 · 51 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736390971,51-200 employees,3736390971,https://www.linkedin.com/jobs/view/3736390971,"About the job
            

 
Company Overview:Murkez Technologies is a provider of cutting-edge technology solutions and services in Asia, Europe and North America. We believe that innovation, commitment to quality, and effective partnership with our clients is the foundation of success.Over the years we have engineered solutions that are currently being used in some of the largest Fortune 100 companies around the world. Our success comes from the realization that we as an organization can only succeed if our clients are successful.Position: IT Service Desk EngineerLocation: Paragon City, LahoreEmployment Type: Full Time - OnsiteShift: NightJob Responsibilities: Tier 1 and Tier 2 IT Helpdesk SupportStrong knowledge of Office 365, networking, and troubleshootingProvide assistance & support in setting up new IT peripheralsResearching, resolving, and responding to queries received via calls and emails promptlyResponsible for performing special projects / additional tasks as assignedProvide creative solutions to improve and increase the efficiency of the departmentExcellence and accuracy should not be detoured, and the analyst should be able to meet the deadlinesIdentifies, recommends, and implements systems to minimize loss of merchandise, money, or company assets.Excellence and accuracy should not be detoured, and the analyst should be able to meet the deadlines.Follow and confront a potential person of interest who is suspected of shoplifting.","IT Services and IT Consulting
            
              51-200 employees
            

              70 on LinkedIn",Murkez Technologies ,Lahore," Lahore, Punjab, Pakistan  
6 days ago

 ",On-site,51,6 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Executive IT/Cyber Security,"KUZA Ventures  · Karachi Division, Sindh, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737197900,11-50 employees,3737197900,https://www.linkedin.com/jobs/view/3737197900,"About the job
            

 
Position: Executive / Assistant Manager IT – SecurityLocation: KarachiIndustry: ManufacturingExperience: Atleast 1 year of experienceEducation: Graduate with related certifications in ITJob Role:- Administer and manage Cisco and Fortinet Firewalls.- Administer and manage the endpoint security and ensure security software’s are up to date.- Manager the overall ISL Factory WAN setup and coordinate with vendors in case of link performance.- Configure and maintain network switches.- Troubleshoot fiber optic connectivity.- Assist Manager IT in design and implementation of IT security systems to protect the organizations computer network and cyber-attacks.- Participate in developing the organization wide best practices for IT security.- Monitor computer networks for security issues, install security software and document all security issues or branches.- Identify and solve any problems that arise with computer networks and systems.","Human Resources
            
              11-50 employees
            

              17 on LinkedIn",KUZA Ventures  ,Karachi," Karachi Division, Sindh, Pakistan  
5 days ago",On-site,,5 days ago,2,Full-time,Not specified,11-50 employees,Not specified
IT & Cybersecurity Sr. Specialist,"iHorizons · Pakistan  
6 days ago

 · 229 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737995665,51-200 employees · IT Services and IT Consulting,3737995665,https://www.linkedin.com/jobs/view/3737995665,"About the job
            

 
This is a Remote (Work from Home) position. Job SummaryYou will work closely with the Operations Team, Development Team and clients ensuring all LOBs continue to have a high level of information & cyber security with value-added solutions, while being compliant with the regulations, business risks, policies, and standards.Reporting Structure This job reports to the Technical Manager – Enterprise Infrastructure.
Job Objectives Provide solutions, serve as an expert for all security operations and emergencies.New technology expert for all security systems
Job ResponsibilitiesSecurity Configurations Implement and maintain security standards for platforms (Windows, Linux), software, hardware, cloud, and appliance-based solutions related to IT security technologies as per client requirements.Serve as a primary contact with security service providers and clients and plays a key role in negotiating and developing plans for security services; keeps abreast of new hardware or software products for security enhancements.Ensure patch upgrades, version upgrades, vulnerability remediation, etc. installed.Ensure that servers have the latest service packs, patches, packages, etc.Establish and accomplish high-risk and/or high-impact software, hardware, and firmware updates that affect operationally critical services.Evaluate new security and information technologies to enhance performance and processes.Monitor and evaluate any deployment and stop those who have any security vulnerabilities.Work with ethical hackers to increase safety and security measures, and proactively prevent client security issues that result in negative client impact.Prepare documentation concerning day-to-day security operations and change management to assure consistency in daily operations.
Process Development and Implementation Design, develop, implement, and maintain information security policies and procedures which is relevant to Enterprise Infrastructure, Web, and Cloud security.Create and implement a process for vulnerability management, patch management, and hardening servers (App/Web/DB).Conduct regular audits to check and ensure that the process is followed and maintained across I Horizons.Establish and maintain enterprise monitoring process for infrastructure devices and applications.Monitor and stay up to date with the latest cybersecurity trends, keeping abreast of the latest threats, vulnerabilities, and industry best practices and provide recommendations for enhancing our security posture.
Maintenance and Support Provide pro-active monitoring, management, backups, configuration alerts, and their subsequent remediation and/or advisory for firewalls, proxies, and IDS/IPS systems.Respond to emergencies as needed to ensure continuous system operation.Manage client escalations, respond promptly to requests of clients, and provide prompt assistance and support.Develop procedures and contingency plans to minimize the effect of security breaches.Conduct periodical audits, reports, and analyses on all security, system functions, and deployed programs to ensure that they are licensed and have the latest software/packages and security fixes.
Presales Activities Lead POCs for upcoming security products and make proposals for their procurement and services.Oversee the entire life cycle of security solutions acquired including product demonstrations, RFP/RFI requirements, annual ongoing maintenance agreements/contracts for daily operation, future planning for replacement/refresh, and the final retirement of and/or secure disposal of anything in active production.Work closely with the sales team and development team to provide security solutions.
Team Management & Collaboration Serve as the primary technical lead for all cybersecurity projects and tasks.Oversee and manage the work of junior cyber security staff.Collaborate with IT and other departments to ensure cyber security best practices are integrated into all company systems and processes.Conduct security awareness training and education programs for employees to promote a culture of cybersecurity awareness.
Job RequirementsEducational Qualification Technology Background (Preferably Computer Engineering/ Electronics & Communications)
Licenses and CertificationsPossess at least one of the below-mentioned certifications. CISSP - Certified Information Systems Security ProfessionalCISM - Certified Information Security ManagerCCSP - Certified Cloud Security Professional
Previous Work Experience 7+ years of experience as Security Engineer/ Specialist/ Lead primarily in Enterprise IT Infrastructure domain4+ years of experience in developing and maintaining security solutions.2+ years of experience in Enterprise Cloud Security (Azure, AWS)Hands on experience in Web Servers’ securityKnowledge and experience of Server Operating Systems, Web Servers (e.g., Apache), and Databases (e.g., MySQL)Knowledge and experience in enterprise infrastructure monitoring & and applications monitoring.Ability to quickly understand client-facing requirements and advise on effective solutions & and services.
Skills And Abilities Understanding of market trends in common web and infrastructure vulnerabilitiesEagerness to dig into technical questions and examine them from all sides.Knowledge of Security across various platformsBe able to study IT systems, assess any potential risks, and consider possible solutions.Analyze Security System Logs, Security Tools, and DataRisk analysis and mitigationStrong technical background with good business acumen
About IHorizonsiHorizons is a leading provider of business solutions and technology services in the Arab World. Headquartered in Doha, Qatar, we work with prominent clients to support their digital service migration journeys. The ultimate outcomes are radically improved customer experiences and increased operational efficiencies.We are a forward-looking organization, always enhancing our methodologies and adopting new technologies so that we would serve our customers better and improve our position in the market. We have an outstanding culture, and we provide unique opportunities for career growth to all our staff.Powered by JazzHR4kw5pKNtBM","IT Services and IT Consulting
            
              51-200 employees
            

              244 on LinkedIn",iHorizons ,Pakistan," Pakistan  
6 days ago

 ",Remote,229,6 days ago,3,Full-time,Mid-Senior level,51-200 employees , IT Services and IT Consulting
Senior Executive IT Data Management & Data Science,"Zong CMPak Ltd · Islāmābād, Pakistan  
5 days ago

 · 147 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737371257,"1,001-5,000 employees · Telecommunications",3737371257,https://www.linkedin.com/jobs/view/3737371257,"About the job
            

 
Job Title: Senior Executive IT Data Management & Data ScienceDepartment: Digital TechnologiesReporting to: Senior Manager IT Data Management & Data ScienceLocation: IslamabadJob Type: PermanentJob Purpose: To assist the Data Management Team as a Data Engineer for Adhoc Data Analysis, ETL Development, and BI Reporting.
Job Responsibilities: Responsible for extracting data from Teradata and Big-Data Platforms and providing Adhoc Data analysis to different business users.Understanding business requirements, designing and developing ETL pipelines and to develop complete data loading process.Design BI Reports and Dashboards on state of the art enterprise BI and Visualization Tools like MSTR and Tableau.
Eligibility Criteria (Education, Knowledge, Experience and Skills):Education: Must have Bachelor's degree preferably in Computer Science / Engineering / Statistics and specialization.
Work Experience: At least 3-5 years of relevant work experience/ in data management
Skills – Job Specific: Strong expertise in writing SQL is a must.Good understanding and experience of Data Management.Basic understanding of Telecom and cellular business.Understanding of BI & DWH solution development methodology and in general System Development Life cycle.Hands-on experience in developing and managing large Analytical Datamart.Ability to provide quick and accurate solutions to address critical business needs for information and insights of business stakeholders.Strong expertise in data analysis.Basic knowledge in Analytics tools and technologies (e.g. Data warehouse , Hadoop).Skilled in data governance, including metadata management, data quality, data standard, etc.
 Skills – Job Generic:  Should be passionate about data, information management, and its role for organizational decision making and performance boost.Potential to achieve results with a result oriented approach & team coordinationAbility to work in a challenging environment and sustain pressure.Have a keen attention to accuracy, proficiency, and time management.Good analytical skills and decision-making.Effective communication and negotiation skills for dealing with technical and business alike.","Telecommunications
            
              1,001-5,000 employees
            

              5,891 on LinkedIn",Zong CMPak Ltd ,Islāmābād," Islāmābād, Pakistan  
5 days ago

 ",On-site,147,5 days ago,3,Full-time,Mid-Senior level,"1,001-5,000 employees ", Telecommunications
IT Domain Migration/Integration Specialist (m/f/d) - 100% remote,"EU Tech Chamber · Pakistan  
5 days ago

 · 36 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3738277844,See how you compare to 36 applicants. Reactivate Premium,3738277844,https://www.linkedin.com/jobs/view/3738277844,"About the job
            

 
The European Technology Chamber is a registered NGO that enables European companies to use their technologies for the benefit of Europe and mankind - following our vision ""Technology obliges"". As Europe’s leading tech network, we are constantly enlarging our team to serve our network even better.We are currently building our team and now searching forIT Data Migration Specialist (m/f/d) - 100% remoteYour mission:During the next years EU Tech wants to improve its brand and increase its overall performance.Your daily tasks: Execute tasks related to the movement of data between IT systems, software or applications. Liaison with users for data migration needs. Coordinate with IT Migration team in all phases of project from initiation till final delivery of project. Test the system after the migration process in order to find and fix any outstanding faults or issues with migrated data. Follow best practice standards and protocols for data migration. 
What we are looking for: You have a degree in information technology, information systems or computer science or certification in a relevant field. 5+ years of experience in IT Data Migration Projects. Must have experience to set up the whole IT infrastructure of a company. 3+ years Hands-on experience with Quest ODM Tool for Microsoft 365 Migration. Advanced Experience with Domain migration/integration, and IT infrastructure migration/integration. Excellent English communication skillsMust have a good understanding of data protection matters. 
We offer:We stand for the vision of a better and more sustainable world - hand in hand with European technology companies. With the personalities who are active in our organization worldwide, you create a great network and inspiration for your daily work - also for your personal future. So, you get the chance to grow with us and the whole EU Tech Chamber.Our offer is a role in a fast-moving international organization. If you are looking for an activity with meaning and real impact in a fast growing and truly international organization, apply now with your resume and provide us some links with past projects.You can find more information about us at www.eutec.org",,EU Tech Chamber ,Pakistan," Pakistan  
5 days ago

 ",Remote,36,5 days ago,3,Full-time,Mid-Senior level,Not specified,Not specified
Sr. Executive Admin & IT-Quetta-(H-225-02),"People (Professional Employers Pvt Ltd) · Quetta, Baluchistan, Pakistan  
5 days ago

 · 25 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737385542,"5,001-10,000 employees · Human Resources Services",3737385542,https://www.linkedin.com/jobs/view/3737385542,"About the job
            

 
Job Description: Inventory ManagementAdministration & IT SupportTo ensure goods/services are purchased through approved vendors while focusing on quality, cost, and delivery in a timely manner.Evaluation of purchase requisitions to understand minimum order quantities based on consumption and to ensure wastage is minimized.Maintaining office filing system for important documents such as property documents, vehicle ownership documents and arms and other licenses and their renewals.Preparations of work orders and follow up for payments through the finance department to ensure Vendors are paid regularly.Provide complete IT Support.
Qualification: Education: Minimum Bachelors/Masters or EquivalentExperience: 3-4 years of relevant Experience",,People (Professional Employers Pvt Ltd) ,Quetta," Quetta, Baluchistan, Pakistan  
5 days ago

 ",On-site,25,5 days ago,3,Full-time,Mid-Senior level,"5,001-10,000 employees ", Human Resources Services
LOOKING FOR IT EXECUTIVE,"KK Networks · Lahore District, Punjab, Pakistan  
3 days ago

 · 51 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740015374,201-500 employees,3740015374,https://www.linkedin.com/jobs/view/3740015374,"About the job
            

 
Description:IT Executive monitors and maintains the company computer systems, installs, and configures hardware and software, and solves technical issues as they arise. Responsibilities Manage information technology and computer systemsEnsure security of data, network access and backup systemsIdentify problematic areas and implement strategic solutions in timeRecovery, reinstallation/reimaging of failed desktop and laptop computersInstalling and configuring computer hardware, software, systems, networks, printers, and scannersMonitoring and maintaining computer systems and networksSetting up accounts for new usersRepairing and replacing equipment as necessary
QualificationsBS in Computer Science, MIS or similar fieldExperienceMinimum 6 months-1 year","Telecommunications
            
              201-500 employees
            

              87 on LinkedIn",KK Networks ,Lahore," Lahore District, Punjab, Pakistan  
3 days ago

 ",On-site,51,3 days ago,2,Full-time,Not specified,201-500 employees,Not specified
Admin & IT Officer,"IKONIC · Islamabad, Islāmābād, Pakistan  
3 days ago

 · 107 applicants","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3738128584,51-200 employees · Information Technology & Services,3738128584,https://www.linkedin.com/jobs/view/3738128584,"About the job
            

 
Timings: 4:00 pm - 1:00 amLocation: IKONIC, Plot # 176, Korang Road, near Rahat Bakers, I-10/3 IslamabadAbout Us:IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem, complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.Position Purpose:The Admin & IT Officer plays a crucial role in ensuring the efficient and smooth operation of our organization. This role encompasses a wide range of responsibilities, including administrative support, office management, and coordination of various tasks. The ideal candidate will be detail-oriented, organized, and able to manage multiple tasks simultaneously, contributing to the overall success and productivity of the organization.Position Purpose:Education & Professional Qualification: Degree(s)/Major(s): Bachelors or Masters in a relevant field from a reputed local/foreign University. 
Experience: Minimum 06 months to 1 year experience as Admin Officer 
Responsibilities:Administrative Support: Respond to emails, phone calls, and inquiries promptly and professionally. Maintain and update company records, databases, and filing systems. Assist in scheduling meetings, appointments, and travel arrangements for staff. Prepare and distribute internal and external communications. 
Office Management: Manage office supplies, equipment, and ensure their availability. Oversee the maintenance and cleanliness of the office. Handle incoming and outgoing mail and shipments. Coordinate with vendors and service providers. 
Data Entry and Reporting: Input and update data in spreadsheets, databases, and other software systems. Generate reports, documents, and presentations as needed. Assist in data analysis and research projects. 
Event and Meeting Coordination: Plan and coordinate company events, meetings, and conferences. Arrange logistics, such as catering, equipment, and meeting materials. Ensure meetings run smoothly and provide support as necessary. 
Financial Administration: Assist in processing invoices and expense reports. Track and manage office budgets and expenses. Collaborate with the finance department to ensure accuracy and compliance. 
IT Hardware Support: Provide technical support for desktops, laptops, printers, and other hardware devices. Diagnose, troubleshoot, and promptly and efficiently resolve hardware issues. Handle any installation requirements that may involve going outside and repairing configurations. Maintain asset tagging and keep records of IT inventory. 
Requirements Strong computer skills, including proficiency in MS Office and relevant software applications. Excellent communication and interpersonal skills. Strong organizational and time management abilities. Attention to detail and a commitment to maintaining confidentiality. Ability to work independently and as part of a team. Adaptability and problem-solving skills. 
Benefits EOBI Competitive Salary Bonuses Medical Health Insurance Annual Leaves Casual leaves Sick Leaves Bereavement Leaves Marriage Leaves Paternity Leaves Maternity Leaves 
Why Should You Join IKONIC?At IKONIC, we believe in providing development opportunities to all its employees, which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as: A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks. A Dynamic Environment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in, and we aim to nurture it. Market Competitive Compensation based upon your professional qualifications and skill set. As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit. 
Note: Above goals and job descriptions are indicative and subject to change","Information Technology & Services
            
              51-200 employees
            

              134 on LinkedIn",IKONIC ,Islamabad," Islamabad, Islāmābād, Pakistan  
3 days ago

 ",On-site,107,3 days ago,3,Full-time,Associate,51-200 employees , Information Technology & Services
Coordinator Service Delivery (IT),"dinCloud Pakistan, An ATSG Company · Islamabad, Islāmābād, Pakistan  
3 days ago

 · 22 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3741863058,"201-500 employees · Technology, Information and Internet",3741863058,https://www.linkedin.com/jobs/view/3741863058,"About the job
            

 
Responsibilities: Oversee/manage the client experience across a 24 x 7 x always operations delivery of multiple US clients.Alignment of ITIL based service delivery to meet contractual commitments across multiple services and technologies which include: Service Desk, Remote Infrastructure Monitoring and Management for multiple infrastructure technologies such as network, private and public Cloud, security etc.Responsible for overall Client program management, including SLA attainment, client communication, reporting and quality management leveraging available operational data.Lead Service Delivery Management ATSG-Client governance cadence which includes weekly, bi-weekly an/or monthly operations reviews and provide SLA and contractual reporting.Develop and deliver weekly, biweekly and monthly operative ticket and effort reporting from ServiceNowSchedule, develop content for and lead Quarterly Business Reviews, inclusive of identifying, driving and tracking Continual Service Improvement initiativesIf applicable participate in client facing project reviews with the assigned project manager to ensure client operational knowledge is transferred to project team and completed project deliverables are properly handed off to the ATSG or client operative team.Work with clients to collaborate and develop their IT vision, which includes identifying new opportunities for ATSG solutions and contributing to business cases for new technologies, implementation oversight and quality support of all IT infrastructure such as internal/co- location/cloud data centers, networks, disaster recovery, and vendor managementProvide leadership to ensure that ATSGs portfolio of services is aligned with clients business needs and/or transformation program and is fundamentally sound, fully integrated and secure.Provide input into programs, policies and procedures for ATSG s IT managed services to support continuous improvement.Manage/coordinate ATSGs delivery for Client with any other outsourced and third-party IT vendors.
Qualifications: 3+ years related experience in IT and IT technical staff managementService Delivery management experience with a record of superior client satisfactionProven team player w/outstanding interpersonal and communication (written and oral) skillsAbility to manage multiple issues and excellent attention to detail with exceptional follow throughITIL Foundation Certifications highly desired or equivalent ITIL experienceAbility to contribute to the enhancement of ITIL processes and procedures to better serve the client.Proven experience working with all levels of exec management, staff, clients and vendors.Excellent command of Microsoft Office Suite: Word, Excel, PowerPoint, Outlook, and ProjectHighly Desirable Experience/knowledge of: ITSM tools such as ServiceNow, Cisco Technologies, Totango and program managementMinimum of a Bachelors degree from a four-year college or university or equivalent experience.","Technology, Information and Internet
            
              201-500 employees
            

              54 on LinkedIn","dinCloud Pakistan, An ATSG Company ",Islamabad," Islamabad, Islāmābād, Pakistan  
3 days ago

 ",Remote,22,3 days ago,3,Full-time,Entry level,201-500 employees ," Technology, Information and Internet"
Senior Associate - IT Auditor (CISA),"Kamayi · Karachi Division, Sindh, Pakistan  
2 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3741891466,11-50 employees,3741891466,https://www.linkedin.com/jobs/view/3741891466,About the job,,Kamayi ,Karachi," Karachi Division, Sindh, Pakistan  
2 days ago",On-site,,2 days ago,2,Full-time,Not specified,11-50 employees,Not specified
IT Executive,"MD Tech (iPEMR) · Lahore District, Punjab, Pakistan  
2 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3742099460,51-200 employees,3742099460,https://www.linkedin.com/jobs/view/3742099460,About the job,,MD Tech (iPEMR) ,Lahore," Lahore District, Punjab, Pakistan  
2 days ago",On-site,,2 days ago,2,Full-time,Not specified,51-200 employees,Not specified
