Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info
"AI-Augmented Software Developer, Skyvera (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan (Remote) Reposted  
1 day ago

 · 49 applicants",Full-time · Director,https://www.linkedin.com/jobs/view/3727372136,"5,001-10,000 employees · IT Services and IT Consulting",3727372136,https://www.linkedin.com/jobs/view/3727372136,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Skyvera. Have you got what it takes?In the rapidly evolving telecommunications industry, businesses grapple with ever-increasing challenges, from complex operations to personalization of sales and customer success strategies. The need to streamline processes, enhance efficiency, and offer unparalleled customer experiences has never been more urgent.Skyvera is at the forefront of redefining the telecommunications industry through cloud-native solutions. We're taking it a step further by integrating generative AI to revolutionize our sales, customer success, professional services, and operations. Our vision doesn't merely touch upon improving existing structures. Instead, it emphasizes constructing AI-driven frameworks that transform our business's very core, ensuring we stay efficient and innovative.By developing AI-driven solutions, you will redefine our operations, lead the way in innovative customer experiences, and set the pace for Skyvera's next growth phase. You will shape our AI-centric future and position Skyvera as a trailblazer in the telecommunications industry.So, if you're excited about driving change, forging paths in uncharted AI terrains, and contributing meaningfully to a team determined to revolutionize the telecommunications landscape, apply now!What You Will Be Doing Proposing and conducting AI-driven experiments to enhance our sales, customer success, professional services, and operationsCreating best practice playbooks and guides that ensure our teams harness the power of generative AI effectivelyDeveloping and launching AI-powered solutions and products that redefine the way we do business
What You Won’t Be Doing Engaging in AI tasks that don't align with clear business objectivesGetting sidetracked by pursuits without tangible business outcomesSticking to outdated tech stacks that hinder innovation
AI-Augmented Software Developer Key Responsibilities Staying ahead of the AI curve by adopting, testing, and integrating the latest technologies to maximize our business value
Basic Requirements At least 3 years as a primary technical contributor in a team or software productHands-on experience leveraging generative AI for business operations or for a product you've developed or enhanced
About SkyveraSkyvera maintains your legacy, on-premise software, while reimagining its cloud-native future.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-5125-PK-Northern-AIAugmentedSof.001","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn"
Embedded Software Engineer,"RWR Private Limited · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3727542067,51-200 employees,3727542067,https://www.linkedin.com/jobs/view/3727542067,"About the job
            

 
RWR Pvt. Ltd Islamabad is an established growing company in Islamabad. We are looking for a Firmware C/C++ Engineer.Job Description:•   Design and implement C/C++ applications for embedded systems, considering memory limitations, real-time constraints, and power efficiency.•   Provide a software layer to seamlessly support a variety of hardware configurations.•   Optimize code for performance, resource utilization, and responsiveness in constrained environments.•   Integrate software with hardware components, ensuring seamless communication and functionality.•   Write unit tests and perform thorough testing to ensure the reliability and robustness of the embedded software.•   Identify opportunities for performance optimization, memory footprint reduction in the firmware.•   Suggest and implement process improvements to enhance software development efficiency and quality. Profile / Requirements,•   B.Sc. in Electrical/Electronic Engineering or Computer Engineering or similar.•   Knowledge of C/C++ programming language Nice to have,•   Understanding of data structures, algorithms, and object-oriented programming concepts.•   Experience with Linux operating system.•   Experience with RTOS such as FreeRTOS.•   Knowledge of Python Interested Candidates should apply at muhammad.ahmed@rwrlimited.com","Appliances, Electrical, and Electronics Manufacturing
            
              51-200 employees
            

              81 on LinkedIn"
"AI-Augmented Software Developer, Skyvera (Remote) - $200,000/year USD","Crossover  · Lahore, Punjab, Pakistan (Remote) Reposted  
1 day ago

 · 54 applicants",Full-time · Director,https://www.linkedin.com/jobs/view/3727373102,"5,001-10,000 employees · IT Services and IT Consulting",3727373102,https://www.linkedin.com/jobs/view/3727373102,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Skyvera. Have you got what it takes?In the rapidly evolving telecommunications industry, businesses grapple with ever-increasing challenges, from complex operations to personalization of sales and customer success strategies. The need to streamline processes, enhance efficiency, and offer unparalleled customer experiences has never been more urgent.Skyvera is at the forefront of redefining the telecommunications industry through cloud-native solutions. We're taking it a step further by integrating generative AI to revolutionize our sales, customer success, professional services, and operations. Our vision doesn't merely touch upon improving existing structures. Instead, it emphasizes constructing AI-driven frameworks that transform our business's very core, ensuring we stay efficient and innovative.By developing AI-driven solutions, you will redefine our operations, lead the way in innovative customer experiences, and set the pace for Skyvera's next growth phase. You will shape our AI-centric future and position Skyvera as a trailblazer in the telecommunications industry.So, if you're excited about driving change, forging paths in uncharted AI terrains, and contributing meaningfully to a team determined to revolutionize the telecommunications landscape, apply now!What You Will Be Doing Proposing and conducting AI-driven experiments to enhance our sales, customer success, professional services, and operationsCreating best practice playbooks and guides that ensure our teams harness the power of generative AI effectivelyDeveloping and launching AI-powered solutions and products that redefine the way we do business
What You Won’t Be Doing Engaging in AI tasks that don't align with clear business objectivesGetting sidetracked by pursuits without tangible business outcomesSticking to outdated tech stacks that hinder innovation
AI-Augmented Software Developer Key Responsibilities Staying ahead of the AI curve by adopting, testing, and integrating the latest technologies to maximize our business value
Basic Requirements At least 3 years as a primary technical contributor in a team or software productHands-on experience leveraging generative AI for business operations or for a product you've developed or enhanced
About SkyveraSkyvera maintains your legacy, on-premise software, while reimagining its cloud-native future.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-5125-PK-Lahore-AIAugmentedSof.001","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn"
Software Quality Assurance Engineer,"RLTSquare · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3727516814,51-200 employees,3727516814,https://www.linkedin.com/jobs/view/3727516814,"About the job
            

 
Requirements Bachelors in CS, CE or any relevant fieldMinimum 3 years of relevant experienceConfigur Cypress cloud for regression and end to end testingCreate and customize CI/CD pipeline on CorefinitySetup and monitor logs on cypress cloudCreate JavaScript test scripts for all scenarios to run on Cypress from scratchCollaborate and contribute the Testing scripts code on Bit bucket using GitManage test cases and bus report over JIRAFollow Agile Methodology using ScrumUse Selenium to run pre-deployment integration tests and create test scripts using JavaRecord the test cases using ScreenRecorderUtilUse Blazemeter to record request flows and create JMX files for load testingImport and run JMX files using JMeter on Cloud for load testingExperience to execute the scripts using SSH consoleCreate automated API tests using NewMan modules for API TestingVerifiy the APIs using the PostMan clientTest configurations like payment gateways, Magento default, and custom extensions,Execute Magento commands for static content deployment, setup code upgrades (configuration, modules), reindex, flushing cachePerform manual testing from scratch for component, integration, and end-to-end testing on UAT, staging, and production environmentsCreate scenarios and test cases to cover scope of the application from scratch using TestRail/JIRA","Software Development
            
              51-200 employees
            

              68 on LinkedIn"
Principal Software Engineer (khi/lhr/Isl),"Telenor Microfinance Bank Limited · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago

 · 37 applicants",Full-time,https://www.linkedin.com/jobs/view/3709965100,"1,001-5,000 employees",3709965100,https://www.linkedin.com/jobs/view/3709965100,About the job,
Software Engineer,"HR Ways - Hiring Tech Talent · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3727546077,11-50 employees,3727546077,https://www.linkedin.com/jobs/view/3727546077,"About the job
            

 
About HR Ways: HR Ways is a Technical Recruitment Firm helping software houses and IT Product companies Internationally and Locally to find IT Talent. HR Ways is engaged by 150 + Employers ranging from world’s biggest SaaS Companies to most competitive Startups. Find out more at www.hrways.coHirinf for a Pakistan & Dubai Based Technology , Providing services to FMCG, Banks, Logistic and Services Industry (locally & Internationally)Timings: Monday to Friday : 9:00 A.M – 6 00PMExperience: 1-2 yrs requiredJob Description ●        Development using Angular, Node.js, Mangoes, Express JS●        Working on Cryptographic algorithms●        Ensuring security of API’s and code●        Writing reusable, testable, and efficient code●        Design and implementation of low-latency, high-availability, and performance applications●        Implementation of security and data protection methodologies●        Integration of data storage solutions such as NoSQL DB●        Work in an Agile Scrum framework such as JIRA●        Resolving bugs and performance issues●        Develop new functionality according to requirements●        Introducing / Improving architectures of the platforms","Human Resources Services
            
              11-50 employees
            

              77 on LinkedIn"
Software Engineer,"NKU Technologies · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3727508772,51-200 employees,3727508772,https://www.linkedin.com/jobs/view/3727508772,"About the job
            

 
NKU Technologies is looking for .NET+Angular developer to join our fast-growing team.Responsibilities: design, development, and implementation of robust and scalable software solutions using .NET and Angular frameworks.Collaborate with cross-functional teams to define project requirements and deliver on business objectives.Drive best practices, code reviews, and maintain coding standards to ensure high-quality software development.Troubleshoot complex technical issues and provide effective solutions to ensure smooth application functionality.Stay up-to-date with industry trends and advancements, introducing innovative approaches to enhance our products.
Requirements: Bachelor's degree in Computer Science, Software Engineering, or a related field.Minimum 2 years of professional experience in software development with expertise in .NET and Angular.Excellent CommunicationStrong proficiency in front-end and back-end development, including database management.Excellent problem-solving skills and meticulous attention to detail.Ability to collaborate effectively within a team and communicate complex technical concepts.
Job Type: Full-time","IT Services and IT Consulting
            
              51-200 employees
            

              54 on LinkedIn"
Software Engineer,"NKU Technologies · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3709372148,51-200 employees,3709372148,https://www.linkedin.com/jobs/view/3709372148,"About the job
            

 
NKU Technologies is looking for .NET+Angular developer to join our fast growing team.Responsibilities: Lead the design, development, and implementation of robust and scalable software solutions using .NET and Angular frameworks.Mentor and guide junior developers, fostering a collaborative and knowledge-sharing environment.Collaborate with cross-functional teams to define project requirements and deliver on business objectives.Drive best practices, code reviews, and maintain coding standards to ensure high-quality software development.Troubleshoot complex technical issues and provide effective solutions to ensure smooth application functionality.Stay up-to-date with industry trends and advancements, introducing innovative approaches to enhance our products.
Requirements: Bachelor's degree in Computer Science, Software Engineering, or a related field.Minimum 2 years of professional experience in software development with expertise in .NET and Angular.Proven experience leading and delivering successful projects from inception to completion.Extensive knowledge of object-oriented programming principles and design patterns.Strong proficiency in front-end and back-end development, including database management.Excellent problem-solving skills and meticulous attention to detail.Ability to collaborate effectively within a team and communicate complex technical concepts.","IT Services and IT Consulting
            
              51-200 employees
            

              54 on LinkedIn"
Principal Software Engineer,"i3RL Private Limited · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 16 applicants",Full-time,https://www.linkedin.com/jobs/view/3727542635,51-200 employees,3727542635,https://www.linkedin.com/jobs/view/3727542635,"About the job
            

 
Principal Software Engineer Requirements: Must have strong Object-Oriented ConceptsMust have hands-on experience in WPF, WCF, C# MS-SQL Server, Strong concepts and working experience of SQL 2008 R2 and 2016, visual studio 2010 and 2017Ability to translate business requirements to software/system specificationsKnowledge of programming methodologies, standards and techniques.Focus on quality and ability to perform unit and functional testing of software productsSolid experience of multi-threadingExperience with any version control system such as TFS/VSS/SVNAble to rapidly adapt and willing to work on other development technologiesExcellent verbal and written communication skillsExperience/understanding of WPF, MVVM, PRISM, WinForms, XAML, C#.Net, VB.Net, WCF/SOAP web services, OOP and SQL Server 201410 plus years of experience Ability to manage multiple resources Bachelor’s Degree from an accredited university in, Computer Science, related scientific or technical discipline.
What we offer: We offer market-leading salary and exciting benefits including (Health & Life Insurance, 13th Salary, up-to 22 leaves, OPD/Medical Allowance, Performance-based bonuses, Conveyance, Mobile, Gym, and Fuel Allowance, Recreational area for in-house games, Friendly work environment)You can also share your updated resume via an email (mkabeer@i3rl.com)","Information Technology & Services
            
              51-200 employees
            

              90 on LinkedIn"
"Software Engineer, Skyvera (Remote) - $200,000/year USD","Crossover  · Islamabad, Islāmābād, Pakistan (Remote) Reposted  
1 day ago

 · 84 applicants",Full-time · Director,https://www.linkedin.com/jobs/view/3727373053,"5,001-10,000 employees · IT Services and IT Consulting",3727373053,https://www.linkedin.com/jobs/view/3727373053,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Skyvera. Have you got what it takes?In the rapidly evolving telecommunications industry, businesses grapple with ever-increasing challenges, from complex operations to personalization of sales and customer success strategies. The need to streamline processes, enhance efficiency, and offer unparalleled customer experiences has never been more urgent.Skyvera is at the forefront of redefining the telecommunications industry through cloud-native solutions. We're taking it a step further by integrating generative AI to revolutionize our sales, customer success, professional services, and operations. Our vision doesn't merely touch upon improving existing structures. Instead, it emphasizes constructing AI-driven frameworks that transform our business's very core, ensuring we stay efficient and innovative.By developing AI-driven solutions, you will redefine our operations, lead the way in innovative customer experiences, and set the pace for Skyvera's next growth phase. You will shape our AI-centric future and position Skyvera as a trailblazer in the telecommunications industry.So, if you're excited about driving change, forging paths in uncharted AI terrains, and contributing meaningfully to a team determined to revolutionize the telecommunications landscape, apply now!What You Will Be Doing Proposing and conducting AI-driven experiments to enhance our sales, customer success, professional services, and operationsCreating best practice playbooks and guides that ensure our teams harness the power of generative AI effectivelyDeveloping and launching AI-powered solutions and products that redefine the way we do business
What You Won’t Be Doing Engaging in AI tasks that don't align with clear business objectivesGetting sidetracked by pursuits without tangible business outcomesSticking to outdated tech stacks that hinder innovation
Software Engineer Key Responsibilities Staying ahead of the AI curve by adopting, testing, and integrating the latest technologies to maximize our business value
Basic Requirements At least 3 years as a primary technical contributor in a team or software productHands-on experience leveraging generative AI for business operations or for a product you've developed or enhanced
About SkyveraSkyvera maintains your legacy, on-premise software, while reimagining its cloud-native future.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-5125-PK-Islamaba-SoftwareEngine1.001","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn"
"Software Engineer, Skyvera (Remote) - $200,000/year USD","Crossover  · Lahore, Punjab, Pakistan (Remote) Reposted  
1 day ago

 · 89 applicants",Full-time · Director,https://www.linkedin.com/jobs/view/3727367725,"5,001-10,000 employees · IT Services and IT Consulting",3727367725,https://www.linkedin.com/jobs/view/3727367725,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Skyvera. Have you got what it takes?In the rapidly evolving telecommunications industry, businesses grapple with ever-increasing challenges, from complex operations to personalization of sales and customer success strategies. The need to streamline processes, enhance efficiency, and offer unparalleled customer experiences has never been more urgent.Skyvera is at the forefront of redefining the telecommunications industry through cloud-native solutions. We're taking it a step further by integrating generative AI to revolutionize our sales, customer success, professional services, and operations. Our vision doesn't merely touch upon improving existing structures. Instead, it emphasizes constructing AI-driven frameworks that transform our business's very core, ensuring we stay efficient and innovative.By developing AI-driven solutions, you will redefine our operations, lead the way in innovative customer experiences, and set the pace for Skyvera's next growth phase. You will shape our AI-centric future and position Skyvera as a trailblazer in the telecommunications industry.So, if you're excited about driving change, forging paths in uncharted AI terrains, and contributing meaningfully to a team determined to revolutionize the telecommunications landscape, apply now!What You Will Be Doing Proposing and conducting AI-driven experiments to enhance our sales, customer success, professional services, and operationsCreating best practice playbooks and guides that ensure our teams harness the power of generative AI effectivelyDeveloping and launching AI-powered solutions and products that redefine the way we do business
What You Won’t Be Doing Engaging in AI tasks that don't align with clear business objectivesGetting sidetracked by pursuits without tangible business outcomesSticking to outdated tech stacks that hinder innovation
Software Engineer Key Responsibilities Staying ahead of the AI curve by adopting, testing, and integrating the latest technologies to maximize our business value
Basic Requirements At least 3 years as a primary technical contributor in a team or software productHands-on experience leveraging generative AI for business operations or for a product you've developed or enhanced
About SkyveraSkyvera maintains your legacy, on-premise software, while reimagining its cloud-native future.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-5125-PK-Lahore-SoftwareEngine1.001","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn"
Software/Application Developer,"Turing · Pakistan (Remote) Reposted  
1 week ago

 · 63 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3727096836,"1,001-5,000 employees · IT Services and IT Consulting",3727096836,https://www.linkedin.com/jobs/view/3727096836,"About the job
            

 
A fast-growing company that is currently operating in stealth mode while developing their cutting-edge products and services, is looking for a Software/Application Developer. The selected candidate will be responsible for testing and debugging the application to ensure it meets quality standards. The company is determined to revolutionize the industry with their range of innovative solutions. This is an amazing opportunity for candidates who are eager to embark on a journey of exciting challenges, where innovation thrives, and every line of code shapes the future.Job Responsibilities: Create the main application or executable that contains the video data and the primary mechanismDesign and create software programs in accordance with customer requirementsWork together with cross-functional teams to guarantee implementation successInclude the video in the program, put the playback feature in place, and program the features
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a software/application developerDemonstrable experience working with programming languages like CC++, Python, Java, etc.Prior video and mobile development experienceGreat team building and organizational skillsFluent in spoken and written English communication","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn"
"Software Engineer, Skyvera (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan (Remote) Reposted  
1 day ago

 · 79 applicants",Full-time · Director,https://www.linkedin.com/jobs/view/3727370435,"5,001-10,000 employees · IT Services and IT Consulting",3727370435,https://www.linkedin.com/jobs/view/3727370435,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Skyvera. Have you got what it takes?In the rapidly evolving telecommunications industry, businesses grapple with ever-increasing challenges, from complex operations to personalization of sales and customer success strategies. The need to streamline processes, enhance efficiency, and offer unparalleled customer experiences has never been more urgent.Skyvera is at the forefront of redefining the telecommunications industry through cloud-native solutions. We're taking it a step further by integrating generative AI to revolutionize our sales, customer success, professional services, and operations. Our vision doesn't merely touch upon improving existing structures. Instead, it emphasizes constructing AI-driven frameworks that transform our business's very core, ensuring we stay efficient and innovative.By developing AI-driven solutions, you will redefine our operations, lead the way in innovative customer experiences, and set the pace for Skyvera's next growth phase. You will shape our AI-centric future and position Skyvera as a trailblazer in the telecommunications industry.So, if you're excited about driving change, forging paths in uncharted AI terrains, and contributing meaningfully to a team determined to revolutionize the telecommunications landscape, apply now!What You Will Be Doing Proposing and conducting AI-driven experiments to enhance our sales, customer success, professional services, and operationsCreating best practice playbooks and guides that ensure our teams harness the power of generative AI effectivelyDeveloping and launching AI-powered solutions and products that redefine the way we do business
What You Won’t Be Doing Engaging in AI tasks that don't align with clear business objectivesGetting sidetracked by pursuits without tangible business outcomesSticking to outdated tech stacks that hinder innovation
Software Engineer Key Responsibilities Staying ahead of the AI curve by adopting, testing, and integrating the latest technologies to maximize our business value
Basic Requirements At least 3 years as a primary technical contributor in a team or software productHands-on experience leveraging generative AI for business operations or for a product you've developed or enhanced
About SkyveraSkyvera maintains your legacy, on-premise software, while reimagining its cloud-native future.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-5125-PK-Northern-SoftwareEngine1.001",
Software Engineer (React js),"Kistpay (Private) Limited · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3727541126,11-50 employees,3727541126,https://www.linkedin.com/jobs/view/3727541126,"About the job
            

 
Job Title: React JS DeveloperWe are seeking a skilled React JS Developer to join our dynamic team. The ideal candidate should possess 1-2 years of experience in JavaScript, React, HTML, CSS, and TypeScript. You should be well-versed in programming, design patterns, object-oriented programming, and have strong problem-solving skills. Additionally, you must have experience in developing and maintaining responsive web applications.Key Responsibilities: Develop and maintain responsive web applications using React, HTML, CSS, and TypeScript.Implement programming best practices, design patterns, and adhere to object-oriented programming principles.Handle MVVM (Model-View-ViewModel) architecture and perform DOM manipulation for seamless user experiences.Integrate APIs to enhance application functionalities and performance.Take ownership of the design, layout, and coding of websites, as well as web-based desktop and mobile applications.Collaborate with cross-functional teams to ensure efficient project execution and successful outcomes.Familiarize yourself with version control systems like Git, issue tracking tools like JIRA, cloud services like AWS, and Linux environments.Demonstrate good verbal and written communication skills to effectively collaborate and communicate with team members and stakeholders.
Required Skills and Experience: Bachelor's degree in Computer Science, Software Engineering, or a related field is preferred.2-3 years of hands-on experience in JavaScript, React, HTML, CSS, and TypeScript.Proficiency in programming, design patterns, OOP concepts, and problem-solving.Demonstrated experience in developing and maintaining responsive web applications.Knowledge of MVVM architecture, DOM manipulation, JavaScript Object Model, and API integration.Familiarity with version control using Git, issue tracking with JIRA, cloud services in AWS, and working in Linux environments.Strong interpersonal skills and the ability to communicate effectively, both verbally and in writing.","Financial Services
            
              11-50 employees
            

              34 on LinkedIn"
