Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Senior Frontend Developer,"Enxsys · Lahore District, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3731281215,11-50 employees,3731281215,https://www.linkedin.com/jobs/view/3731281215,"About the job
            

 
Enxsys is a rapidly growing software company that provides innovative software solutions to businesses across multiple industries. Our services span the entire software development life cycle. Our process delivers the best possible result and we follow this on all our projects, no matter how large or small. Job Description:We are seeking an experienced Full-stack React JS developer who is proficient in NextJs, Gatsby, Typescript, Tailwind CSS, and Material UI. The ideal candidate will have a strong understanding of software design patterns. He will work with Designers, Developers, and Product Managers on high-impact projects on a daily basis. The ideal candidate must exhibit a great work ethic, a growth mindset, the ability to learn, and the ability to tackle new challenges across the company.  Responsibilities:- Strong experience with React Hooks, RTL, and Context API.- Familiar with front-end build tools and package managers like Webpack.- Testing: Experience with front-end testing frameworks like Jest, Mocha, or Puppeteer.- Translating designs and wireframes into highly responsive web-based user interfaces and pixel-perfect react code.- Experienced in DOM manipulation and the JavaScript object model- Provide mentorship to junior developers, conduct code reviews, and foster an environment of continuous improvement.- Ability to work independently with minimum supervision.- An understanding of best practices and a commitment to following them.- Nice to have cloud experience (AWS/GCP)  Qualifications:- Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent work experience).- Solid understanding of design patterns.- Excellent communication and teamwork skills to collaborate effectively with cross-functional teams.- Ability to work in a fast-paced and deadline-driven environment.- Strong understanding of Agile Methodology and practices (Scrum / Kanban)- Able to code/debug javascript and jQuery- Proficient understanding of cross-browser compatibility issues and ways to work around them.- Familiarity with other programming languages would be a big advantage.  What we offer:- Market-leading Salary- Flexible working hours- Employee Performance-based bonuses- Yearly excursion trips.- Conveyance Allowance- Sick Leaves / Casual Leaves","Software Development
            
              11-50 employees
            

              19 on LinkedIn",Enxsys ,Lahore," Lahore District, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Front End Angular Developer,"Clarisync · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 217 applicants",Full-time,https://www.linkedin.com/jobs/view/3731287413,51-200 employees,3731287413,https://www.linkedin.com/jobs/view/3731287413,"About the job
            

 
We Are Hiring!Clarisync is looking for the profiles of Front-End Angular Developer.Job DutiesThe job duty of an Angular developer involves using the Angular framework to build web applications. This person will be responsible for writing code in Angular, as well as other languages such as JavaScript, HTML, and CSS. The Angular developer will work closely with the design and development teams to ensure that the web application meets the requirements and specifications set by the client. They will also be responsible for maintaining and updating the web application as needed.Some specific responsibilities of an Angular developer may include:·       Designing and implementing user interfaces using Angular·       Writing clean, efficient, and maintainable code·       Working with the design team to integrate the web application with other systems and technologies·       Troubleshooting and debugging issues with the web application·       Maintaining and updating the web application as needed·       Collaborating with the development team to ensure that the web application meets the client's requirements and specificationsJob Specifications:Qualification: BS/MS in computer science or equivalentExperience: 3– 6 yearsMust Haves:To be successful in this role, an Angular developer must have strong technical skills, including a deep understanding of Angular, JavaScript, HTML, and CSS. They should also have good problem-solving abilities and the ability to work well in a team environment·       Deep knowledge of Angular Framework and Angular methods and modules that are commonly used.·       Create standalone, reusable, and testable modules and components·       Knowledge of Angular, RxJS Observables, OOP·       Experience with web services, REST API·       Knowledge of basic Git concepts, Debugging & optimizing code to enable maximum·       performance across devices and browsers·       Building efficient, rich, interactive and high performing web applications rooted in development standards and best practices using AngularJob Shift & Timings: Morning (9am-5pm)Job Type: Full time/PermanentCareer Level: Mid-levelGender: No preferenceNo. of positions: 3Location: Gulberg II, LahorePerks & BenefitsMarket Competitive Salary, Local Trips, Gratuity, Annual Leaves, Health Insurance, Mobile Allowance, Fuel Allowance, Health Allowance, Lunch Allowance.Candidates qualifying above criteria can send their resume at career@clarisync.com & mention position in email subject.","Software Development
            
              51-200 employees
            

              22 on LinkedIn",Clarisync ,Lahore," Lahore, Punjab, Pakistan ",On-site,217,1 week ago,1,Full-time,Not specified,51-200 employees,Not specified
Principle Software Engineer (Frontend),"Dubizzle Labs · Karāchi, Sindh, Pakistan (Hybrid) Reposted  
1 week ago

 · 247 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3699884905,201-500 employees · IT Services and IT Consulting,3699884905,https://www.linkedin.com/jobs/view/3699884905,"About the job
            

 
dubizzle ""Squads"" are high performing x-functional teams set with a mission to provide win-win exchanges for our beloved users. We believe engineers are central to the problem discovery process, which is why we let teams own the ""what and how"" of their respective missions.We are here to bring on digital disruption and to build the best platform the Middle East has ever seen!As a Principle Software Engineer (Frontend) you will liaises with the other backend and frontend engineers within your product stream, the QA team, the design team and your Tech Team Leads. As a senior member of the team, you will be responsible for advancing our development stack and ensuring scale as we grow to millions of monthly active users across many countries.In This Role, You Will Work closely with other teams from the early stages of design all the way through identifying and resolving production issues, and handling the complete SDLC.Support a wide range of products focusing on automation, availability and performance, and above all reliability as well as supporting mobile engineers and business intelligence leading up to, during and after each sprint.Live true to our ambitions of building an industry-leading platform which is relentlessly focussed on innovation.Develop elegant solutions for complex problems;Write and maintain exemplary code following dubizzle’s programming practices;Gain a detailed understanding of the complete architecture of our product and the position of your product stream in it;Work in a mentoring capacity within a peer-programming environment and provide guidance on tasks, irrespective of complexity or scale;
Requirements Bachelors in Computer Science or a related field6+ years of experience in Javascript and client-side technologies;4+ years of production level experience in ReactAbility to build apps in ReactHave used one state management library e.g. Redux extensivelyAbility to profile and optimize a React application performance wiseGood understanding of at least one MVC frameworksSome understanding of build tools like Webpack and package management tools like Yarn & NPM;Excellent communication & interpersonal skills. This is an absolute must. We have heated debates around complicated subjects and you will be expected to defend your points of view.Ability to prioritise tasks and quickly adjust in a rapidly changing environmentPlus point: Have used Server Side Rendering with React","IT Services and IT Consulting
            
              201-500 employees
            

              307 on LinkedIn",Dubizzle Labs ,Karāchi," Karāchi, Sindh, Pakistan ",Hybrid,247,1 week ago,2,Full-time,Mid-Senior level,201-500 employees , IT Services and IT Consulting
Front-end Engineer,"BlockApex · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3725405554,51-200 employees,3725405554,https://www.linkedin.com/jobs/view/3725405554,"About the job
            

 
As a Front-end Engineer, you will assist with all functions of software coding and design. Your primary focus will be turning UI/UX design into a functional code that adheres to requirements provided by the product stakeholders and the design team. You will be required to work in collaboration with design, product, software quality assurance, and software development teams. To ensure success as a Front-end Software Engineer, you should have a good working knowledge of HTML, CSS, Javascript, and their frameworks, you will receive recognition for your code quality, pixel-perfect UI/UX development, and ability to learn and interact with other team members. Responsibilities: Developing new user-facing features using React.jsBuilding reusable components and front-end libraries for future useTranslating wireframes into front-end high-quality code with high-quality reusable and responsive components.Collaborating with managers, backend developers, and other team members to come up with elegant solutions. Ability to brainstorm, evaluate, and assess blockchain technology best suited for envisioned functionalities.Adhere to style guides provided by the UX/UI designers and standards practices of user experience development.Applying the latest cryptology techniques to protect digital transaction data against cyberattacks and information hacks.Participate in code reviews and contribute to our back-end best practices and standards.Identify and troubleshoot UX problems (e.g. responsiveness).Work with others to design and build our systems using blockchain and have strong expertise within smart contracts.
Qualifications: Bachelor's or Master's degree in Computer Science, Software Engineering, or a related field5+ years of professional experience, with a focus on web applications
Skills: Experience working with MERN stack. Strong proficiency in JavaScript, including DOM manipulation and the JavaScript object model.Thorough understanding of React.js and its core principles and experience with popular React.js workflows (such as Flux or Redux)Familiarity with newer specifications of EcmaScript Experience with data structure libraries (e.g., Immutable.js)Familiarity with RESTful APIs.Knowledge of modern authorization mechanisms, such as JSON Web TokenExperience with common front-end development tools such as Webpack, Sass, NPM, etc.Ability to understand business requirements and translate them into technical requirements.Proficiency in using Git version control and command line.Team spirit: strong communication skills to collaborate with various stakeholders.Understanding Blockchain-specific tools, APIs, and Frameworks such as Demux.js, The graph API, exchange rate APIs, etc. will be a plus. Previous experience working with smart contracts or blockchain tech will be treated as a plus.","Blockchain Services
            
              51-200 employees
            

              39 on LinkedIn",BlockApex ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,51-200 employees,Not specified
Technical Lead Frontend - UI,"VeriPark · Pakistan (Remote) Reposted  
1 day ago

 · 854 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3685474391,"501-1,000 employees · Software Development",3685474391,https://www.linkedin.com/jobs/view/3685474391,"About the job
            

 
We are FinTech people. We enable financial institutions to become digital leaders. As a professional team of global scale, we work with best clients for great and exciting projects, in an environment where we learn amazing things every day. Each code, each voice, each contribution, each challenge, each success is celebrated here. We welcome candidates who share our values, have the skills and are passionate to enjoy our journey to build the digital future of finance, together. We are looking for Technical Lead - UI experienced in designing web/mobile applications development to join our rapidly growing team across regions. If you are interested in deep diving into the technology that you have chosen and develop a cutting edge expertise, along with mentoring juniors, then you will definitely enjoy working with us. What you will be doing:  Developing Front-end pages for Angular based products and projects. Designing and developing user interfaces for responsive internal and mobile banking websites, native mobile banking application, financial mobile and tablet apps & web applications. Collaborating with cross-functional teams throughout the design process. Participating in the development process from definition, through design, build, test, release and maintenance. Breaking any design problem down into viable actionable chunks and solve them with clarity and precision. Staying in the loop and on top of the latest standards, changes, trends in the mobile design field. 
What we are looking for:  10+ years of relevant work experience. Graduate Degree in IT, Computer Science Banking, Fintech or Financial Industry experience is preferable Angular, Typescript, Node JS, Sass, Less, Webpack, JavaScript, GIT, Grunt, Gulp, Html, CSS, Adobe Experience Designer, Adobe Creative Suite, Sketch, Balsamiq, Visual Studio, Power Point, Firefox/Chrome Developer Tools. Experience in designing web/mobile applications Experience with User Interface design Experience working in an Agile, Scrum environment Deep understanding of Apple’s human interface design guidelines, Android design and other mobile platform designs, including Google’s material design, and mobile-first concept. Expert level skills in Adobe Experience Designer, Adobe Creative Suite, Sketch, Balsamiq, Visual Studio, PowerPoint, Firefox/Chrome Developer Tools and other relevant design tools. Experience in HTML5, CSS3, Bootstrap and AngularJS Excellent understanding of technology trends, demonstrable design skills, and the ability to show relevant work. Excellent communication and analytical skills. 
What we are offering:  Remote working opportunity We offer a comprehensive and generous compensation and benefits package that is designed to attract top talent Performance linked bonus Engage in global projects with top-tier clients and cutting edge technologies Work and learn with teams across multiple countries Learn at your own pace, through our online system, with access to multiple learning platforms, webinars and in-house training sessions. We foster a dynamic and vibrant environment that values diversity and inclusivity and prioritizes individuals at the core of our operations. 
About VeriPark: We are a global technology company with more than two decades of expertise in the Financial Services industry. Our mission is to enable financial institutions to become digital leaders by delivering world class customer journeys in digital and assisted channels. We develop omni-channel delivery, customer engagement (CRM), branch automation and loan origination solutions based on Microsoft technology (Azure, Dynamics 365, Power Platform) for banks and insurance companies worldwide. With offices in 15 countries from Canada over Europe and the Middle East to Kuala Lumpur, our 900+ colleagues are serving customers in more than 30 countries worldwide.https://www.veripark.com","Software Development
            
              501-1,000 employees
            

              803 on LinkedIn",VeriPark ,Pakistan, Pakistan ,Remote,854,1 day ago,2,Full-time,Mid-Senior level,"501-1,000 employees ", Software Development
Senior Front-End Developer,"Deriv · Lahore, Punjab, Pakistan (On-site)  
6 days ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3725544097,"1,001-5,000 employees · Financial Services",3725544097,https://www.linkedin.com/jobs/view/3725544097,"About the job
            

 
Dear candidates, this position requires relocation to one of our office (Malaysia or Dubai) Is this the job for you?Does building a dynamic, user-centric and interactive UI excite you?Is building charts, dashboards, and interactive bots your idea of a fun challenge?Do you enjoy working with cutting-edge and popular technology stacks?Be part of a diverse team that spans several countries around the world, constantly working on building open source projects that cater to more than two million traders worldwide.At Deriv, you can showcase your expertise in providing a seamless experience to over two million clients performing more than 200 transactions per second. Take up the challenge of delivering high-performing websites even on low latency networks.You will work with a team of experienced, dynamic, and supportive developers. Together with your team, you will build the future of fintech!What will you be doing? Unify our 7 platforms by building upon our company-wide design system.Optimise our platforms to be blazingly fast ⚡. We aim to reduce our time to interact (TTI) to 50% or less.Help us modernise our web platforms.Work with developer tools and automate our processes.Collaborate with the Design and Back-end teams to build scalable performant apps.
Our tech stack JavaScript, Typescript, Webpack, CSS, React, Gatsby, Next JS, and HTMLJest and React Testing LibraryGit and GitHubWebAssembly and CSS-in-JSSSR, SSG, and ISR
Skills and experience you should have: 5+ years of relevant experienceExtensive knowledge of front-end technologies, including JavaScript, Typescript, Webpack, CSS, and HTMLExperience with testing frameworks such as Jest and React Testing LibraryFamiliarity with data structures and algorithmsAbility to work collaboratively with others through Git and GitHubConfidence, eloquence, and proficiency to work effectively with remote teams from different time zonesFamiliarity with Websocket API consumption
What’s Good To Have Knowledge of micro front-ends, WebAssembly, CSS-in-JS, design systemsFamiliarity with E2E testing frameworks such as Cypress and PlaywrightFamiliarity with different rendering approaches: SSR, SSG, and ISR
What We’ll Give You Market-based salaryAnnual performance bonusMedical insuranceHousing and transportation allowanceCasual dress codeWork permitA chance to work with top talent from across the globe (70+ nationalities)Ample team-building and bonding activitiesGreat overseas travel opportunities","Financial Services
            
              1,001-5,000 employees
            

              2,068 on LinkedIn",Deriv ,Lahore," Lahore, Punjab, Pakistan ",On-site,,6 days ago,2,Full-time,Mid-Senior level,"1,001-5,000 employees ", Financial Services
Senior Front-End Developer,"Deriv · Islāmābād, Pakistan (On-site)  
6 days ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3729083168,"1,001-5,000 employees · Financial Services",3729083168,https://www.linkedin.com/jobs/view/3729083168,"About the job
            

 
Dear candidates, this position requires relocation to one of our offices (Malaysia or Dubai)Is this the job for you?Does building a dynamic, user-centric and interactive UI excite you?Is building charts, dashboards, and interactive bots your idea of a fun challenge?Do you enjoy working with cutting-edge and popular technology stacks?Be part of a diverse team that spans several countries around the world, constantly working on building open source projects that cater to more than two million traders worldwide.At Deriv, you can showcase your expertise in providing a seamless experience to over two million clients performing more than 200 transactions per second. Take up the challenge of delivering high-performing websites even on low latency networks.You will work with a team of experienced, dynamic, and supportive developers. Together with your team, you will build the future of fintech!What will you be doing? Unify our 7 platforms by building upon our company-wide design system.Optimise our platforms to be blazingly fast ⚡. We aim to reduce our time to interact (TTI) to 50% or less.Help us modernise our web platforms.Work with developer tools and automate our processes.Collaborate with the Design and Back-end teams to build scalable performant apps.
Our tech stack JavaScript, Typescript, Webpack, CSS, React, Gatsby, Next JS, and HTMLJest and React Testing LibraryGit and GitHubWebAssembly and CSS-in-JSSSR, SSG, and ISR
Skills and experience you should have: 5+ years of relevant experienceExtensive knowledge of front-end technologies, including JavaScript, Typescript, Webpack, CSS, and HTMLExperience with testing frameworks such as Jest and React Testing LibraryFamiliarity with data structures and algorithmsAbility to work collaboratively with others through Git and GitHubConfidence, eloquence, and proficiency to work effectively with remote teams from different time zonesFamiliarity with Websocket API consumption
What’s Good To Have Knowledge of micro front-ends, WebAssembly, CSS-in-JS, design systemsFamiliarity with E2E testing frameworks such as Cypress and PlaywrightFamiliarity with different rendering approaches: SSR, SSG, and ISR
What We’ll Give You Market-based salaryAnnual performance bonusMedical insuranceHousing and transportation allowanceCasual dress codeWork permitA chance to work with top talent from across the globe (70+ nationalities)Ample team-building and bonding activitiesGreat overseas travel opportunities","Financial Services
            
              1,001-5,000 employees
            

              2,068 on LinkedIn",Deriv ,Islāmābād," Islāmābād, Pakistan ",On-site,,6 days ago,2,Full-time,Mid-Senior level,"1,001-5,000 employees ", Financial Services
Frontend Developer,"TechXellerate · Karāchi, Sindh, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3731289081,51-200 employees,3731289081,https://www.linkedin.com/jobs/view/3731289081,"About the job
            

 
Job descriptionWe at TechXellerate are looking to hire an ambitious, sharp and responsible individual to be a part of our Frontend Development Team.The ideal candidate will be responsible for designing, developing, testing, and debugging responsive web and mobile applications for the company. Using JavaScript, HTML, and CSS, this candidate will be able to translate user and business needs into functional frontend design.  Responsibilities Designing, developing, and testing UI for mobile and web applicationsBuild reusable code and libraries for future useAccurately translate user and business needs into functional frontend code
Qualifications Bachelor's degree or equivalent in Computer Science2+ years' experience in frontend development using HTML, CSS, BootStrap, jQuery, Javascript, HTML5 and CSS3Familiarity using Scrum/Agile development methodologiesMinimum 2 years' experience in Wordpress development Experience in PHP and MySql will be a plus
What We Offer Market competitive salaryHealth insurance (self and spouse + kids)GratuityA challenging, results-driven environment with lots to learnAnnual, casual, and sick leavesPerformance based bonusA positive environment that focuses on employee grooming
Specifics Timing: 2pm to 11 pmMon to Fri","IT Services and IT Consulting
            
              51-200 employees
            

              6 on LinkedIn",TechXellerate ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,51-200 employees,Not specified
Principle Software Engineer (Frontend),"Bayut.com · Karāchi, Sindh, Pakistan Reposted  
5 days ago

 · 286 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3683846056,201-500 employees · Real Estate,3683846056,https://www.linkedin.com/jobs/view/3683846056,"About the job
            

 
Descriptiondubizzle is the biggest online classifieds marketplace in the UAE. We believe in honesty, ownership and innovation. The platform handles millions of requests per day and continuous integration, auto-scaled rolling releases, event-driven microservice architectures are all part of the daily gig.dubizzle ""Squads"" are high performing x-functional teams set with a mission to provide win-win exchanges for our beloved users. We believe engineers are central to the problem discovery process, which is why we let teams own the ""what and how"" of their respective missions.We are here to bring on digital disruption and to build the best platform the Middle East has ever seen!As a Principle Software Engineer (Frontend) you will liaises with the other backend and frontend engineers within your product stream, the QA team, the design team and your Tech Team Leads. As a senior member of the team, you will be responsible for advancing our development stack and ensuring scale as we grow to millions of monthly active users across many countries.In This Role, You Will Work closely with other teams from the early stages of design all the way through identifying and resolving production issues, and handling the complete SDLC.Support a wide range of products focusing on automation, availability and performance, and above all reliability as well as supporting mobile engineers and business intelligence leading up to, during and after each sprint.Live true to our ambitions of building an industry-leading platform which is relentlessly focussed on innovation.Develop elegant solutions for complex problems;Write and maintain exemplary code following dubizzle’s programming practices;Gain a detailed understanding of the complete architecture of our product and the position of your product stream in it;Work in a mentoring capacity within a peer-programming environment and provide guidance on tasks, irrespective of complexity or scale;
Requirements Bachelors in Computer Science or a related field6+ years of experience in Javascript and client-side technologies;4+ years of production level experience in ReactAbility to build apps in ReactHave used one state management library e.g. Redux extensivelyAbility to profile and optimize a React application performance wiseGood understanding of at least one MVC frameworksSome understanding of build tools like Webpack and package management tools like Yarn & NPM;Excellent communication & interpersonal skills. This is an absolute must. We have heated debates around complicated subjects and you will be expected to defend your points of view.Ability to prioritise tasks and quickly adjust in a rapidly changing environmentPlus point: Have used Server Side Rendering with React","Real Estate
            
              201-500 employees
            

              206 on LinkedIn",Bayut.com ,Karāchi," Karāchi, Sindh, Pakistan Reposted  
5 days ago

 ",Not specified,286,5 days ago,2,Full-time,Mid-Senior level,201-500 employees , Real Estate
Senior Front-End Developer,"Deriv · Islāmābād, Pakistan  
4 days ago","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735963739,"1,001-5,000 employees · Financial Services",3735963739,https://www.linkedin.com/jobs/view/3735963739,"About the job
            

 
Dear candidates, this position requires relocation to one of our offices (Malaysia or Dubai)Is this the job for you?Does building a dynamic, user-centric and interactive UI excite you?Is building charts, dashboards, and interactive bots your idea of a fun challenge?Do you enjoy working with cutting-edge and popular technology stacks?Be part of a diverse team that spans several countries around the world, constantly working on building open source projects that cater to more than two million traders worldwide.At Deriv, you can showcase your expertise in providing a seamless experience to over two million clients performing more than 200 transactions per second. Take up the challenge of delivering high-performing websites even on low latency networks.You will work with a team of experienced, dynamic, and supportive developers. Together with your team, you will build the future of fintech!What will you be doing? Unify our 7 platforms by building upon our company-wide design system.Optimise our platforms to be blazingly fast ⚡. We aim to reduce our time to interact (TTI) to 50% or less.Help us modernise our web platforms.Work with developer tools and automate our processes.Collaborate with the Design and Back-end teams to build scalable performant apps.
Our tech stack JavaScript, Typescript, Webpack, CSS, React, Gatsby, Next JS, and HTMLJest and React Testing LibraryGit and GitHubWebAssembly and CSS-in-JSSSR, SSG, and ISR
Skills and experience you should have: 5+ years of relevant experienceExtensive knowledge of front-end technologies, including JavaScript, Typescript, Webpack, CSS, and HTMLExperience with testing frameworks such as Jest and React Testing LibraryFamiliarity with data structures and algorithmsAbility to work collaboratively with others through Git and GitHubConfidence, eloquence, and proficiency to work effectively with remote teams from different time zonesFamiliarity with Websocket API consumption
What’s Good To Have Knowledge of micro front-ends, WebAssembly, CSS-in-JS, design systemsFamiliarity with E2E testing frameworks such as Cypress and PlaywrightFamiliarity with different rendering approaches: SSR, SSG, and ISR
What We’ll Give You Market-based salaryAnnual performance bonusMedical insuranceHousing and transportation allowanceCasual dress codeWork permitA chance to work with top talent from across the globe (70+ nationalities)Ample team-building and bonding activitiesGreat overseas travel opportunities","Financial Services
            
              1,001-5,000 employees
            

              2,068 on LinkedIn",Deriv ,Islāmābād," Islāmābād, Pakistan  
4 days ago",On-site,,4 days ago,3,Full-time,Mid-Senior level,"1,001-5,000 employees ", Financial Services
Senior Front-End Developer,"Deriv · Lahore, Punjab, Pakistan  
4 days ago","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735966481,"1,001-5,000 employees · Financial Services",3735966481,https://www.linkedin.com/jobs/view/3735966481,"About the job
            

 
Dear candidates, this position requires relocation to one of our office (Malaysia or Dubai) Is this the job for you?Does building a dynamic, user-centric and interactive UI excite you?Is building charts, dashboards, and interactive bots your idea of a fun challenge?Do you enjoy working with cutting-edge and popular technology stacks?Be part of a diverse team that spans several countries around the world, constantly working on building open source projects that cater to more than two million traders worldwide.At Deriv, you can showcase your expertise in providing a seamless experience to over two million clients performing more than 200 transactions per second. Take up the challenge of delivering high-performing websites even on low latency networks.You will work with a team of experienced, dynamic, and supportive developers. Together with your team, you will build the future of fintech!What will you be doing? Unify our 7 platforms by building upon our company-wide design system.Optimise our platforms to be blazingly fast ⚡. We aim to reduce our time to interact (TTI) to 50% or less.Help us modernise our web platforms.Work with developer tools and automate our processes.Collaborate with the Design and Back-end teams to build scalable performant apps.
Our tech stack JavaScript, Typescript, Webpack, CSS, React, Gatsby, Next JS, and HTMLJest and React Testing LibraryGit and GitHubWebAssembly and CSS-in-JSSSR, SSG, and ISR
Skills and experience you should have: 5+ years of relevant experienceExtensive knowledge of front-end technologies, including JavaScript, Typescript, Webpack, CSS, and HTMLExperience with testing frameworks such as Jest and React Testing LibraryFamiliarity with data structures and algorithmsAbility to work collaboratively with others through Git and GitHubConfidence, eloquence, and proficiency to work effectively with remote teams from different time zonesFamiliarity with Websocket API consumption
What’s Good To Have Knowledge of micro front-ends, WebAssembly, CSS-in-JS, design systemsFamiliarity with E2E testing frameworks such as Cypress and PlaywrightFamiliarity with different rendering approaches: SSR, SSG, and ISR
What We’ll Give You Market-based salaryAnnual performance bonusMedical insuranceHousing and transportation allowanceCasual dress codeWork permitA chance to work with top talent from across the globe (70+ nationalities)Ample team-building and bonding activitiesGreat overseas travel opportunities","Financial Services
            
              1,001-5,000 employees
            

              2,068 on LinkedIn",Deriv ,Lahore," Lahore, Punjab, Pakistan  
4 days ago",On-site,,4 days ago,3,Full-time,Mid-Senior level,"1,001-5,000 employees ", Financial Services
React.js Front-End Web Developer,"Turing · Pakistan Reposted  
1 week ago

 · 678 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3726333992,"1,001-5,000 employees · IT Services and IT Consulting",3726333992,https://www.linkedin.com/jobs/view/3726333992,"About the job
            

 
A well-established IT firm that specializes in building high-quality, feature-rich native mobile and web applications, is looking for a React.js Front-End Web Developer. As a developer, you will be responsible for developing user interface components and implementing them using React.js workflows (such as Flux or Redux). The selected candidate will coordinate with the rest of the team working on different layers of the infrastructure and will ensure the scalability of the applications. The company is leading the industry by providing high-quality software solutions. This is an exciting opportunity as the selected candidate will join a team of experts in developing unique innovative solutions.Job Responsibilities: Develop and implement UI componentsDesign and build intuitive front-end applicationsWork with managers, engineers and designers to deliver desired outcomesInteract with clients’ technical leadership, understand the requirements & execute themUtilize a wide range of systems & technologies to solve potential problems
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)3+ years of front-end web development experienceProficiency in React Native, React.js, and ReduxExperience in app developmentWorking knowledge of CSS and BootstrapExperience in Flexbox would be an added advantageFluency in English communication","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan," Pakistan Reposted  
1 week ago

 ",Remote,678,1 week ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Frontend Developer 1,"WallSoft Technologies  · Karāchi, Sindh, Pakistan  
1 week ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735658586,11-50 employees,3735658586,https://www.linkedin.com/jobs/view/3735658586,"About the job
            

 
*** Note: Please do not apply to this job if you are not interested working on contract***🏢 Company: Wallsoft Technologies PVT Ltd 🌍 Location: Onsite 🕒 Employment Type: Full-Time contractAre you a talented Frontend Developer with a passion for creating stunning web experiences? Wallsoft Technologies is in search of a skilled individual to join our team on a full-time contract basis. If you have a minimum of 2 years of experience in CSS, HTML, Bootstrap, jQuery, WordPress, and Photoshop, we want to hear from you!🔍 Experience Required: Minimum 2 years of hands-on experience in:CSSHTMLBootstrapjQueryWordPressPhotoshop
💼 Key Responsibilities: Develop and maintain visually appealing and responsive websitesCollaborate with cross-functional teams to implement web designsEnsure the best user experience by optimizing website performanceCreate and modify website content using WordPressUtilize Photoshop for image editing and optimization
🚀 Skills and Qualifications: Proficiency in CSS, HTML, Bootstrap, jQuery, WordPress, and PhotoshopStrong understanding of web design principles and best practicesExperience with responsive web design techniquesDetail-oriented and able to meet deadlinesExcellent problem-solving and communication skills
If you meet the qualifications and are ready to make a significant impact in the world of web development, apply today! Join us in crafting beautiful and functional web solutions.Wallsoft Technologies is an equal opportunity employer. We encourage candidates of all backgrounds to apply. We look forward to having you on board! #FrontendDeveloper #ContractJobs #WebDevelopment #CSS #HTML #Bootstrap","IT Services and IT Consulting
            
              11-50 employees
            

              2 on LinkedIn",WallSoft Technologies  ,Karāchi," Karāchi, Sindh, Pakistan  
1 week ago",On-site,,1 week ago,2,Full-time,Not specified,11-50 employees,Not specified
