Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Lead Dotnet Developer,"Global SNI Pvt. Ltd. - GSNI · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 22 applicants",Full-time,https://www.linkedin.com/jobs/view/3727995905,11-50 employees,3727995905,https://www.linkedin.com/jobs/view/3727995905,"About the job
            

 
Job Description:We are seeking a Lead .NET Developer to spearhead our software development efforts. In this role, you will lead a team, drive technical excellence, and ensure the successful delivery of projects.Responsibilities: Lead and mentor a team of .NET developers.Design and develop robust software solutions.Conduct code reviews and maintain code quality.Collaborate with project managers and architects.Troubleshoot complex technical issues.Stay updated with the latest .NET technologies.
Qualifications: Bachelor's degree in Computer Science or related field.Proven experience as a senior .NET developer.Expertise in C#, ASP.NET, .NET Core, and front-end technologies.Strong database and SQL knowledge.Familiarity with software architecture and design patterns.
Leadership and mentoring skills.","IT Services and IT Consulting
            
              11-50 employees
            

              19 on LinkedIn",Global SNI Pvt. Ltd. - GSNI ,Lahore," Lahore, Punjab, Pakistan ",On-site,22,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
ASP .Net Web API,"Supersoft Technologies  · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728202813,51-200 employees,3728202813,https://www.linkedin.com/jobs/view/3728202813,"About the job
            

 
We are Hiring a Dot Net Web API DeveloperExperience: min 5 plus years in ASP .Net Core, must have 4 plus years in Dot Net Core Web APIJob Type: Full-time, Office-based, Sector 15 A 1 Buffer Zone, Karachi, Sindh.Job Specifications: Minimum 5plus years of professional software and web development experienceDevelopment experience in C#, ASP.NET Core MVC, MS SQL ServerExperience in integration design patterns with RabbitMQ and Message queuesStrong knowledge of micro-service logging, monitoring, debugging, and testingAPI management with API gateways like Ocelot, APIGee, Mulesoft, TYK, or KongImplementation experience in micro-service integration, packaging, building automation, and deploymentExperience with containerization and cloud technologies (eg. OpenShift, Kubernetes, Dockers, AWS)Demonstrable experience with ORMs e.g. Entity Framework and DapperGood knowledge of best practice coding and DDD designProficiency in object-oriented design and architecture and technical documentationGood written English and communication skills
Tools / Languages: C#, .Net 6, ASP.NET Core MVC, RabbitMQ, Ocelot, SignalR, Caching server (Redis), SQL / Oracle, Docker, Kubernetes
We offer: An interesting and challenging job, a dynamic opportunity for professional growth.A market-competitive remuneration packageMedical Insurance for FamilyAnnual IncrementsPaid Time OffState of the Art infrastructure.Complementary MealsCompany-sponsored quarterly events and yearly Picnic Trip
Job Type: Full-time","Software Development
            
              51-200 employees
            

              32 on LinkedIn",Supersoft Technologies  ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,51-200 employees,Not specified
"C++ Developer, Trilogy (Remote) - $200,000/year USD","Crossover  · New Karachi Town, Sindh, Pakistan (Remote) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3715437982,"5,001-10,000 employees · IT Services and IT Consulting",3715437982,https://www.linkedin.com/jobs/view/3715437982,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?In a tech landscape where JavaScript and Python cast long shadows, we at Trilogy champion the enduring power of C++. We're looking for professionals who navigated through the evolution of this powerful language, having used decades-old techstacks across multiple companies and projects when they were state of the art.At Trilogy, an influential force in the software industry powering 100+ B2B SaaS products, we acknowledge the resilience of seasoned developers like you. Our products are carefully architected using simple, modular, high-quality code and cutting-edge AWS technologies, and we are on a mission to build many more. We entrust our engineers with codebase ownership, not just to solve intricate coding problems but to consistently deliver flawless features.In this role, you won't be confined to the maintenance of a single product, or mired in bureaucracy and managerial tasks. You will be a top-level contributor focusing purely on the technical aspects, transforming legacy on-prem products into efficient cloud-native solutions, and architecting new cloud-based engines from scratch. You will operate in a dynamic environment equipped with the necessary documentation and cloud-based development and test tools, liberating you from the infrastructure burdens so you can devote more energy to the core development work.This is the perfect opportunity if you're a C++ veteran with wide-ranging experience, and a robust problem-solving approach, who can thrive in a high-pressure environment. Join us in this challenging venture, push your potential to its limits, and redefine what's possible in the software development realm!What You Will Be Doing Modernizing legacy products, leveraging your skills to spearhead their transformation into cloud-native solutions.Applying your expertise to unravel and solve complex implementation challenges by making the appropriate technical decisions.Playing a crucial role in our software's functionality and reliability, identifying and permanently fixing bugs and defects.Upholding our commitment to excellence by reviewing code from other developers, ensuring it meets our quality bars and prevents potential regressions.
What You Won’t Be Doing Working on a single product: Our engineers handle multiple codebases and technologies and work on multiple releases every year.Mindless code writing: Every code change must consider architectural implications.Managing projects or tasks: We have automated management overhead so you can focus entirely on software development.
C++ Developer key responsibilitiesDeliver flawless features and bug fixes that make customers delighted with Trilogy products.Basic Requirements 10+ years of professional C/C++ software development experience with a track record of long-term projects across multiple companiesExpertise in low-level and systems/network programmingExcited to work close to hardware and with critical infrastructure
About TrilogyHundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
 Crossover Job Code: LJ-4821-PK-NewKarac-C++Developer.001","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,New," New Karachi Town, Sindh, Pakistan ",Remote,,1 week ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
"Senior C++ Software Engineer, Trilogy (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan (Remote) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3710742219,"5,001-10,000 employees · IT Services and IT Consulting",3710742219,https://www.linkedin.com/jobs/view/3710742219,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?In a tech landscape where JavaScript and Python cast long shadows, we at Trilogy champion the enduring power of C++. We're looking for professionals who navigated through the evolution of this powerful language, having used decades-old techstacks across multiple companies and projects when they were state of the art.At Trilogy, an influential force in the software industry powering 100+ B2B SaaS products, we acknowledge the resilience of seasoned developers like you. Our products are carefully architected using simple, modular, high-quality code and cutting-edge AWS technologies, and we are on a mission to build many more. We entrust our engineers with codebase ownership, not just to solve intricate coding problems but to consistently deliver flawless features.In this role, you won't be confined to the maintenance of a single product, or mired in bureaucracy and managerial tasks. You will be a top-level contributor focusing purely on the technical aspects, transforming legacy on-prem products into efficient cloud-native solutions, and architecting new cloud-based engines from scratch. You will operate in a dynamic environment equipped with the necessary documentation and cloud-based development and test tools, liberating you from the infrastructure burdens so you can devote more energy to the core development work.This is the perfect opportunity if you're a C++ veteran with wide-ranging experience, and a robust problem-solving approach, who can thrive in a high-pressure environment. Join us in this challenging venture, push your potential to its limits, and redefine what's possible in the software development realm!What You Will Be Doing Modernizing legacy products, leveraging your skills to spearhead their transformation into cloud-native solutions.Applying your expertise to unravel and solve complex implementation challenges by making the appropriate technical decisions.Playing a crucial role in our software's functionality and reliability, identifying and permanently fixing bugs and defects.Upholding our commitment to excellence by reviewing code from other developers, ensuring it meets our quality bars and prevents potential regressions.
What You Won’t Be Doing Working on a single product: Our engineers handle multiple codebases and technologies and work on multiple releases every year.Mindless code writing: Every code change must consider architectural implications.Managing projects or tasks: We have automated management overhead so you can focus entirely on software development.
Senior C++ Software Engineer key responsibilitiesDeliver flawless features and bug fixes that make customers delighted with Trilogy products.Basic Requirements 10+ years of professional C/C++ software development experience with a track record of long-term projects across multiple companiesExpertise in low-level and systems/network programmingExcited to work close to hardware and with critical infrastructure
About TrilogyHundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
 Crossover Job Code: LJ-4821-PK-Northern-SeniorC++Softw.010","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Rawalpindi," Rawalpindi, Punjab, Pakistan ",Remote,,1 week ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
Dotnet Developer,"TEXT · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729944678,51-200 employees,3729944678,https://www.linkedin.com/jobs/view/3729944678,"About the job
            

 
Job Description:Join our team as a Software Engineer specializing in .NET. You'll have the opportunity to work on a wide range of exciting projects, developing robust back-end services and applications using the .NET framework. We welcome both experienced professionals and fresh graduates who are passionate about .NET development.Responsibilities: Design, code, test, and debug software applications using .NET technologies.Collaborate with cross-functional teams to develop efficient and scalable solutions.Utilize .NET frameworks such as ASP.NET, MVC, or Web API for back-end development.Integrate with databases and external APIs to handle data management and retrieval.Participate in code reviews to maintain code quality and adhere to best practices.Troubleshoot and resolve issues to ensure smooth application functionality.Stay updated on the latest trends and advancements in .NET development.
Requirements: Bachelor's degree in Computer Science, Software Engineering, or related fields (or equivalent experience).Strong knowledge of .NET development, including proficiency in C#.Familiarity with frameworks such as ASP.NET, MVC, or Web API.Experience with database integration and management.Storing knowledge of SQL.Understanding of software development principles, design patterns, and best practices.Excellent problem-solving and analytical skills.Effective communication and collaboration abilities.Self-motivated with a proactive mindset and a willingness to learn.
Whether you're an experienced professional or a fresh graduate, this is an exciting opportunity to work on innovative projects and contribute to the growth of our .NET-based applications.","Business Consulting and Services
            
              51-200 employees
            

              199 on LinkedIn",TEXT ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,51-200 employees,Not specified
"C++ Developer, Trilogy (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan (Remote) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3715442541,"5,001-10,000 employees · IT Services and IT Consulting",3715442541,https://www.linkedin.com/jobs/view/3715442541,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?In a tech landscape where JavaScript and Python cast long shadows, we at Trilogy champion the enduring power of C++. We're looking for professionals who navigated through the evolution of this powerful language, having used decades-old techstacks across multiple companies and projects when they were state of the art.At Trilogy, an influential force in the software industry powering 100+ B2B SaaS products, we acknowledge the resilience of seasoned developers like you. Our products are carefully architected using simple, modular, high-quality code and cutting-edge AWS technologies, and we are on a mission to build many more. We entrust our engineers with codebase ownership, not just to solve intricate coding problems but to consistently deliver flawless features.In this role, you won't be confined to the maintenance of a single product, or mired in bureaucracy and managerial tasks. You will be a top-level contributor focusing purely on the technical aspects, transforming legacy on-prem products into efficient cloud-native solutions, and architecting new cloud-based engines from scratch. You will operate in a dynamic environment equipped with the necessary documentation and cloud-based development and test tools, liberating you from the infrastructure burdens so you can devote more energy to the core development work.This is the perfect opportunity if you're a C++ veteran with wide-ranging experience, and a robust problem-solving approach, who can thrive in a high-pressure environment. Join us in this challenging venture, push your potential to its limits, and redefine what's possible in the software development realm!What You Will Be Doing Modernizing legacy products, leveraging your skills to spearhead their transformation into cloud-native solutions.Applying your expertise to unravel and solve complex implementation challenges by making the appropriate technical decisions.Playing a crucial role in our software's functionality and reliability, identifying and permanently fixing bugs and defects.Upholding our commitment to excellence by reviewing code from other developers, ensuring it meets our quality bars and prevents potential regressions.
What You Won’t Be Doing Working on a single product: Our engineers handle multiple codebases and technologies and work on multiple releases every year.Mindless code writing: Every code change must consider architectural implications.Managing projects or tasks: We have automated management overhead so you can focus entirely on software development.
C++ Developer key responsibilitiesDeliver flawless features and bug fixes that make customers delighted with Trilogy products.Basic Requirements 10+ years of professional C/C++ software development experience with a track record of long-term projects across multiple companiesExpertise in low-level and systems/network programmingExcited to work close to hardware and with critical infrastructure
About TrilogyHundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
 Crossover Job Code: LJ-4821-PK-Northern-C++Developer.004","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Rawalpindi," Rawalpindi, Punjab, Pakistan ",Remote,,1 week ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
"Senior C++ Software Engineer, GFI Software (Remote) - $100,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan (Remote) Reposted  
4 hours ago

 · 34 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3715441606,"5,001-10,000 employees · IT Services and IT Consulting",3715441606,https://www.linkedin.com/jobs/view/3715441606,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, GFI Software. Have you got what it takes?Are you a senior software engineer known for successfully delivering product releases? Do you thrive in challenging environments and possess the strategic mindset to guide teams toward success? If this resonates with you, GFI Software has an exceptional opportunity: step into a leadership role and spearhead transformative projects that redefine the frontiers of software engineering.The industry often overlooks the dynamic and diverse SMB segment; at GFI, we're pioneering a different path. We focus exclusively on SMBs, offering tailored IT tools that provide tangible impacts, creating a stimulating and rewarding work environment.In this role, you will be responsible for driving product releases and ensuring quality deliveries within time, budget, and defined scope. You will develop cutting-edge networking and communications solutions and leverage your expertise in C++ to architect innovative software. Unlike typical managerial positions, you will actively participate in technical decision-making, as well as coaching, thriving on both hard and soft skills.As part of a collaborative and dedicated team, you'll drive strategic execution, make data-driven impacts, and spark innovation by encouraging exploration of new tools and methods for improvement. This role is a gateway to continuous learning and growth, where you will learn advanced networking techniques and security-first software design.If you're a senior engineer with the right mix of technical prowess, leadership, and passion for innovation, don't miss this chance to join us at GFI. Apply now and make your mark on the software engineering landscape!What You Will Be Doing Organizing and ensuring the quality and timely delivery of product releases within defined scope and budgetServing as the technical leader for GFI's engineering team, making critical decisions on software implementationCoaching the C++ software engineers on both hard and soft skills, fostering professional growth and team cohesion
What You Won’t Be Doing Micro-managing - at GFI, you won't be bogged down with micromanaging but will instead focus on strategic leadershipStagnating in technology - you won't be stuck working on outdated technologies; you'll drive cutting-edge solutionsFocusing on larger enterprises - we are dedicated to providing software solutions for small and medium-sized businesses
Senior C++ Software Engineer key responsibilitiesBasic Requirements 7+ years of professional experience in C++ development2+ years of experience in either the network communications or security domainDemonstrated experience in leadership and mentoringA grasp of AI, Large Language Models (LLMs), and prompt engineering, including Chain-of-Thought (CoT) prompting and Self-Consistency in CoT
About GFI SoftwareGFI Software develops essential applications for small and medium businesses. Over 80,000 customers choose GFI solutions for network management and performance, security, and collaboration applications. GFI Software available through thousands of channel partners dedicated to serving specific countries and regions worldwide.GFI has a fully remote, global workforce. GFI has partnered with Crossover to administer its hiring and global workforce management.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-5104-PK-Northern-SeniorC++Softw.001","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Rawalpindi," Rawalpindi, Punjab, Pakistan ",Remote,34,4 hours ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
Senior .Net Developer (Integrations),"TCP Software · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 117 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3707522834,"501-1,000 employees · Software Development",3707522834,https://www.linkedin.com/jobs/view/3707522834,"About the job
            

 
TCP is committed to cultivating a diverse and inclusive team. However, we are not able to sponsor visas for this role. About TCP (TimeClock Plus)For more than 30 years, TCP has helped organizations engage their people by providing flexible, mobile timekeeping and workforce management solutions. Trusted by tens of thousands of customers and millions of users, TCP delivers best-in-class technology and personalized support to organizations of all sizes in the public and private sector to meet their complex timekeeping, employee scheduling, leave management and other workforce needs. Growth is happening and our vision for a successful future is clear - We'd love for you to join us on this journey! For more information on TCP, visit www.tcpsoftware.com or follow us on LinkedIn or Facebook. TCP Software is hiring a Software Engineer II (Integrations) to design, plan and implement features between our software platforms and applications.In this role, you will study data sources and their models and plan solutions accordingly before executing integration. You would also be responsible for testing, implementing and maintenance of our software. You would have to identify and implement best integration strategies which can optimize our software productivity. You should be comfortable writing complex codes.Job Responsibilities Work collaboratively to develop software using modern software development principles and state of the art technologies in a cross functional agile development environment.Design, Develop, Test, and document cloud hosted web applications.Deliver quality code based on unit and automated acceptance tests.Review, define, analyze, and improve detailed specifications and implement feature development.Ensure that development/integration documentation is adequate, complete, and published.Work on test automation to help insure fast delivery of quality products.Participate in peer-reviews of code and offer suggestions in line with best-practice design patterns.Experience developing with APIs.
Required Technical And Professional Expertise 5-7 years of software development experience with C# .NET and MS SQL.2+ years of experience with GitHub issue and code management.A comprehensive understanding of object-oriented concepts.Excellent coding skills.Strong communication skills.Passion for ingenuity and creative problem-solving skills.Ability to work in night shift (6:00 PM to 3:00 AM Pakistan Time)
Preferred Technical And Professional Expertise Bachelor’s degree in Computer Science, Software Engineering, or related field.Experience with configuring and maintaining CI/CD pipelines, Push/Pull requests, GitHub Best practices.Experience with working in AWS.Experience with secure engineering principles, security protocols and best practices.Accountable and results focused.
Benefits Company-sponsored training, workshops, education, and team building. The chance to make a genuine impact on the company’s growth. Plenty of challenging work and the opportunity to stretch yourself. Every day you’ll get to work with amazing talent in a fast-growing company that really values their people.Competitive salary based on experiencePTO and Sick leavesIn-Patient Health insuranceProvident fund and EOBIThe work/life setup you need to be successfulA creative, collaborative, supportive environment that gives you the autonomy to explore new ideas, grow your skillset, and create outstanding resultsThe opportunity to work with amazing talent in a fast-growing company that really values its team
TCP is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.","Software Development
            
              501-1,000 employees
            

              917 on LinkedIn",TCP Software ,Lahore," Lahore, Punjab, Pakistan ",On-site,117,1 week ago,2,Full-time,Mid-Senior level,"501-1,000 employees ", Software Development
Dotnet Developer,"Prismatic Technologies Limited · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730140144,11-50 employees,3730140144,https://www.linkedin.com/jobs/view/3730140144,"About the job
            

 
The ideal candidate will be familiar with the full software design life cycle. They should have experience in designing, coding, testing and consistently managing applications They should be comfortable coding in a number of languages and have an ability to test code in order to maintain high-quality code.  Responsibilities Design, code, test and manage various applicationsCollaborate with engineering team and product team to establish best productsFollow outlined standards of quality related to code and systemsDevelop automated tests and conduct performance tuning
Qualifications experience in managing teams and client interaction,Good communication skillsMaster degree in Computer Science or relevant field3+ years of experience working with .NET or relevant experiencesExperience developing web-based applications in C#, HTML, JavaScript, VBScript/ASP, or .NETExperience working with MS SQL Server and MySQL Knowledge of practices and procedures for full software design life cycleExperience working in agile development environment","IT System Custom Software Development
            
              11-50 employees
            

              56 on LinkedIn",Prismatic Technologies Limited ,Lahore," Lahore, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
"C++ Developer, Trilogy (Remote) - $200,000/year USD","Crossover  · Peshawar, Khyber Pakhtunkhwa, Pakistan (Remote) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3710743021,"5,001-10,000 employees · IT Services and IT Consulting",3710743021,https://www.linkedin.com/jobs/view/3710743021,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?In a tech landscape where JavaScript and Python cast long shadows, we at Trilogy champion the enduring power of C++. We're looking for professionals who navigated through the evolution of this powerful language, having used decades-old techstacks across multiple companies and projects when they were state of the art.At Trilogy, an influential force in the software industry powering 100+ B2B SaaS products, we acknowledge the resilience of seasoned developers like you. Our products are carefully architected using simple, modular, high-quality code and cutting-edge AWS technologies, and we are on a mission to build many more. We entrust our engineers with codebase ownership, not just to solve intricate coding problems but to consistently deliver flawless features.In this role, you won't be confined to the maintenance of a single product, or mired in bureaucracy and managerial tasks. You will be a top-level contributor focusing purely on the technical aspects, transforming legacy on-prem products into efficient cloud-native solutions, and architecting new cloud-based engines from scratch. You will operate in a dynamic environment equipped with the necessary documentation and cloud-based development and test tools, liberating you from the infrastructure burdens so you can devote more energy to the core development work.This is the perfect opportunity if you're a C++ veteran with wide-ranging experience, and a robust problem-solving approach, who can thrive in a high-pressure environment. Join us in this challenging venture, push your potential to its limits, and redefine what's possible in the software development realm!What You Will Be Doing Modernizing legacy products, leveraging your skills to spearhead their transformation into cloud-native solutions.Applying your expertise to unravel and solve complex implementation challenges by making the appropriate technical decisions.Playing a crucial role in our software's functionality and reliability, identifying and permanently fixing bugs and defects.Upholding our commitment to excellence by reviewing code from other developers, ensuring it meets our quality bars and prevents potential regressions.
What You Won’t Be Doing Working on a single product: Our engineers handle multiple codebases and technologies and work on multiple releases every year.Mindless code writing: Every code change must consider architectural implications.Managing projects or tasks: We have automated management overhead so you can focus entirely on software development.
C++ Developer key responsibilitiesDeliver flawless features and bug fixes that make customers delighted with Trilogy products.Basic Requirements 10+ years of professional C/C++ software development experience with a track record of long-term projects across multiple companiesExpertise in low-level and systems/network programmingExcited to work close to hardware and with critical infrastructure
About TrilogyHundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
 Crossover Job Code: LJ-4821-PK-NWFPPesh-C++Developer.001","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Peshawar," Peshawar, Khyber Pakhtunkhwa, Pakistan ",Remote,,1 week ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
