Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Full Stack Engineer,"Code Aesthetics · Lahore, Punjab, Pakistan (On-site)  
6 days ago",Full-time,https://www.linkedin.com/jobs/view/3732671862,1-10 employees,3732671862,https://www.linkedin.com/jobs/view/3732671862,"About the job
            

 
We are looking for a Full Stack Software Engineer to join our team. Job Responsibilities:● Design, develop, and improve software systems from the ground up.● Use your R&D skills to create prototypes which solve challenging problems in areas such as scheduling and synchronization and machine control.● Analyze challenges and propose options and timelines to get to their resolution.● Collaborate with a global team of peers in software engineering to devise such solutions in a timely manner.● Deeply care for our customers by providing them with great support and intuitive applications which hide out all the complexities of the solutions.● Stay abreast of new technologies in your field and adopt as needed.● Have a ""Can Do"" attitude!● Excellent Team Player● Able to achieve deadlinesSkills Required:● Minimum of 2 years of hands-on experience in Front-End and back End development.● Knowledge of React JS, Next JS, Node JS and mongoDB must have.● Knowledge of HTML, CSS and JavaScript● Experience with SQL databases.● Must have hand on experience with CI/CDGood to have:● Phyton or PHP or mySQLQualification● Minimum Degree of 4 years or Master's degree in Computer Science, Software Engineering, or arelated field.Location● Lahore","IT Services and IT Consulting
            
              2-10 employees
            

              2 on LinkedIn",Code Aesthetics ,Lahore," Lahore, Punjab, Pakistan ",On-site,,6 days ago,1,Full-time,Not specified,1-10 employees,Not specified
Full Stack developer,"HR Ways - Hiring Tech Talent · Karāchi, Sindh, Pakistan (Hybrid)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3714651774,11-50 employees,3714651774,https://www.linkedin.com/jobs/view/3714651774,"About the job
            

 
Company Description:One of the leading web and mobile application development company in Sweden with offices in Australia, Pakistan and USA.Services:Developing the following applications: web apps, mobile apps, CMS, E-commerce, Wearables and IoT, and Game development, and also provide services of payment gateway and CRM.Job Description:1. Design, develop, and maintain high-performance web applications using .NET for the backend and React JS/NextJS for the frontend. 2. Develop and optimize complex SQL queries, stored procedures, and database schemas. 3. Ensure web applications are optimized for search engines, implementing best practices and techniques for SEO within NextJS applications. 4. Optimize applications for maximum speed, scalability, and usability. 5. Write unit tests, integration tests, and documentation for the solutions provided. 6. Participate in code reviews, providing and receiving constructive feedback to improve overall code quality.Qualifications: Bachelor’s degree in Computer Science, Information Technology, or a related field. Minimum of 3 years of experience with .NET Core and ASP.NET. 3. Proficient in front-end development using React JS or NextJSStrong proficiency in SQL, with the ability to design efficient database structures and write optimized queries.Solid experience with SEO principles and implementing them in NextJS applications. Solid understanding of RESTful APIs and backend web services integration. Deep knowledge of web application security practices and techniques. .Familiarity with Dynamics or SiteCore would be advantageous.Experience with cloud platforms like Azure or AWS.
Location: Karachi - OnsiteWork Timings: Monday to Friday (10 am to 7 pm) Experience: 3+ yearsSalary: Upto 280kAbout HR Ways: HR Ways is a Technical Recruitment Firm helping software houses and IT Product companies Internationally and Locally to find IT Talent. HR Ways is engaged by 150 + Employers ranging from the world’s biggest SaaS Companies to the most competitive Startups. Find out more at www.hrways.co   Helpful Links:FAQs: www.hrways.co/faq Jobs: www.hrways.co/jobs Blogs: www.hrways.co/blog","Human Resources Services
            
              11-50 employees
            

              77 on LinkedIn",HR Ways - Hiring Tech Talent ,Karāchi," Karāchi, Sindh, Pakistan ",Hybrid,,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Full Stack Developer,"Voyager Global Mobility · Lahore District, Punjab, Pakistan (On-site)  
5 days ago

 · 75 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3734882877,51-200 employees · Strategic Management Services,3734882877,https://www.linkedin.com/jobs/view/3734882877,"About the job
            

 
Voyager Global Mobility Full Stack DeveloperVoyager Global Mobility is the leader in the developing mobility sector, serving the rapidly growing ridesharing industry, car sharing, and local mobility marketplaces. We bring ease and simplicity into the experience of getting a Fleet for Hire car. We are building the most compelling way to get a car by committing to relentless customer centricity, technology-powered operational excellence, and capital efficiency.Job Description:We are seeking an experienced full-stack developer who is proficient in Python/Django and React.js to join our team. The ideal candidate will have a strong understanding of software architectures, including MVC, MVVM, Clean, MicroServices, etc., and the ability to create GraphQL APIs and optimize ORM queries. Additionally, experience with Google Cloud Platform (GCP) would be a plus.As a full-stack developer, you will be responsible for designing, developing, and deploying applications using Python, Django, and React.js, and creating and maintaining Restful & GraphQL APIs to expose data to various client applications. You will also be responsible for code analysis/review, optimization, and refactoring as necessary, as well as implementing security and data protection measures.Essential Job Functions:- Design and develop applications using Python/Django and React.js- Create Restful APIs and optimize ORM queries- Develop new and maintain existing features in current applications built with Django and Flask- Conduct system integration testing procedures, prepare test scripts and data- Design system enhancement processes, develop materials for end-users and communicate with the client to gather project requirements- Collaborate with the team working on different layers of the infrastructure- Understand business requirements and translate them into technical requirements- Write well-documented, reusable, and clean code- Solve complex problems- Optimize existing code and refactor when necessary- Ensure application robustness and easy maintenance- Work in a fast-paced environmentQualifications Needed:- 3+ years of professional experience with Python, Flask, Django, Restful APIs, PostgreSQL/MySQL/NoSQL/SQLAlchemy- Experience with React JS, and Bootstrap- Proficiency in writing databases ORM queries in an optimized way- Familiarity with Flask and micro-frameworks- Strong understanding of OOP and Data Structures- Ability to understand business requirements and translate them into technical requirements- Knack for benchmarking and optimization- Familiarity with code versioning tools, such as GitBenefits:-Competitive base salary of 1000-2500 USD per month-Outpatient (Health Insurance) Allowance-Fuel Allowance-Annual leaves-Night Shift Allowance-Team Build and Activities-PTO (Paid time off)-Referral Bonus-Phone Allowance-Gym AllowanceNote: Applicants currently residing outside Lahore, should only apply for the job if they are willing to relocate.","Strategic Management Services
            
              51-200 employees
            

              75 on LinkedIn",Voyager Global Mobility ,Lahore," Lahore District, Punjab, Pakistan ",On-site,75,5 days ago,2,Full-time,Associate,51-200 employees , Strategic Management Services
Full Stack Developer - Onsite in Dubai,"Synavos  · Lahore, Punjab, Pakistan (On-site)  
5 days ago

 · 206 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3734860289,51-200 employees · IT Services and IT Consulting,3734860289,https://www.linkedin.com/jobs/view/3734860289,"About the job
            

 
Key Responsibilities: Design, implement, and maintain high-quality web applications using Angular, JavaScript, and other relevant front-end technologies.Develop scalable back-end services using Spring Boot, ensuring seamless data operations and integrations.Manage database operations, schema designs, and optimizations using SQL.Create and maintain RESTful APIs for front-end to back-end communication.Collaborate with cross-functional teams to define, design, and ship new features.Participate actively in application's overall design and architecture, ensuring best practices are followed.Integrate third-party services and APIs as required by the project.Ensure clean, readable, and maintainable code across the application.Continuously discover, evaluate, and implement new technologies to stay up-to-date and improve development efficiency.
Technical Requirements: Strong proficiency in Angular and associated front-end technologies.Hands-on experience with Spring Boot and Java.Solid understanding of SQL, database design, and best practices.Experience in creating and managing RESTful APIs.Familiarity with front-end frameworks like Angular Materials and NG-ZORRO.Knowledge of responsive design libraries and principles to ensure cross-device compatibility.Experience with version control tools, preferably Git.
Additional Qualifications: 6+ years of professional experience in full-stack software development.Bachelor's or Master's degree in Computer Science or a related field.Proven ability to troubleshoot, debug, and optimize code.Strong verbal and written communication skills.Ability to collaborate in a team-oriented environment.Passion for best practices in design, coding, and security.","IT Services and IT Consulting
            
              51-200 employees
            

              67 on LinkedIn",Synavos  ,Lahore," Lahore, Punjab, Pakistan ",On-site,206,5 days ago,2,Full-time,Mid-Senior level,51-200 employees , IT Services and IT Consulting
Senior Full-stack Java / Angular Developer - +10 years of IT experience - Full remote - Contractor in USD,"All European Careers · Islāmābād, Pakistan (Remote)  
5 days ago

 · 89 applicants",Contract · Mid-Senior level,https://www.linkedin.com/jobs/view/3729708409,51-200 employees · IT Services and IT Consulting,3729708409,https://www.linkedin.com/jobs/view/3729708409,"About the job
            

 
For an international organization in Geneva, Switzerland, we are urgently looking for a Full Remote Senior Full-stack Java Developer with +10 years of IT experiencence and at least + 3 years NodeJS and Angular experience.Candidates need to be willing to work normal office hours in Switzerland. This positions is long-term.Tasks and Responsibilities: Analyzes and understands technical requirements for external systems, database, and external IT infrastructure in the context of migration and integration;Responsible for the design, development, test, release, maintenance, and technical support of custom codes including as data pipelines/ETLs/data processing/APIs where required;Participates in design/code reviews;Performs SQL Server database administration in the development environment;Documents data and reporting application implementations, configurations, and support requirements as needed;Creates deployment packages and instructions for releasing data and reporting applications across environments;Evaluates techniques and design patterns and makes recommendations that will improve solution delivery;
Profile: University degree in computer science, engineering or other related discipline;10 years of professional experience in software development;+3 years of hands-on NodeJS, Java, Javascript Typescript and Angular development experience;Significant experience in technical standards and technologies related to Java and Node.js, REST api, automated test frameworks and serverless computing;Fluent in English;
Interested:Please send you CV to resume@all-european-careers.com.","IT Services and IT Consulting
            
              51-200 employees
            

              70 on LinkedIn",All European Careers ,Islāmābād," Islāmābād, Pakistan ",Remote,89,5 days ago,2,Contract,Mid-Senior level,51-200 employees , IT Services and IT Consulting
Django React Full Stack Developer,"Marmlax · Karāchi, Sindh, Pakistan (On-site)  
5 days ago

 · 20 applicants",Full-time,https://www.linkedin.com/jobs/view/3734010381,1-10 employees,3734010381,https://www.linkedin.com/jobs/view/3734010381,"About the job
            

 
We are seeking a talented and experienced Full Stack Engineer with a specialization in Django and React for the frontend to join our dynamic development team. As a Full Stack Engineer, you will be responsible for designing, developing, and maintaining robust web applications that meet our clients' needs. You will have the opportunity to work on challenging projects and collaborate with cross-functional teams to deliver high-quality software solutions.Responsibilities Creating Django rest framework API's setupsIntegration with frontend.
Pay40-120k depending on experience and skills.Qualifications Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent experience).Strong experience in developing web applications using Django and React, with a proven track record of delivering successful projects.
 Proficiency in Python and JavaScript, with a solid understanding of object-oriented programming principles.In-depth knowledge of Django web framework, including ORM, templates, authentication, and security.
 Expertise in building responsive and mobile-friendly user interfaces using React, HTML5, CSS3, and related frontend technologies.
 Familiarity with RESTful APIs and integrating frontend applications with backend services.
 Experience with version control systems (e.g., Git) and collaborative development workflows (e.g., Agile, Scrum).Understanding of software development principles, design patterns, and best practices.Strong problem-solving skills and the ability to quickly learn and apply new technologies and frameworks.Excellent communication and collaboration skills, with the ability to work effectively in a team environment.Experience with other web frameworks (e.g., Flask, Angular, Vue.js) and database systems (e.g., PostgreSQL, MySQL) is a plus.","IT Services and IT Consulting
            
              2-10 employees
            

              1 on LinkedIn",Marmlax ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,20,5 days ago,1,Full-time,Not specified,1-10 employees,Not specified
Full-Stack Developer,"Turing · Pakistan (Remote) Reposted  
1 day ago

 · 41 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3733478265,"1,001-5,000 employees · IT Services and IT Consulting",3733478265,https://www.linkedin.com/jobs/view/3733478265,"About the job
            

 
A rapidly-growing company that is enabling businesses to explore more ways to increase their Shopify store's sales, is looking for a Full-Stack Developer. The developer will utilize recently implemented Shopify tools and functionalities that are still relatively new. The U.S.-based company's goal is to assist businesses in increasing their average order value and customizing the shopping experience to entice customers to make repeat purchases. This is an amazing opportunity for candidates to work with a team of eager professionals and build cutting-edge solutions.Job Responsibilities: Create, establish, and test superior software solutionsParticipate in design discussions and code reviews while producing reusable, testable, and effective codeActively seek out advice from more experienced team members as needed to complete challenging jobs while showcasing the bulk of problemsWork as a team while exercising initiative to take the lead on new projects and ideas
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a full-stack developerDemonstrable experience working with the latest tools, technologies, and features offered on ShopifyProlific experience working with React and Node.jsNice to have some knowledge of Algorithms and Data StructuresExcellent English communication skills, both spoken and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,41,1 day ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full Stack Engineer,"Qualix Solutions - Pakistan · Karāchi, Sindh, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3733375495,1-10 employees,3733375495,https://www.linkedin.com/jobs/view/3733375495,"About the job
            

 
About Us:Qualix Solutions is a dynamic and innovative technology company that specializes in creating cutting-edge software solutions. We are seeking a talented and versatile Full Stack Software Engineer to join our passionate team of developers. If you are a creative problem solver with expertise in front-end, back-end, and mobile application development, we want to hear from you.Role Description:This is a full-time on-site role located in Karachi. As a Full Stack Software Engineer, you will play a key role in estimating, designing, developing, and maintaining our web and mobile applications. You will work closely with cross-functional teams to deliver high-quality software solutions that meet our clients' needs.Qualifications: Bachelor's or Master's degree in Computer Science or a related field;2-3 years of experience in web application development;Expertise in creating user-friendly web interfaces using HTML, CSS, and JavaScript frameworks (e.g., React, Angular, or Vue.js).Develop robust and scalable server-side applications using server-side languages (e.g., .NET, Java, Node.js, Python, Java, or Ruby).Experience with Cloud platforms (e.g. AWS, Azure or GCP)Experience with designing and developing APIs and database models.Proficiency in version control tools such as Git.Mobile Application Development experience a plusExcellent teamwork and collaboration skills.
If you are a skilled Full Stack Software Engineer who thrives in a dynamic and innovative environment, we encourage you to apply and join our team. Help us build the next generation of software solutions. Apply today and be a part of our exciting journey!How to Apply:Interested candidates are invited to submit their resume, a cover letter, and a portfolio showcasing their relevant work to careers@qualixsolutions.com","IT Services and IT Consulting
            
              2-10 employees",Qualix Solutions - Pakistan ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,1-10 employees,Not specified
full stack developer,"designprintnyc · Islamabad, Islāmābād, Pakistan (On-site)  
5 days ago

 · 15 applicants",Full-time,https://www.linkedin.com/jobs/view/3735126529,Safia Naz is hiring for this job,3735126529,https://www.linkedin.com/jobs/view/3735126529,"About the job
            

 
Company DescriptionWe suggest you enter details here.Role DescriptionThis is a full-time on-site role for a Full Stack Developer located in Islamabad. As a Full Stack Developer, you will be responsible for designing and implementing software solutions for our clients. You will work alongside a cross-functional team of developers, designers, and project managers to develop, test and deploy web and mobile applications. You will also be responsible for debugging and maintaining existing software and ensuring that all components and the overall architecture are robust and easy to maintain.Qualifications Bachelor's degree or higher in Computer Science or related field5+ years of experience working as a Full Stack DeveloperStrong knowledge of HTML, CSS, JavaScript, and front-end frameworks such as React, Angular, or Vue.jsExperience with back-end technologies such as Node.js, Express, Ruby on Rails, or DjangoStrong understanding of databases such as MySQL, MongoDB, or PostgreSQLExperience with version control systems such as GitAbility to work independently and as part of a team to meet project deadlinesExcellent communication and problem-solving skillsExperience with Agile methodologies is a plusExperience with cloud computing platforms such as Amazon Web Services (AWS) or Microsoft Azure is a plus",,designprintnyc ,Islamabad," Islamabad, Islāmābād, Pakistan ",On-site,15,5 days ago,1,Full-time,Not specified,Not specified,Not specified
Lead Full Stack Web Developer,"Abyss Solutions Ltd · Islamabad, Islāmābād, Pakistan (Remote)  
5 days ago

 · 50 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3733471772,51-200 employees · Automation Machinery Manufacturing,3733471772,https://www.linkedin.com/jobs/view/3733471772,"About the job
            

 
About AbyssAt Abyss, our mission is to create innovative AI and robotics solutions, removing the need to put people at risk in dangerous jobs. From deep sea rovers to our recent Moon to Mars Australian Government grant, and emerging technology in Agriculture, there is no challenge that Abyss will shy away from.A global team collaborating across Australia, America and Pakistan consist of passionate problem solvers who love working on cutting edge technology, while maintaining focus on environmental impact, safety, and cost.You’ll get to work on complex challenges with a team of experts in: machine learning, robotics, data processing and software engineering.The RoleThis is a hands-on leadership and development role responsible for technical oversight and leadership in one of our Frontend Web Development teams. Our Tech Leads stand back to back with our product owners, and collaborate with other team leads, to deliver amazing software to our clients. This involves being engaged in the development of software as well as taking responsibility for providing guidance on best practices in software design, quality, architecture and development process.Your role will involve all aspects of Front end and back end development, along with being involved with DevOps and testing to ensure that our software is being developed with industry best practices and remains a high quality at all times. As such, your team will look to you for guidance and mentorship on how to continuously develop and improve their skills. You’ll be working closely with a group of experienced software engineers, machine learning specialists, and robotics experts, guiding you towards development of our cutting-edge products.If you are passionate about technology and are always learning new things, we encourage you to apply even if you don’t tick every box.About The Job Work closely with our research Data Processing teams to ensure data is stored and processed in optimal ways for use in our cloud applications.Contribute heavily to the architectural roadmap and overall product designDevelop web applications for data manipulation and presentationContribute to the development and delivery of commercial software productsAssist with DevOps and all aspects of software developmentBe involved in technical recruitment activities to grow the team
Skills And Requirements Software architecture and software designExtensive experience with React/Vue web applicationsProven experience with and passion for UI and UX designProven experience with and passion for Data VisualizationTypescript Applications based on Node.js and NestExperience with NoSQL (eg. MongoDB) databasesGraphQL and REST APIDeep understanding of Agile values and principlesExperience in Unit Testing, test automation, and Continuous Integration.Proficient communication and analytical skillsA working knowledge of DevOps in web applications
Highly Desirable Familiarity with the AWS ecosystem and other cloud platformsMicroservices ArchitectureExperience with image and 3D data manipulation
What’s in it for you This is an awesome opportunity to work in a fast growing high tech company and be the start of a new Engineering team in Pakistan.We encourage and support continuous learning and career growth, and maintain that upskilling and staying up to date with emerging technologies is expected.You’ll get to work closely with industry leaders working on problems without existing solutions.Working with a growing company means there’s lots of opportunities.Opportunity to work at or travel between our various office locations.You’ll have the opportunity to transition into other technical specialties within the company.
Location Abyss offers flexible work arrangements, including remote working.Abyss Solutions is located in the PTET tower in G-10/4, Islamabad, Pakistan.
How To ApplyIf you are willing to work at this location, the required skills for the role, a passion for technology and growing teams, then please apply via the link:Abyss is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.(International Applicants are not eligible to apply.)","Automation Machinery Manufacturing
            
              51-200 employees
            

              185 on LinkedIn",Abyss Solutions Ltd ,Islamabad," Islamabad, Islāmābād, Pakistan ",Remote,50,5 days ago,2,Full-time,Mid-Senior level,51-200 employees , Automation Machinery Manufacturing
Full-Stack Engineer,"Turing · Pakistan (Remote) Reposted  
1 day ago

 · 18 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3733475857,"1,001-5,000 employees · IT Services and IT Consulting",3733475857,https://www.linkedin.com/jobs/view/3733475857,"About the job
            

 
A U.S.-based company that is developing revolutionary, enterprise-ready AI infrastructure services is looking for a Full-Stack Engineer. The engineer will be responsible for maintaining algorithms that run synchronously with the necessary systems and writing secure, high-quality production code. The company is lowering the cost of data storage and access while protecting customer privacy so that it can be unlocked for training. During their Series A round, the company has managed to secure more than $44mn in funding.Job Responsibilities: Write maintainable, aesthetically pleasing, high-performing codeProduce or contribute to architectural and design artifacts for applications, making sure that software code development complies with design requirementsCreate software and provide support for it, including applications, database integration, interfaces, and new functionalityMake cross-functional arrangements to guarantee that the project complies with legal requirements and commercial objectives
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a full-stack engineerDemonstrable experience working with front-end technologies like Next.js and TypeScript Extensive experience with back-end technologies like Golang and SQLThorough understanding of data structures, algorithms, and software engineering principlesFamiliarity with the design and development of RESTful APIsNice to have an in-depth knowledge of AI and data analytics principlesExcellent English communication skills, both spoken and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,18,1 day ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Senior Full-Stack Engineer,"Turing · Pakistan (Remote) Reposted  
1 day ago

 · 22 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3733476782,"1,001-5,000 employees · IT Services and IT Consulting",3733476782,https://www.linkedin.com/jobs/view/3733476782,"About the job
            

 
A rapidly-growing company that is developing state-of-the-art FinTech solutions and technologies is looking for a Senior Full-Stack Engineer. The engineer will be a key member of the founding team and will be responsible for building out critical product infrastructure. In order to help businesses maintain optimal financial operations, the company offers SMBs automated bookkeeping as well as intelligent banking tools, financial insights, and advice. This is a nice opportunity for candidates who are determined to improve their skills, tackle challenging problems, and build a lucrative career for themselves.Job Responsibilities: Work together with front-end developers, designers, and project managers to make sure that the project needs are technically feasibleCreate code that is clear, scalable, and maintainableEnsure that server-side applications are fast, scalable, and secureKeep up with new developments in back-end development trends and technology
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a full-stack engineerProlific experience working with React, Python, and PostgreSQLExtensive experience with Flask and related technologiesSome understanding of React Native is nice to haveExcellent English communication skills, both conversational and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,22,1 day ago,2,Full-time,Mid-Senior level,"1,001-5,000 employees ", IT Services and IT Consulting
Senior .Net Full Stack Developer,"Techelix · Karāchi, Sindh, Pakistan (On-site)  
5 days ago

 · 12 applicants",Full-time,https://www.linkedin.com/jobs/view/3729703612,11-50 employees,3729703612,https://www.linkedin.com/jobs/view/3729703612,"About the job
            

 
The ideal candidate will be familiar with the full software design life cycle. They should have experience in designing, coding, testing and consistently managing applications They should be comfortable coding in C# and Javascript and have an ability to test code in order to maintain high-quality code.Core Competencies: Experience in Object-Oriented Design (OOD), .NET Core, C#, MVC, Entity Framework, Entity Core, jQuery, JavaScript, building and consuming Web API's, RPC & SOAP Services. Outstanding Object Orientated design and programming skills.Proficient with HTML5, CSS3 and front-end development languages - React/Angular Typescript. Hands-on experience writing Clean Code and Unit Tests.Developing and testing web-based APIs using JSON or XML objects.Experience with RDBMS & NOSQL databases such as SQL Server, Oracle.Excellent problem-solving skills.Management of hosting environment, including IIS, database administration, and scaling an application to support load changes.Understanding of ""session management: in a distributed server environment.Extensive knowledge of user authentication, OAuth, Single Sign-On (SSO), and Azure Active Directory B2C & B2B connections.Proficient understanding of OWASP security principles, understanding accessibility, and security compliance.Strong understanding of Agile SDLC methodology.Provide thought leadership on best practices for solution design with an understanding of Information Architecture functionality.Experience with source control management systems like [TFS and Azure DevOps] and continuous integration/deployment environments.Good communication skills, interpersonal skills, self-motivated, quick learner, team player.
Qualifications: Bachelor's Degree in Computer Science (or related field of study).7+ years of programming experience.","IT Services and IT Consulting
            
              11-50 employees
            

              7 on LinkedIn",Techelix ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,12,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Full-Stack Developer,"Turing · Pakistan (Remote) Reposted  
23 hours ago

 · 21 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3733473903,"1,001-5,000 employees · IT Services and IT Consulting",3733473903,https://www.linkedin.com/jobs/view/3733473903,"About the job
            

 
A U.S.-based company that is developing cutting-edge sustainable solutions as well as rolling and recycling options for aluminum is looking for a Full-Stack Developer. The developer will be working on ML applications and initiate model training while making a front-end application. For a variety of environmentally friendly aluminum operations, the company has built an extensive, integrated network of facilities. The company has managed to secure more than £4.3mn in funding so far.Job Responsibilities: Understand client needs and iterate on solutions while adjusting to feedback from customers through collaboration with the team and other technical teamsCreate a tool that allows users to input photographs from the gallery and train machine-learning models Work on ML algorithms to identify the areas of a photo that have manufacturing flawsGive people the option to accept, reject, or create a new label on a photo, which is subsequently passed back to the algorithms for improved training
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a full-stack developerPrior experience working with front-end frameworks.Prolific experience working with PythonCloud experienceSome understanding and experience with Machine Learning to trigger the modelsExperience working with MLOps and Computer VisionFluent in spoken and written English and Portuguese communication","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,21,23 hours ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full Stack NextJS Developer,"Scholar Den · Lahore, Punjab, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3734215372,11-50 employees,3734215372,https://www.linkedin.com/jobs/view/3734215372,"About the job
            

 
Company DescriptionScholar Den is an online platform that provides the best GRE prep resources using effective and affordable study plans to guarantee score improvement. The company is located in Lahore and is committed to helping students achieve their academic goals by providing them with personalized and innovative learning solutions.Role DescriptionThis is a full-time on-site role for a Full Stack Engineer at Scholar Den. The Full Stack Engineer will be responsible for designing and developing software solutions, working with both front-end and back-end technologies. The Full Stack Engineer will be responsible for collaborating with cross-functional teams to understand business requirements, contributing to the development of the overall product vision, and implementing features that meet user needs.Qualifications Experience in Back-End Web Development and Front-End DevelopmentProficiency in Software Development and Full-Stack DevelopmentExpertise in ReactJS, JavaScript and TypeScript.Expertise in NextJSExpertise in Cascading Style Sheets (CSS)Excellent problem-solving skills and attention to detailFamiliarity with Agile methodology and software development best practicesAbility to work collaboratively in a team environmentBachelor's or Master's degree in Computer Science, Software Engineering, or related fieldExcellent written and verbal communication skillsExperience in e-learning or education industry is a plus","Education Administration Programs
            
              11-50 employees
            

              5 on LinkedIn",Scholar Den ,Lahore," Lahore, Punjab, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
