Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Shopify Expert,"Profituned · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago

 · 27 applicants",Full-time,https://www.linkedin.com/jobs/view/3730363141,1-10 employees,3730363141,https://www.linkedin.com/jobs/view/3730363141,"About the job
            

 
Now Hiring: Shopify Developer at Profituned! Company: Profituned, an innovative digital marketing agency.Location: Strictly Onsite - Midcity Mall near Rehmanabad Metro Station Rawalpindi.Experience: Minimum 1.5 years of proven Shopify Development experience.Responsibilities: Develop and optimize Shopify stores.Implement new features and functionalities.Collaborate with cross-functional teams to ensure aesthetic and functional designs.
Requirements: Must be a graduate.Proficient in HTML, CSS, JavaScript, and jQuery.Experience with Shopify Liquid and API integrations.Benefits:Competitive Salary.Accessible location.Growth Opportunities.
Note: Rigorous skill testing will be part of the selection process.For more inquiries, contact us at hr@profituned.com","Marketing Services
            
              2-10 employees
            

              5 on LinkedIn",Profituned ,Islamabad," Islamabad, Islāmābād, Pakistan ",On-site,27,1 week ago,1,Full-time,Not specified,1-10 employees,Not specified
Shopify Developer,"MULTIINSIGHT - Shopify Service Partners · Pakistan (Remote) Reposted  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728864449,1-10 employees,3728864449,https://www.linkedin.com/jobs/view/3728864449,"About the job
            

 
We are looking for expert Shopify Developers with extensive experience in developing and maintaining Shopify stores.Company descriptionOur agency designs, develops, and optimizes Shopify and Shopify Plus websites for some of the fastest growing eCommerce brands on the planet.Job descriptionWe are seeking an experienced Shopify Developer to join our team. The ideal candidate will be responsible for designing, developing, and optimizing Shopify and Shopify Plus websites for some of the fastest-growing eCommerce brands on the planet. The candidate must have a strong understanding of Shopify's platform, including liquid programming language and APIs.We need you to have: Extensive Experience in Shopify front-end developmentExperience in Liquid, JavaScript, HTML & CSSBuild and design Shopify stores from scratch to meet clients' requirements.Create visually appealing, user-friendly custom themes and optimize them for search engines and conversion rates.Translate Figma designs into responsive, fast, and accessible Shopify sites.Develop custom Shopify apps to extend store functionality.Perform advanced customizations to meet clients' needs.Collaborate with other developers and designers to deliver projects on time and within budget.Stay up-to-date with the latest Shopify and eCommerce technologies.Experience with responsive design and mobile-first developmentEnsure a well-documented, maintainable, and secure code that meets quality standards.Know how to speed optimize the websiteExcellent problem-solving skills and attention to detailMinimum 2 years of experience
Key Skills:Shopify / HTML & CSS/ Liquid / JavaScript / SHOPIFY PLUS / Speed optimization / Figma to Shopify / Theme development from scratch","IT System Custom Software Development
            
              2-10 employees
            

              5 on LinkedIn",MULTIINSIGHT - Shopify Service Partners ,Pakistan, Pakistan ,Remote,,1 week ago,1,Full-time,Not specified,1-10 employees,Not specified
Shopify Developer,"3techno · Karachi Division, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730350568,11-50 employees,3730350568,https://www.linkedin.com/jobs/view/3730350568,"About the job
            

 
Ready to advance your Shopify career? We are looking for a Shopify Developer.Requirements: Professional experience in custom WordPress and Shopify development, including creating custom themes, plugins, and extensions.Proficiency in Liquid, HTML, CSS, JavaScript, and other front-end technologiesEssential skills in PHP and MySQL for efficient backend developmentA portfolio showcasing previous Shopify projects and customizations will be highly regarded.Extensive experience in custom WordPress and Shopify development, including creating custom themes, plugins, and extensionsProven track record in crafting and tailoring Shopify themes to meet client requirements and design specifications
Qualification & Experience BS in CS or a related field.Experience: 2 years of hands-on in custom WordPress and Shopify development.
How to Apply?Submit following itemsResumes/portfolios Linkcustom WordPress and Shopify development projects at careers@3techno.com, by mentioning the position in the subject line.","Software Development
            
              11-50 employees
            

              29 on LinkedIn",3techno ,Karachi," Karachi Division, Sindh, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Shopify Expert,"Profituned · Rawalpindi, Punjab, Pakistan (On-site) Reposted  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729947657,1-10 employees,3729947657,https://www.linkedin.com/jobs/view/3729947657,"About the job
            

 
🌟 Now Hiring: Shopify Developer at Profituned! Company: Profituned, an innovative digital marketing agency.Location: Strictly Onsite - Midcity Mall near Rehmanabad Metro Station Rawalpindi.Experience: Minimum 1.5 years of proven Shopify Development experience.Responsibilities: Develop and optimize Shopify stores.Implement new features and functionalities.Collaborate with cross-functional teams to ensure aesthetic and functional designs.
Requirements: Must be a graduate.Proficient in HTML, CSS, JavaScript, and jQuery.Experience with Shopify Liquid and API integrations.
Benefits: Competitive Salary.Accessible location.Growth Opportunities.
Note: Rigorous skill testing will be part of the selection process.For more inquiries, contact us at hr@profituned.com","Marketing Services
            
              2-10 employees
            

              5 on LinkedIn",Profituned ,Rawalpindi," Rawalpindi, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,1-10 employees,Not specified
Shopify Developer,"Devmont Digital · Karāchi, Sindh, Pakistan (On-site)  
6 days ago

 · 18 applicants",Full-time,https://www.linkedin.com/jobs/view/3732223026,11-50 employees,3732223026,https://www.linkedin.com/jobs/view/3732223026,"About the job
            

 
****𝐊𝐢𝐧𝐝𝐥𝐲 𝐫𝐞𝐚𝐝 𝐭𝐡𝐞 𝐟𝐮𝐥𝐥 𝐣𝐨𝐛 𝐝𝐞𝐬𝐜𝐫𝐢𝐩𝐭𝐢𝐨𝐧 𝐛𝐞𝐟𝐨𝐫𝐞 𝐚𝐩𝐩𝐥𝐲𝐢𝐧𝐠!***𝐓𝐡𝐢𝐬 𝐢𝐬 𝐅𝐔𝐋𝐋 𝐓𝐈𝐌𝐄 𝐀𝐍𝐃 𝐎𝐍𝐒𝐈𝐓𝐄 (𝐊𝐚𝐫𝐚𝐜𝐡𝐢 𝐎𝐧𝐥𝐲), 𝐍𝐨 𝐑𝐞𝐦𝐨𝐭𝐞/𝐖𝐅𝐇, 𝐍𝐨 𝐏𝐫𝐨𝐣𝐞𝐜𝐭 𝐁𝐚𝐬𝐞𝐝, 𝐍𝐨 𝐅𝐫𝐞𝐞𝐥𝐚𝐧𝐜𝐞Job Title: Shopify Developer Company: Devmont DigitalLocation: Gulshan-e-Jamal, KarachiJob Type: Full-time & On-siteOffice Days:Morning (Monday-Friday)Company DescriptionDevmont Digital is a digital agency that designs, develops, and deploys software solutions for individuals and organizations that seek to make an impact through technology.Role DescriptionThis is a full-time, on-site Shopify Developer role located in Karāchi. As a Shopify Developer, you will be responsible for designing, developing, testing, and maintaining Shopify-based websites. You will work with the development team, project managers, and clients to build custom e-commerce solutions to meet their business needs. Qualifications 2 years of experience in Shopify store development, including custom theme creation from scratch.Working knowledge of HTML/CSS, JavaScript, and Liquid Template Language.A deep understanding of Shopify APIs, theme customization, development and deployment, and app integrations.Knowledge of Shopify Plus.Essential skills in PHP and MySQL for efficient backend development.Experience with version control tools like Github or BitbucketAbility to work collaboratively with cross-functional.Bachelors' degree in Computer Science or related field or relevant work experience.Working knowledge of web hosting and web performance optimization is a plus.Excellent communication and troubleshooting skills.Experience with other e-commerce platforms such as Magento, WooCommerce or BigCommerce is a plus.
How to Apply: send your resume with subject line to hr@devmontdigital.io","IT Services and IT Consulting
            
              11-50 employees
            

              14 on LinkedIn",Devmont Digital ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,18,6 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Shopify Drop Shipping Expert,"Vigorous Technologies · Lahore, Punjab, Pakistan (On-site)  
6 days ago",Full-time,https://www.linkedin.com/jobs/view/3733659731,11-50 employees,3733659731,https://www.linkedin.com/jobs/view/3733659731,"About the job
            

 
Job Description:We are seeking a Shopify Dropshipping Specialist to join our team and help us take our online retail business to the next level. As a Shopify Dropshipping Specialist, you will be responsible for managing and optimizing our dropshipping operations on the Shopify platform.Key Responsibilities:Product Research: Identify trending and profitable products for dropshipping, conduct market research, and stay updated on industry trends.Store Setup: Create and manage Shopify stores for dropshipping, including product listings, collections, and payment gateways.Supplier Management: Establish and maintain relationships with reliable dropshipping suppliers, negotiate terms, and ensure timely order processing.Inventory Management: Monitor and manage inventory levels, update product availability, and ensure accurate product listings.Marketing Integration: Collaborate with our marketing team to implement effective marketing strategies, including email marketing, social media advertising, and SEO optimization.Order Fulfillment: Process customer orders promptly and ensure efficient delivery and customer satisfaction.Customer Support: Address customer inquiries, issues, and concerns in a professional and timely manner.Performance Analytics: Track key performance metrics, analyze sales data, and generate reports to make informed decisions and improvements.Qualifications:Proven experience in Shopify dropshipping, including setting up and managing successful stores.Strong knowledge of e-commerce trends, product sourcing, and online marketing strategies.Excellent communication and customer service skills.Proficiency in using Shopify and related apps/plugins.Analytical mindset with the ability to use data to drive decision-making.Detail-oriented with strong organizational and time management skills.Self-motivated and able to work independently or as part of a team.If you find yourself suitable for the job , plz send your resume at hr@vigoroustechnologies.comJob Type: Full Time (Onsite)Location: Audit and Accounts Society, Near Valencia, Lahore.","Software Development
            
              11-50 employees
            

              33 on LinkedIn",Vigorous Technologies ,Lahore," Lahore, Punjab, Pakistan ",On-site,,6 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Senior Shopify Developer,"TAAS Central · Lahore District, Punjab, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3733340061,1-10 employees,3733340061,https://www.linkedin.com/jobs/view/3733340061,"About the job
            

 
TAAS Central - The modern workforce management approach that lets you access top talent quickly and efficiently. Our TAAS model enables your business to stay within budget while leveraging a scalable and talented team of coders, QA professionals, designers, data scientists, web application developers, marketers, and more. Say goodbye to the hassles of traditional hiring and say hello to a better way to build your dream team with TAASWe are searching for an experienced senior Shopify Developer who is comfortable programming on the Shopify platform to:• Create for (a) bespoke development as well as (b) using current Shopify templates• Convert specifications and mock-ups into fully functional solutions• Modify and update current sites to incorporate new features and enhance UI/UX design• Develop and test third-party Shopify applications• Create and customise Shopify accountsRole &Responsibilities:• Create an engaging and knowledgeable online Shopify store to increase sales and revenue• Create bespoke Shopify themes and change pre-existing templates per pre-defined brandguidelines• Be an expert in all aspects of the ECommerce platform• Work with the UX and UI Design Teams to create unique, strong, and inventive front-end user experiences• Ensure a smooth connection with Marketing Tools, Platform APIs, and Shopify Apps to optimise the shop for overall efficiency and functionality• Test and debug websites regularly to improve performance• Based on their findings, they provide technical support and coordination, protecting enterprises against failure• Increase conversion rates by optimising your websiteShopify Snr Developer Requirements & Skills:• A bachelor's degree in information technology, computer science, or a related discipline• Broad shop construction, launch, and maintenance expertise, as well as a general understanding of the admin system• Proven skills in HTML5, CSS3, and JavaScript, as well as a thorough grasp of the DOM• Previous experience working with a custom theme and/or the Storefront API• Working knowledge of Shopify's theming system and Liquid templating• Previous experience implementing/debugging third-party Shopify apps, as well as building unique solutions if needed• In-depth knowledge and expertise with vanilla JavaScript, jQuery, ES2015/ES6, and current JavaScript frameworks• Working knowledge of Shopify's object/properties, AJAX API, and Meta fields• Extensive testing and debugging abilities using the browser console and other tools• Prior experience developing responsive layouts for desktop, tablet, and mobile devices• Working knowledge of third-party services and APIs, as well as Shopify plugins• Capability to communicate effectively and provide proactive feedbackSalary: 200KJob type: Remote/OnsiteTimings: 9am to 6pm PKT","Outsourcing and Offshoring Consulting
            
              2-10 employees",TAAS Central ,Lahore," Lahore District, Punjab, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,1-10 employees,Not specified
Shopify Developer (Liquid),"SISPN Technology · Karāchi, Sindh, Pakistan  
4 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3734745173,201-500 employees,3734745173,https://www.linkedin.com/jobs/view/3734745173,"About the job
            

 
Job details:·        Job Type: Full-time (on-site)·        Job Timings: Night Shift (09:00 PM to 06:00 AM)·        Working Days: Monday to Friday·        Location: Karachi Job Description:As a Shopify Developer specializing in customization (Liquid language), you will be responsible for creating and enhancing Shopify e-commerce websites to meet the unique needs and branding requirements of clients. Your role involves developing custom themes, templates, and applications using Liquid and other web technologies. You will work closely with designers, project managers, and clients to deliver high-quality e-commerce solutions.  Job Responsibilities:1.   Custom Theme Development: Create and customize Shopify themes to align with the client's branding and design requirements.2.   Liquid Language Expertise: Write, modify, and maintain Liquid code for dynamic content presentation, product listing, and custom functionality.3.   Front-End Development: Implement responsive web design, HTML, CSS, and JavaScript to ensure optimal user experience across various devices and browsers.4.   App Integration: Integrate and configure third-party Shopify apps or develop custom apps when necessary to enhance store functionality.5.   E-commerce Functionality: Develop and maintain features such as shopping carts, product catalogs, payment gateways, and checkout processes.6.   Performance Optimization: Optimize site performance, load times, and SEO to improve search engine rankings and user experience.7.   Testing and Debugging: Conduct thorough testing and debugging to identify and resolve issues, ensuring the website's functionality and reliability.8.   Collaboration: Work closely with designers, project managers, and other team members to gather requirements, provide technical insights, and meet project deadlines.   Skills & Requirements:·        Proven work experience of Shopify·        Good working knowledge of HTML/HTML5, CSS2/CSS3 and responsive frameworks like Bootstrap.Able to design HTML emails / funnels when required.","Technology, Information and Media
            
              201-500 employees
            

              14 on LinkedIn",SISPN Technology ,Karāchi," Karāchi, Sindh, Pakistan  
4 days ago",On-site,,4 days ago,2,Full-time,Not specified,201-500 employees,Not specified
Shopify Developer,"Al Razzaq Fibres (Pvt.) Ltd - Saya · Karachi Division, Sindh, Pakistan  
1 week ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735018606,"1,001-5,000 employees",3735018606,https://www.linkedin.com/jobs/view/3735018606,"About the job
            

 
Education: Bachelor's degree in business, marketing, or a related field Experience: Proven experience in managing e-commerce website (shopify), preferably within the same industryJob Description:-- Manage the website content, product listings, pricing, promotions, and inventory management.- Conduct regular performance analysis and reporting to optimize Load time, browsing, navigation conversion rates, revenue, and other key metrics. (Overall Customer Journey)- Adequate knowledge of Shopify store management and CSS- Enhance user experience and implementing user feedback to improve the website's functionality and usability.- Utilize SEO and digital marketing techniques to increase traffic and visibility of the e-commerce platform.- Keep up to date with industry best practices, emerging trends, and technological advancements to stay ahead in the e-commerce space.- Monitor and Analys market trends, competitors, and customer behavior to identify new opportunities and improve performance.Requirements:- Strong knowledge of e-commerce platforms, content management systems (CMS), and analytics tools.- Excellent understanding of online consumer behaviour, UX design, and conversion rate optimization (CRO).- Proficiency in SEO, digital marketing, and data analysis to drive business growth.- Familiarity with payment gateways, shipping providers, and other e-commerce integrations.- Strong communication, collaboration, and problem-solving skills.- Detail-oriented with excellent organizational and multitasking abilities.- Ability to adapt to a fast-paced and rapidly changing e-commerce environment.",,Al Razzaq Fibres (Pvt.) Ltd - Saya ,Karachi," Karachi Division, Sindh, Pakistan  
1 week ago",On-site,,1 week ago,2,Full-time,Not specified,"1,001-5,000 employees",Not specified
Shopify Backend Developer,"IKONIC · Islamabad, Islāmābād, Pakistan  
1 week ago

 · 28 applicants","On-site

 
Full-time

 
Executive",https://www.linkedin.com/jobs/view/3736930771,51-200 employees · Information Technology & Services,3736930771,https://www.linkedin.com/jobs/view/3736930771,"About the job
            

 
Timings: 4:00 pm - 1:00 amLocation: Ikonic, Plot # 176, Korang Road, near Rahat Bakers, I-10/3 IslamabadAbout Us:IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.Position Purpose:We are looking for a qualified Shopify Developer to join our team who will be responsible for building interactive, engaging, and competent Shopify stores to meet the expectations of stakeholders..Education & Professional Qualification:  Degree(s)/Major(s): Bachelors or Masters in a relevant field from a reputed local/foreign University.  Certification(s): Not mandatory, but certification in a relevant field is a plus. 
Experience: 2+ years of relevant experience as a Shopify Developer Must have 2 years of experience in “Liquid” for Themes customization and development of Shopify Stores. 
Responsibilities: Build an interactive, engaging, competent Shopify stores to meet the expectations of stakeholders Design customizable Shopify themes & apps and alter existing templates according to established benchmarks. Expertly manage and oversee all aspects of the eCommerce forum. Optimize Shopify store performance, including page load times and server response Closely collaborate with UI (User Interface) and UX (User Experience) design teams to build strong, unique, and state-of-the-art user experiences. Develop seamless connections with platform APIs (Application Programming Interfaces), marketing tools, and Shopify apps to optimize the store for peak efficiency and functionality. Enhance store performance by regularly testing and debugging the website. Provide adequate technical support and quality assurance to keep the Shopify store running seamlessly. Boost conversions by properly optimizing the website. 
Requirements Expert-level understanding of Shopify’s Admin System, including shop creation, launch, and management. Proven experience as a Shopify Backend Developer or similar role. Strong proficiency in PHP and experience with Shopifys Liquid templating language. Proficient in CSS3, HTML5, JavaScript, and DOM. Proven experience working with Shopify’s storefront APIs and custom themes. Prior experience working with third-party Shopify apps, including implementation and debugging. An in-depth understanding and expertise in jQuery, vanilla JavaScript, ES2015/ES6, and other trending JS frameworks. Working knowledge of AJAX API, Meta fields, and other objects/properties within Shopify. Top-notch ability to test and debug websites, specifically online stores, using a browser console and other similar tools. Proven experience building responsive layouts for mobile and web. Understand various Shopify plugins as well as different third-party services and APIs. Excellent working knowledge of other eCommerce platforms like WooCommerce will be bonus Strong problem-solving and critical-thinking abilities. Excellent communication skills that facilitate interaction with multiple stakeholders. Confident, detail-oriented, and highly motivated to contribute to a high-performing team. Ability to work under pressure and adhere to tight deadlines. 
Benefits Competitive Salary Medical Health Insurance Bonuses Accommodation for outstation employees Annual Leaves Casual leaves Sick Leaves Bereavement Leaves Marriage Leaves Paternity Leaves Maternity Leaves Bi-Annual Reviews 
Why Should You Join IKONIC?At IKONIC, we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as: A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks. A Dynamic Environment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it. Market Competitive Compensation based upon your professional qualifications and skill set. As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit","Information Technology & Services
            
              51-200 employees
            

              134 on LinkedIn",IKONIC ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 week ago

 ",On-site,28,1 week ago,3,Full-time,Executive,51-200 employees , Information Technology & Services
Shopify Developer,"Native Brains · Karāchi, Sindh, Pakistan  
1 week ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735099019,11-50 employees,3735099019,https://www.linkedin.com/jobs/view/3735099019,About the job,,Native Brains ,Karāchi," Karāchi, Sindh, Pakistan  
1 week ago",On-site,,1 week ago,2,Full-time,Not specified,11-50 employees,Not specified
Manager Engineering- Shopify,"SQUATWOLF · Karāchi, Sindh, Pakistan  
6 days ago

 · 59 applicants","On-site

 
Full-time

 
Director",https://www.linkedin.com/jobs/view/3736624585,51-200 employees · Apparel & Fashion,3736624585,https://www.linkedin.com/jobs/view/3736624585,"About the job
            

 
The role of a Shopify Development Manager is a multifaceted and critical position within SQUATWOLF. The ideal candidate will primarily be responsible for the development and optimization of the Shopify Plus platform, themes, and associated apps along, while also effectively managing and leading a team of skilled developers.Responsibilities Responsible for the development of the Shopify Plus platform, themes, liquid programming language and corresponding apps.Design UX based from our brand standard and style guide.Implement system integrations that are crucial to our success.Contribute in the development of open source software, HTML5/CSS/JavaScript, and common web technologies integral to building seamless multi-channel experiences.Knowledgeable in security / personal data protection principals and GPDR.Developing testing plans and troubleshooting issues related to eCommerce issues.Conducting root cause analysis and determining/developing corresponding action items.Implement advanced debugging techniques and usage of browser developer tools.
Qualifications 6+ years of experience in Shopify DevelopmentGeneral experience building, launching and maintaining stores, as well as general knowledge of the admin systemDemonstrable expertise with HTML5, CSS3, and JavaScript, with an in-depth understanding of DOMExperience with working with a custom made theme and/or Storefront APIExperience with Shopify's theming system and Liquid templatingExperience with implementing/debugging 3rd party Shopify apps as well as creating custom solutions if necessaryThorough understanding and experience with vanilla JavaScript, jQuery, ES2015/ES6, and modern JavaScript frameworksExperience with Shopify's object/properties, AJAX API, and Meta fieldsExperience with Hydrogen UI is a plusThorough testing and debugging skills with browser console and external toolsExperience developing for responsive layouts for a desktop, tablet, and mobileExperience working with 3rd party services and APIs, specifical plugins for ShopifyAbility to communicate well, giving proactive feedback to peers and teamGood organizational skillsExperience of managing team & projectsGood English speaking skills",,SQUATWOLF ,Karāchi," Karāchi, Sindh, Pakistan  
6 days ago

 ",On-site,59,6 days ago,3,Full-time,Director,51-200 employees , Apparel & Fashion
Back-End Shopify Developer,"Turing · Pakistan Reposted  
1 day ago

 · 55 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3737390762,"1,001-5,000 employees · IT Services and IT Consulting",3737390762,https://www.linkedin.com/jobs/view/3737390762,"About the job
            

 
A fast-growing company that is on a mission to transform the active sportswear industry with their world-class gym wear brand, is looking for a Back-End Shopify Developer. The developer will play a hands-on role while taking instructions and working on existing roadmaps. The company's online store offers a variety of athletic hoodies, shorts, jogger trousers, leggings, t-shirts, tank tops, and sports bras in addition to sporting goods. This will be a part-time position. The company has managed to secure more than $28mn in funding so far.Job Responsibilities: Work with cross-functional teams to collect and comprehend business requirements, then use Shopify to translate them into technical solutionsKeep abreast with the most recent developments and recommended methods in Shopify development, e-commerce, and web technologyGive team members and stakeholders technical direction and supportCreate and alter Shopify plugins, themes, and templates to satisfy project needs
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a back-end developerDemonstrable expertise working with Shopify, including developing custom Shopify applicationsExtensive experience working with Shopify Plus, Shopify Markets, and Shopify GraphQLPrior experience delivering back-end functionalitiesExcellent English communication skills, both conversational and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan," Pakistan Reposted  
1 day ago

 ",Remote,55,1 day ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Manager Shopify,"Gaditek · Karāchi, Sindh, Pakistan  
4 days ago

 · 21 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3739347059,"501-1,000 employees · IT Services and IT Consulting",3739347059,https://www.linkedin.com/jobs/view/3739347059,About the job,,Gaditek ,Karāchi," Karāchi, Sindh, Pakistan  
4 days ago

 ",On-site,21,4 days ago,3,Full-time,Mid-Senior level,"501-1,000 employees ", IT Services and IT Consulting
Full Time Shopify Developer,"DevFinn Limited · Lahore, Punjab, Pakistan  
3 days ago

 · 18 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740033165,1-10 employees,3740033165,https://www.linkedin.com/jobs/view/3740033165,"About the job
            

 
Company DescriptionDevFinn is a one-stop-shop for all your digital needs. We are a team of experienced and passionate software development experts who are dedicated to helping businesses achieve their digital goals. We have global leaders in web development and passionate talent that allows us to offer high-quality solutions at an affordable price. We offer personalized solutions tailored to your specific needs. Role DescriptionThis is a full-time on-site role for a Shopify Developer, located in Lahore. As a Shopify Developer, you will be responsible for designing, developing, and maintaining the company's e-commerce site on Shopify, helping the team grow the business and drive sales through digital channels. Other duties include customizing templates, developing new features, creating new plugins, and improving website functionality in Shopify.Qualifications Expertise in Shopify development, custom theme development, and integration with 3rd party APIs.Strong knowledge of web development languages (HTML5, CSS3, JavaScript, and jQuery), responsive design, cross-browser compatibility, and SEO optimization.Experience in Liquid, Shopify Script Tag, Shopify API & SDK integration, and Shopify payment integration.Experience in creating Shopify apps and Shopify site speed optimization.Experience with Git and version control.Bachelor's degree in Computer Science or a related field.Strong passion for technology and ability to learn rapidly.Strong communication and collaboration skills, and ability to work in a fast-paced environment.Experience with Agile development methodologies is a plus.","Software Development
            
              2-10 employees
            

              4 on LinkedIn",DevFinn Limited ,Lahore," Lahore, Punjab, Pakistan  
3 days ago

 ",On-site,18,3 days ago,2,Full-time,Not specified,1-10 employees,Not specified
Shopify Developer,"ATS · Lahore District, Punjab, Pakistan  
3 days ago

 · 10 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3741139088,Raheel Muhammad is hiring for this job,3741139088,https://www.linkedin.com/jobs/view/3741139088,"About the job
            

 
Company DescriptionWe suggest you enter details here.Role DescriptionThis is a full-time on-site role located in Lahore District for a Shopify Developer. The Shopify Developer will be responsible for developing and maintaining ecommerce websites on the Shopify platform. The Shopify Developer will also collaborate with cross-functional teams to implement customized solutions, provide technical support, and optimize website performance.Qualifications Strong proficiency in Shopify Liquid, HTML, CSS, JavaScript, and other relevant programming languagesExperience with Shopify Themes, Apps, and APIsExperience creating and customizing Shopify pluginsExcellent knowledge of ecommerce best practices, including user experience, conversion optimization, and SEODemonstrated ability to plan, organize, and execute complex technical projectsStrong problem-solving and analytical skills, with a focus on attention to detailBachelor's degree or higher in Computer Science, or a related fieldAbility to communicate technical ideas to both technical and non-technical audiences, and work effectively in cross-functional and collaborative teamsExperience with other ecommerce platforms, such as Magento and WooCommerce, is a plusExperience with graphic design and UX/UI design is a plus
Offering 6 Digits Salary. Direct Reach : 0302 4744715",,ATS ,Lahore," Lahore District, Punjab, Pakistan  
3 days ago

 ",On-site,10,3 days ago,2,Full-time,Not specified,Not specified,Not specified
Shopify / eCommerce Expert,"PIXELS PROP INC. · Sialkot, Punjab, Pakistan  
3 days ago

 · 12 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740895112,Sami Yazdani is hiring for this job,3740895112,https://www.linkedin.com/jobs/view/3740895112,"About the job
            

 
Company DescriptionAn activewear brand going to launch soon in Dubai, is inviting expression of interest for a position of eCommerce / Digital Analytics responsible for our Shopify eCommerce platforms (DTC) and Google Analytics services.The position is based in Pakistan.Role DescriptionThis is a full-time on-site role for a Shopify / eCommerce Expert initially in Sialkot. The Shopify / eCommerce Expert will be responsible for optimizing webstore performance, maintaining & updating the product range, catalog, implementing marketing best practices, configuring payment gateways, suggesting improvements for user experience, and enhancing the overall user interface.Qualifications Minimum 03 years experience working on Shopify / Shopify+ Platform and eCommerce websites.Expertise in web design, development, and UX/UI best practicesExperience in website analytics and SEO/SEMStrong understanding of different payment gateways & shipping providers, and knowledge of setting them up for Shopify stores.Knowledgeable in social media marketing trends and strategies for eCommerce.Experience with A/B testing and website optimization techniques.Excellent verbal and written communication skills, and works well in a team environmentBachelor's degree is a BIG BIG Plus (Preferred) Experience using other platforms such as Magento, WooCommerce, and BigCommerce is a plus",,PIXELS PROP INC. ,Sialkot," Sialkot, Punjab, Pakistan  
3 days ago

 ",On-site,12,3 days ago,2,Full-time,Not specified,Not specified,Not specified
