Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Senior PHP Developer,"Hashed System · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3731282712,11-50 employees,3731282712,https://www.linkedin.com/jobs/view/3731282712,"About the job
            

 
A minimum of 3 years of PHP experienceA minimum of 2 years of Laravel experienceProficient understanding of GitExperience with architecting and delivering application/ MySQL database architectures and RESTful APIExperience with unit, functional, and integration tests using PHPUnit or other equivalent frameworksExperience with AWS is highly valuedExposure to JS would be a plusLead the entire web application development life cycle right from concept stage to deliveryResponsibilities and Duties:Good experience in parsing data formats such as JSON and using 3rd party APIsUnderstand end-user requirements, formulate use cases and come up with effective solutions.Ability to build a feature from scratch and drive it to completion.A willingness to learn new technology, whatever lets you deliver the best product.","Software Development
            
              11-50 employees
            

              14 on LinkedIn",Hashed System ,Lahore," Lahore, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Internship For PHP Laravel Developer,"Zactra Inc · Faisalabad, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3731997970,11-50 employees,3731997970,https://www.linkedin.com/jobs/view/3731997970,"About the job
            

 
We are looking for an expert Laravel developer based on faisalabad.Applicant should havegood knowledgeof Themes CustomizationBootstrap and material designFigma to HTML conversionObject Oriented ProgrammingLaravel & Mysql DatabaseEvery kind of third party APIs integrationOffice timing: 12PM - 8PM (4PM - 5PM Breaktime) => 8 working hoursWorking days:Monday, Tuesday, Wednesday, Thursday, Friday( 5 days a week)We also have opportunity for internshipas well for the people who have basic understanding of Laravel Framework and can design websites using HTML + CSS + Bootstrap + Jquery. Freshers are not allowed to apply because we won't consider them.","Information Technology & Services
            
              11-50 employees
            

              20 on LinkedIn",Zactra Inc ,Faisalabad," Faisalabad, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Laravel PHP Developer,"Zactra Inc · Faisalabad, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3732203069,11-50 employees,3732203069,https://www.linkedin.com/jobs/view/3732203069,"About the job
            

 
We are looking for an expert Laravel developer based on faisalabad.Applicant should havegood knowledgeof Themes CustomizationBootstrap and material designFigma to HTML conversionObject Oriented ProgrammingLaravel & Mysql DatabaseEvery kind of third party APIs integrationOffice timing: 12PM - 8PM (4PM - 5PM Breaktime) => 8 working hoursWorking days:Monday, Tuesday, Wednesday, Thursday, Friday( 5 days a week)We also have opportunity for internship as well for the people who have basic understanding of Laravel Framework and can design websites using HTML + CSS + Bootstrap + Jquery.","Information Technology & Services
            
              11-50 employees
            

              20 on LinkedIn",Zactra Inc ,Faisalabad," Faisalabad, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
PHP AND LARAVEL DEVELOPER,"SAAMH TECH · Multan, Punjab, Pakistan (On-site)  
1 week ago

 · 15 applicants",Contract,https://www.linkedin.com/jobs/view/3732435425,Ahmad Saleem is hiring for this job,3732435425,https://www.linkedin.com/jobs/view/3732435425,"About the job
            

 
The ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in PHP format. You must also possess a strong knowledge of web application development using PHP programming language and MySQL Server databases.  Responsibilities Perform a mix of maintenance, enhancements, and new development as required Work in a data analyst role and with business intelligence applications Document features, technical specifications & infrastructure Responsibilities Work cross-functionally to convert business needs into technical specifications
Qualifications 3+ years' of experience in web development and software design Expertise in front-end technologies (HTML, JavaScript, CSS), PHP frameworks, and MySQL databases",,SAAMH TECH ,Multan," Multan, Punjab, Pakistan ",On-site,15,1 week ago,1,Contract,Not specified,Not specified,Not specified
PHP Developer,"IMarkPlace · Karachi Division, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3731995222,11-50 employees,3731995222,https://www.linkedin.com/jobs/view/3731995222,"About the job
            

 
Design, develop, and maintain dynamic and responsive web applications using PHP.Collaborate with cross-functional teams to define, design, and implement new features and functionalities.Write clean, efficient, and well-structured PHP code following industry best practices and coding standards.Integrate third-party APIs and services to enhance the functionality of web applications.Develop and optimize database structures using MySQL or other relevant database technologies.Conduct thorough testing and debugging to ensure software quality and reliability.Utilize version control systems like Git for code management and collaboration.Optimize application performance, ensuring efficient data storage, retrieval, and server-side processing.Implement security measures to protect web applications against potential threats and vulnerabilities.Provide ongoing maintenance and support for deployed applications, addressing and resolving issues as needed.Qualifications:Bachelor's degree in Computer Science, Software Engineering, or a related field.Proven experience as a PHP developer, showcasing successful web application development projects.Strong knowledge of PHP, MySQL, HTML, CSS, JavaScript, and related technologies.Familiarity with PHP frameworks such as Laravel or CodeIgniter.Experience with version control systems, preferably Git.Understanding of web development best practices and performance optimization techniques.Excellent problem-solving and debugging skills.Strong communication and collaboration abilities.Ability to work in a fast-paced, team-oriented environment.","Internet Marketplace Platforms
            
              11-50 employees
            

              5 on LinkedIn",IMarkPlace ,Karachi," Karachi Division, Sindh, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
PHP Developer,"Pixako Technologies (Pvt.) Ltd · Islāmābād, Pakistan (On-site)  
1 week ago

 · 262 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3732264065,51-200 employees · IT Services and IT Consulting,3732264065,https://www.linkedin.com/jobs/view/3732264065,"About the job
            

 
Pixako Technologies is looking for a PHP Developer to join our software development team. If you have strong analytical, debugging, and problem-solving skills then it’s a great opportunity to utilize your talent.Job Role:● Write clean well-documented, readable code.● Development of new features/modules as well as fixes.● Should be able to trace and fix bugs.● Should be able to work independently and as part of a team.● Code reviews.Skills/Experience Required:● 1 - 2 years of industry experience in a relevant field.● Must have at least a bachelor's degree in CS/SE/IT or equivalent.● Strong concepts of PHP, MySQL● Strong concepts of OOP, data structures, and programming.● Familiarity with version control system(git) will be a plus● Experience with the MVC framework is a plus.● JavaScript, AJAX, HTML, CSS.● Team management experience.● Can work independently or as part of a Team.Location: D-12 Markaz","IT Services and IT Consulting
            
              51-200 employees
            

              155 on LinkedIn",Pixako Technologies (Pvt.) Ltd ,Islāmābād," Islāmābād, Pakistan ",On-site,262,1 week ago,2,Full-time,Associate,51-200 employees , IT Services and IT Consulting
PHP Web Developer,"Stars IT Developer (Pvt) Ltd. · Lahore District, Punjab, Pakistan (On-site)  
6 days ago",Full-time,https://www.linkedin.com/jobs/view/3732830398,11-50 employees,3732830398,https://www.linkedin.com/jobs/view/3732830398,"About the job
            

 
We are looking for a talented and energetic PHP Web Developer to join our team of IT experts. We are expecting the following...• 2 - 3 years experience as a PHP developer using PHP MVC frameworks e.g. Laravel, CakePHP, Codeigniter, Zend, etc.• Strong OOP concepts and JavaScript, Bootstrap, CSS, and HTML knowledge.• Experience in Developing PHP Projects Independently with a Modular approach• Able to Customize Existing Core PHP and MVC frameworks• Capable of Working in a High Energy Environment• Strong Team and Communication Skills• Strong Familiarity with Proper Coding Practices• Attention to Detail and Reliable Development History• Familiarity with Git Version Control Practices","Software Development
            
              11-50 employees
            

              32 on LinkedIn",Stars IT Developer (Pvt) Ltd. ,Lahore," Lahore District, Punjab, Pakistan ",On-site,,6 days ago,1,Full-time,Not specified,11-50 employees,Not specified
PHP Backend Developer,"KUZ TECH SOLUTIONS PVT LTD. · Karāchi, Sindh, Pakistan (On-site)  
6 days ago",Full-time,https://www.linkedin.com/jobs/view/3732845907,11-50 employees,3732845907,https://www.linkedin.com/jobs/view/3732845907,"About the job
            

 
""WE ARE HIRING PHP BACK-END DEVELOPES""A software house located in Karachi looking for “Senior PHP Backend Developers” for its Australian liaison office.REQUIREMENTS: Ø BS/ MS from a reputable university.Ø Must be working on PHP Backend, when applying for this job.Ø 5+ years experience in a software house with a proven track record.Ø Command over PHP Backend is must.Ø Nice to have Opencart experience and advanced knowledge of open cart.Ø Hands on experience with E-Commerce.Ø PHP web development, word press and the MVC design pattern knowledge.Ø Worked with either -CodeIgniter, Laravel, Zend, Cake PHP.Ø Must be able to write plug-ins and can integrate third-party APIs.Ø Understanding of front-end technologies including HTML5, CSS3, JavaScript, jQuery.Ø Good database engineer who is also able to develop complex SQL statements.Ø Experience in creating and implementing RESTful APIs.Ø Knowledge of integrated different payment methods like; PayPal, Poli, Stripe, Braintree, etc.Ø Experience with Shopify, Magento is a plus.Ø Critical thinker who can implement ideas and strategies and value addition to the Team.SALARY & PERKS:Ø Market competitive remuneration.Ø Performance Appraisal/ Annual Bonus/ Medical Insurance. (After 3 months of probation period)Ø Overtime on Pakistan Gazetted Holidays.E-MAIL us your updated resume at: hr@kuz.com.au","Information Technology & Services
            
              11-50 employees
            

              17 on LinkedIn",KUZ TECH SOLUTIONS PVT LTD. ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,,6 days ago,1,Full-time,Not specified,11-50 employees,Not specified
PHP Developer,"Ezeeperks Pvt LTD · Lahore, Punjab, Pakistan (On-site)  
6 days ago

 · 21 applicants",Full-time,https://www.linkedin.com/jobs/view/3732845391,1-10 employees,3732845391,https://www.linkedin.com/jobs/view/3732845391,"About the job
            

 
The ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in PHP format. You must also possess a strong knowledge of web application development using PHP programming language and MySQL Server databases.  Responsibilities Perform a mix of maintenance, enhancements, and new development as requiredWork in a data analyst role and with business intelligence applicationsDocument features, technical specifications & infrastructure ResponsibilitiesWork cross-functionally to convert business needs into technical specifications
Qualifications 2+ years' of experience in web development and software designExpertise in front-end technologies (VueJs, AngularJs, HTML, JavaScript, CSS, Jquery), PHP frameworks, and MySQL databases","IT Services and IT Consulting
            
              2-10 employees
            

              2 on LinkedIn",Ezeeperks Pvt LTD ,Lahore," Lahore, Punjab, Pakistan ",On-site,21,6 days ago,1,Full-time,Not specified,1-10 employees,Not specified
Senior Backend Engineer - PHP,"Gaditek · Karachi Division, Sindh, Pakistan (On-site)  
6 days ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3732863646,"501-1,000 employees · IT Services and IT Consulting",3732863646,https://www.linkedin.com/jobs/view/3732863646,"About the job
            

 
· Bachelor's or Master's degree in Computer Science or a related field. · 4+ years of experience in backend software development. · Strong knowledge of server-side programming languages such PHP. Frameworks Like Laravel, Lumen and CodeIgniter. · Good Knowledge of JS Frameworks like Node, React etc. · Experience with database management systems such as MySQL or MongoDB. · Experience with API Integration of different 3rd Party tools. · Experience with Payment Systems like play store, Appstore, stripe etc.  · Knowledge of microservice architecture, RESTful APIs, and distributed systems. · Familiarity with CMS like WordPress. · Familiarity with cloud computing platforms such as AWS. · Understanding of security principles and experience with implementing security measures such as encryption, authentication, and authorization. · Ability to analyze performance and scalability issues and optimize the performance of backend system. · Strong debugging and problem-solving skill. · Familiarity with Agile software development methodologies. · Excellent communication and leadership skills, with the ability to work collaboratively with cross-functional teams.","IT Services and IT Consulting
            
              501-1,000 employees
            

              651 on LinkedIn",Gaditek ,Karachi," Karachi Division, Sindh, Pakistan ",On-site,,6 days ago,2,Full-time,Mid-Senior level,"501-1,000 employees ", IT Services and IT Consulting
Senior Web Developer (PHP+WordPress),"HR Ways - Hiring Tech Talent · Lahore, Punjab, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3732221736,11-50 employees,3732221736,https://www.linkedin.com/jobs/view/3732221736,"About the job
            

 
About HR WaysHR Ways is a Tech Recruitment Company that helps candidates like yours, make it into world's & Pakistan's largest & Top Product platforms. With HR Ways, your recruitment process becomes seamless as we connect you with top employers for quick interviews and easier than ever on-boarding process. We also help you get the best deals and 360 Analysis of the company that you'd like to join. And oh, we recently placed Engineers in Emirates & Ebay!About the company we're hiring for Currently:An innovation-driven company that specializes in AI solutions, and we believe in fostering talent and driving performance through aproactive approach to learning, sharing, and evolving.Company Strength: 45 Employees NationwideJob Description: GDesign, develop, and implement complex custom web-based applications using a variety of programming languages and frameworks like HTML, CSS, JavaScript, and relevant server-side languages. Lead the full software development lifecycle, including requirements gathering, architecture, development, testing, and maintenance. Collaborate with cross-functional teams (Design, Product Management, QA) to define, design, and deliver new features and functionalities.Mentor junior developers, conduct code reviews, and ensure that best practices are followed. Diagnose and fix bugs, as well as performance bottlenecks, in order to maintain highquality application performance. Keep abreast of new trends and best practices in web development and introduce them into projects where appropriate. 
Qualifications:  Bachelor's degree in Computer Science, Information Technology, or related field. Minimum 5 years of experience in web development, with a strong focus on both front-end and back-end technologies. Proficient in HTML, CSS, JavaScript, and at least one server-side language (e.g., Python, Ruby, PHP). Expertise in WordPress theme and plugin development, ability work on platforms such as Shopify, WooCommerce etc. Experience or willing to learn modern front-end frameworks like React, Angular, or Vue.js is a plus. Strong knowledge of software architecture, object-oriented design, and design patterns. Excellent problem-solving skills and a detail-oriented mindset. Strong verbal and written communication skills
Location: LahoreExperience: 5 year Work Mode: OnsiteWork Days: Mon to FriWork Timings: 9 AM to 6 PMSalary: upto 200kShare your updated cv at: Hadiqa@hrways.co","Human Resources Services
            
              11-50 employees
            

              77 on LinkedIn",HR Ways - Hiring Tech Talent ,Lahore," Lahore, Punjab, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Senior PHP/Wordpress Developer,"eSpark Consulting Group · Karachi Division, Sindh, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3733338092,51-200 employees,3733338092,https://www.linkedin.com/jobs/view/3733338092,"About the job
            

 
SR. PHP/WordPress Plugin Developer JD Job Description: We are looking for Sr. PHP/WordPress Plugin Developer to join our dynamic team. As a developer, you would be responsible for creating plugins and managing WordPress websites. Your expertise in Front-end and Back-end development, WordPress website development, and must-know JavaScript can create websites by using different themes and designs. Responsibility: Creating customer demand, and user-friendly WordPress websites by using different themes and designs. Creating Plugin Development. Customize WordPress themes and plugins to meet project requirements. Develop Front-End designs using HTML, CSS, JavaScript/jQuery Develop Back-end designs to maintain custom-made WordPress websites, themes, and designs by using PHP and SQL. To optimize the website for its better performance, speed, SEO, and use other techniques. Developing comprehensive documentation of WordPress projects, including its specifications, and code comments for future reference. Work with content creators, developers, designers, and other team members to create more appealing websites. Identify and resolve technical issues, errors, and bugs to have a smooth user experience. Implement security best practices to protect against website threats. Stay up to date with the latest trends, designs, and techniques. 
  Qualification: Bachelor’s degree in computer science or similar Experience: Preferably 3 plus years of experience as a Sr. PHP/WordPress Plugin Developer. Requirements:   Strong command of JavaScript/jQuery and can write plugins. Must Know Plugin Development. Proficiency in CSS, HTML, PHP, SQL. Knowledge of website performance and SEO. Excellent communication skills and can work collaboratively within a team. Self-motivated and can work on multiple tasks. 
 Job Type: Full Time – Onsite Location: Gulistan e Johar block1, Blossom Trade Center  eSpark Consulting Group offers you the following benefits:    Paid time off Flexible work hours Medical coverage BI Annual Increment Life Insurance
If you can demonstrate that you meet the criteria above, please contact us as soon as possible. Please share relevant resumes at the email address mentioned below:hr@esparkconsultants.com","Software Development
            
              51-200 employees
            

              109 on LinkedIn",eSpark Consulting Group ,Karachi," Karachi Division, Sindh, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,51-200 employees,Not specified
Full Stack Developer (PHP),"DMK Consultancy · Karachi Division, Sindh, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3733331706,11-50 employees,3733331706,https://www.linkedin.com/jobs/view/3733331706,"About the job
            

 
Hiring for a ClientJob Description:Strong grip on PHP Laravel.Should able to work on RESTFUL APIsShould able to work on WordPress plugin developmentsKnowledge of databases (MySQL, PostgreSQL)Git and collaborative skillsProblem-solving abilitiesKeen to learn new backend technologies. Job Specification:
 Education: BS Computer ScienceExperience: 1-2 yearsLocation: Karachi, Pakistan","Human Resources
            
              11-50 employees
            

              41 on LinkedIn",DMK Consultancy ,Karachi," Karachi Division, Sindh, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
PHP/Laravel Developer,"Kamayi · Faisalabad, Punjab, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3733327610,11-50 employees,3733327610,https://www.linkedin.com/jobs/view/3733327610,"About the job
            

 
We are seeking a talented PHP/Laravel Developer with expertise in SQL query optimization to join our team of passionate developers.Key Responsibilities: Laravel Development: Develop, maintain, and enhance web applications using the Laravel framework.SQL Query Optimization: Write and optimize complex SQL queries, both using Laravel's ORM (Eloquent) and RAW SQL, to ensure optimal database performance and efficiency.Database Design: Contribute to database schema design and optimization, ensuring data integrity and scalability.Performance Tuning: Identify and resolve performance bottlenecks in the application by fine-tuning SQL queries and database operations.Data Modeling: Work closely with the development team to design and implement effective data models.Code Review: Collaborate with team members on code reviews, providing insights and recommendations for improving code quality and database performance.Bug Fixing: Troubleshoot and resolve database-related issues and bugs in a timely manner.Documentation: Create and maintain documentation related to database schemas, query optimization techniques, and best practices.
Qualifications: Bachelor's degree in Computer Science, Engineering, or related field (or equivalent work experience).Proven experience as a PHP/Laravel Developer with a strong emphasis on SQL query optimization.In-depth knowledge of Laravel framework and its database features.Proficiency in writing complex SQL queries, including RAW SQL queries.Strong understanding of database systems, data modeling, and database design principles.Familiarity with database indexing, query execution plans, and performance tuning.Experience with version control systems (e.g., Git).Excellent problem-solving and debugging skills.Strong communication and teamwork skills.Ability to work independently and meet project deadlines.
Nice to Have: Experience with NoSQL databases (e.g., Firebase RT).
Knowledge of front-end technologies (HTML, CSS, JavaScript).Familiarity with RESTful API development. Previous experience working in an Agile/Scrum development environment.","Human Resources Services
            
              11-50 employees
            

              26 on LinkedIn",Kamayi ,Faisalabad," Faisalabad, Punjab, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
PHP Laravel Developer,"Easy2Employ, LLC · Lahore, Punjab, Pakistan (Hybrid)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3733337471,11-50 employees,3733337471,https://www.linkedin.com/jobs/view/3733337471,"About the job
            

 
Requirements: 3 years+ of web development experience.Solve complex performance problems and architectural challengesStrong Object Oriented Programming Concepts.Deep technical understanding of RESTful API’s and Ajax.Solid background in building scalable distributed products and practical experience with caching.Previous experience with databases (e.g. MySQL, MariaDB, and MongoDB)knowledge of PHP web frameworks such as LaravelStrong knowledge of the common PHP or web server exploits and their solutionsProficient understanding of code versioning tools, such as GitUnderstanding of frontend technologies, such as JavaScript, HTML5, and CSS3Experience in different platforms like Jira, Slack, Bitbucket.
Desirable: Experience supporting large, complex, and evolving distributed web appsFamiliar with Agile / Scrum processBS Degree in (Computer Science) or relevant
About Easy2Employ:Easy2Employ offers recruitment and human resources consultancy services. Our innovative recruiting software boosts and automates your hiring cycle. It offers a very intuitive user experience to manage end-to-end hiring cycle. Designed for small to large enterprises, independent recruiters, headhunting firms with multiple clients, and hiring managers. Disclaimer: Easy2Employ posts job opening on behalf of its clients. By applying to this job opening you are giving consent to share your data (CV and financial information) with Easy2Employ's clients. Our clients are reputable organizations who are committed to keeping data confidentiality, Easy2employ will not be responsible to any data sharing or leakages from the respective clients","Human Resources Services
            
              11-50 employees
            

              12 on LinkedIn","Easy2Employ, LLC ",Lahore," Lahore, Punjab, Pakistan ",Hybrid,,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Senior PHP Developer,"Zomi Nexus (SMC-Pvt) Ltd · Karāchi, Sindh, Pakistan (On-site)  
4 days ago",Full-time,https://www.linkedin.com/jobs/view/3734049746,11-50 employees,3734049746,https://www.linkedin.com/jobs/view/3734049746,"About the job
            

 
........ Experienced Senior PHP Developer Required, It's an On-site opportunity, Karachi based......We are looking for an experienced PHP Developer to join our team. As a PHP Developer, you will work with our in-house software developers and collaborate with the creative team to create practical solutions and develop elegant web-based applications.The ideal candidate should have a minimum of 7 years of professional PHP development experience, with strong expertise in frameworks such as Laravel, Symfony, and CodeIgniter. Additionally, you should be proficient in HTML, CSS, JavaScript, jQuery, and have experience with both RESTful API development and integration.You should also have a solid understanding of database systems, preferably MySQL, MongoDB, and PostgreSQL and be comfortable working with modern development tools and methodologies, such as CI/CD and Agile.If you also have experience with cloud platforms (e.g., AWS, DigitalOcean) and containerization and orchestration tools (e.g., Docker), you will be a great fit for the role.Most importantly, the ideal candidate should possess strong problem-solving skills, excellent communication and interpersonal skills, and the ability to work independently or in a team.If this sounds like you, please apply and join our growing team! INBOX ME YOUR RESUME ALONG WITH YOUR EXPECTED SALARY, ONLY IF YOU'RE A BEST FIT..","IT Services and IT Consulting
            
              11-50 employees
            

              4 on LinkedIn",Zomi Nexus (SMC-Pvt) Ltd ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,,4 days ago,1,Full-time,Not specified,11-50 employees,Not specified
PHP & JavaScript Developer (WordPress/WooCommerce Specialist),"RAGE® Custom · Lahore, Punjab, Pakistan (Hybrid)  
3 days ago

 · 47 applicants",Full-time,https://www.linkedin.com/jobs/view/3734749132,1-10 employees,3734749132,https://www.linkedin.com/jobs/view/3734749132,"About the job
            

 
RAGE Custom is seeking an experienced PHP and JavaScript Developer with a focus on WordPress and WooCommerce. In this role, you'll lead the development of a new version of our website while also maintaining and optimizing our existing platforms to ensure high performance, security, and scalability.Responsibilities Develop a new version of our WordPress and WooCommerce website, incorporating advanced features and optimizationsMaintain and improve our existing websites, ensuring they remain secure, scalable, and performantCode custom themes and plugins to extend the functionality of our web propertiesCollaborate with branding and marketing teams to align web development with company goalsTroubleshoot and resolve issues, ensuring optimal website performanceStay up-to-date with industry best practices and emerging technologies
Qualifications Minimum of 5 years' experience in PHP and JavaScriptExpertise in WordPress and WooCommerce is a mustProficient in HTML5, CSS3, and other relevant front-end technologiesFamiliar with version control systems, preferably GITStrong problem-solving skills and meticulous attention to detailExcellent communication skills, both written and verbal
Nice-to-Have Familiarity with additional CMS or e-commerce platformsKnowledge of other programming languages or frameworks","Sporting Goods Manufacturing
            
              2-10 employees
            

              2 on LinkedIn",RAGE® Custom ,Lahore," Lahore, Punjab, Pakistan ",Hybrid,47,3 days ago,1,Full-time,Not specified,1-10 employees,Not specified
PHP Developer,"Navicosoft · Lahore, Punjab, Pakistan (On-site)  
4 days ago",Full-time,https://www.linkedin.com/jobs/view/3734528592,51-200 employees,3734528592,https://www.linkedin.com/jobs/view/3734528592,"About the job
            

 
Apply Now: https://www.navicosoft.com/php-laravel-developer-job/We are Accepting SENIOR & JUNIOR PHP/Laravel Developers READ CAREFULLY BEFORE APPLYING! About NavicoSoft Navicosoft is an all-encompassing Web design & development, service provider. For over 15 years, while we have evolved over the years, our core philosophy remains centered on speed, user-friendliness, and responsiveness. Our innovative solutions can be tailored to the unique needs of many businesses and industries. At Navicosoft, we maintain a dynamically robust environment that is ever-changing and evolving in parallel with the latest technologies, trends, and industry standards. With a highly skilled and qualified workforce of over 60+ personnel in our Lahore, London, and Melbourne offices, we function with the firm belief that our employees are our most significant and most valued assets. Our perks and benefits package includes but is not limited to:  Full Time or Part-time after 5 PMEvening ShiftSalary Range 30k - 120k depending on the experience Reasonable Salary PackageAnnual 2 Bonuses (T&C Apply)Paid leaves (T&C Apply)Medical Allowance (T&C Apply)Regular Performance AppraisalChances to become Employee of the Month (full month salary)
The ideal candidate will efficiently and quickly write PHP in a timely and scalable way in order to improve the code-base of the company's products in meaningful ways. This candidate will be able to test the code and make adjustments where necessary. They should also be experience in contributing to the whole software design lifecycle.  Responsibilities Write clean, well-designed codeTroubleshoot and test core product software to ensure strong optimizationContribute to all phases of the development lifecycle
Qualifications Experienced and Internees can applyBachelor's degree in computer science or related fieldExperience in software developmentPassion for best design and coding practicesStrong knowledge of relational databases, tools and PHP skills","IT Services and IT Consulting
            
              51-200 employees
            

              92 on LinkedIn",Navicosoft ,Lahore," Lahore, Punjab, Pakistan ",On-site,,4 days ago,1,Full-time,Not specified,51-200 employees,Not specified
Full Stack Engineer (Laravel + Angular),"Avrioc Technologies · Karachi Division, Sindh, Pakistan Reposted  
4 days ago","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3711641302,201-500 employees · IT System Custom Software Development,3711641302,https://www.linkedin.com/jobs/view/3711641302,"About the job
            

 
As we continue our growth, we are looking for an ambitious and experienced Software Engineers to join ""Innovative Solutions"" ( sister concern of Avrioc Technologies ) in ""Pakistan"".Innovative Solutions is hiring for the position of Software Engineer -Angular + Laravel.Job Title: Software Engineer-Fullstack (Laravel & Angular) Location: Karachi, PakistanAbout Us: Innovative Solutions is a dynamic and forward-thinking technology company based in Karachi, dedicated to delivering cutting-edge software solutions to our clients. We are seeking a highly skilled Software Engineer with expertise in Laravel and Angular to join our talented team.Qualification, Experience, Competence and Certifications: Bachelor's / master’s degree in Computer Sciences, Information System or Computer Engineering or equivalent technical degree, or equivalent combination of education and experience.Min 4 years of experience in developing software products and services.Strong hands-on experience with PHP, JavaScript, and frameworks like Laravel & Angular.Good understanding of WebSocket usage and how to scale an application to millions of users.Proficient in building and maintaining large-scale MySQL and MongoDB databases.Should have expert-level knowledge in Elasticsearch.Should be good in data structures and database design.Proven working experience with Redis, RabbitMQ/Kafka, MQTT.Good understanding of AWS Cloud services and Infrastructure.Good understanding of microservice architecture.Must have good development techniques, security, tech debt balance, TDD, and agile habits.Version Control/ CI: Git, SVN, Jenkins, Circle CI.Good understanding of the ELK stack.Experience in Node.js is highly desired.
Elevate your career and embark on a transformative journey with us.","IT System Custom Software Development
            
              201-500 employees
            

              166 on LinkedIn",Avrioc Technologies ,Karachi," Karachi Division, Sindh, Pakistan Reposted  
4 days ago",On-site,,4 days ago,3,Full-time,Mid-Senior level,201-500 employees , IT System Custom Software Development
