Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
"Applications Operations and Management Consultant, Managed Services","Teradata · Islāmābād, Pakistan (Hybrid)  
1 week ago

 · 64 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3728482488,"10,001+ employees · Software Development",3728482488,https://www.linkedin.com/jobs/view/3728482488,"About the job
            

 
What You'll DoImplementation and support of data warehouse workload including but not limited to: Monitoring and control of application jobs.Job schedulingWorkflow maintenanceError control, rectification and rerun.Physical design optimizationRecommend design/implementation enhancements in job design for performance optimization.Plan, coordinate, and implement necessary actions through the agreed upon incident and change management controls.Plan, coordinate, and implement workload/job releases on the data warehouse platform.Plan and participate in service reviews with the client.Capture requirements and work on the design, development, test, and go-live activities.Design the processes to meet service level agreements. Who You'll Work WithThe Teradata Applications Operations and Management Consultant is part of the Managed Services practice and specializes in the operations and administration of the Teradata, ETL, and BI environment, processes, programs, and scripts. This individual must have the skills necessary to understand the overall data warehouse architecture and work directly with customers to support their operational requirements. The consultant supports the data-warehouse environment with the specific toolset required by the customer. The consultant may also provide input to the database designer to optimize the data loading of the physical database.What Makes You a Qualified CandidateIn depth knowledge of the Teradata database and associated tools and utilitiesOperations and administration knowledge of industry standard ETL, BI, Open-Source tools Strong skillset in service operations along with troubleshooting and problem-solving skills.Knowledge of data warehousing concepts and appliancesExcellent written and oral communication skillsExperience in supporting large-scale data processing platforms.Strong knowledge of ITIL conceptsWhat You'll Bring3 to 5 years of full-time work experience in a related role and industry.","Software Development
            
              10,001+ employees
            

              10,784 on LinkedIn",Teradata ,Islāmābād," Islāmābād, Pakistan ",Hybrid,64,1 week ago,2,Full-time,Mid-Senior level,"10,001+ employees ", Software Development
Technical Application Specialist - Molecular Diagnosis,"Cepheid · Pakistan (Remote) Reposted  
6 days ago

 · 477 applicants",Full-time,https://www.linkedin.com/jobs/view/3719979262,"5,001-10,000 employees · Biotechnology Research",3719979262,https://www.linkedin.com/jobs/view/3719979262,"About the job
            

 
At Cepheid, we are passionate about improving health care through fast, accurate diagnostic testing. Our mission drives us, every moment of every day, as we develop scalable, groundbreaking solutions to solve the world’s most complex health challenges. Our associates are involved in every stage of molecular diagnostics, from ideation to development and delivery of testing advancements that improve patient outcomes across a range of settings. As a member of our team, you can make an immediate, measurable impact on a global scale, within an environment that fosters career growth and development.Cepheid is proud to work alongside a community of six fellow Diagnostics Companies at Danaher. Together, we’re working at the pace of change to improve patient lives with diagnostic tools that address the world’s biggest health challenges.The Technical Support Specialist is responsible for providing advanced product support to customers requiring assistance with instruments & assays sold and distributed by Cepheid. As a member of Technical Support Team, you provide product support to internal and external customers via phone, email and web serving as the technical expert in Cepheid’s Customer Care experience.ESSENTIAL JOB RESPONSIBILITIES: Investigate and resolve customer complaints within the regionEngage customers to collect and compile detailed information about customer complaintsConduct advanced data analysis and troubleshooting, understanding customer sample collection, processing and laboratory practicesDocument complaints and resulting investigations in the complaint management systemInterface with Service and Global Product Support to escalate and resolve more complex casesConduct Periodic Field visits to Customer sites to engage and resolve pending complaints and provide training if necessaryAdhere to Quality Management System proceduresMaintain product knowledge and support continuous improvement effortsContribute to quality compliance through accurate and concise case documentationRepresent Technical Support on projects and operational teams, communicating findings back to Technical SupportComplete all assigned and required training satisfactorily and on timePerforms additional tasks as assigned by the Customer Care and Technical Support Manager or Supervisor
TRAINING RESPONSIBILITIES: (REQUIRED) Complete all assigned and required training satisfactorily and on time
MINIMUM REQUIREMENTS:Education and Experience (in years): B.S diploma (or equivalent) in Clinical Laboratory Science or Biomedical Engineering with 2-3 years of relevant experience as Biomedical Engineer, Virology/Microbiological Laboratory Technician or Clinical Laboratory Scientist for Virology/Microbiology in a hospital or commercial clinical laboratory or in Technical Support
Knowledge and skills: Fluent in English & Urdu (written and oral) is requiredCustomer oriented – understands customer expectations and empathizes with customer & patient needs
Laboratory or Technical Support Experience in one or more of the following preferred: PCR and Microbiology, Molecular Biology Oncology or VirologyPatient sample collection practices and workflowSample preparation practices and methodologiesLaboratory analytical diagnostic equipment, medical devices and software
Knowledge and use of commercial computer application packages (MS Office)Familiarity with SalesForce.com (or similar CRM System) a plusLaboratory or Technical Support Experience in one or more of the following preferred: PCR and Microbiology, Molecular Biology Oncology or VirologyPatient sample collection practices and workflowSample preparation practices and methodologiesLaboratory analytical diagnostic equipment, medical devices and software
Able to follow complex procedures and processesExcellent written and verbal communication skillsCurious & self-motivated with ability to learn a complex technology platform quicklyProactively analyzes complex problems, draw conclusions and propose precise action plansWorks independently in a structured manner with the ability to prioritize critical tasksBuilds collaborative work relationships with different teams, including Field Service, Sales, Marketing and Quality.
Thrives in a dynamic and fast-paced environmentOther: Available to work flexibly as and when necessaryAbility to travel to France, UAE or other countries as needed for trainings or workshopsRemote - with Hybrid or full office work possibilityWorkstation adaptation possibility upon disabilityMay include extended computer and telephone work involving repetitive arm/wrist motionsMay include occasional overnight travel
At Cephied we believe in designing a better, more sustainable workforce. We recognize the benefits of flexible, remote working arrangements for eligible roles and are committed to providing enriching careers, no matter the work arrangement. This position is eligible for a remote work arrangement in which you can work remotely from your home. Additional information about this remote work arrangement will be provided by your interview team. Explore the flexibility and challenge that working for Beckman Coulter Diagnostics can provide.When you join us, you’ll also be joining Danaher’s global organization, where 80,000 people wake up every day determined to help our customers win. As an associate, you’ll try new things, work hard, and advance your skills with guidance from dedicated leaders, all with the support of powerful Danaher Business System tools and the stability of a tested organization.At Danaher, we value diversity and the existence of similarities and differences, both visible and not, found in our workforce, workplace and throughout the markets we serve. Our associates, customers and shareholders contribute unique and different perspectives as a result of these diverse attributes.If you’ve ever wondered what’s within you, there’s no better time to find out.","Medical Equipment Manufacturing
            
              10,001+ employees
            

              49,807 on LinkedIn",Cepheid ,Pakistan, Pakistan ,Remote,477,6 days ago,1,Full-time,Not specified,"5,001-10,000 employees ", Biotechnology Research
"Mobile Application Developer (iOS, Swift), gt.school (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan (Remote) Reposted  
19 hours ago

 · 51 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3732288029,"5,001-10,000 employees · IT Services and IT Consulting",3732288029,https://www.linkedin.com/jobs/view/3732288029,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, gt.school. Have you got what it takes?gt.school is pioneering the delivery of 100% computer-based education to K-12 students through the use of generative AI!We are looking for a senior mobile developer to help us build a learning app that's as easy to use as TikTok and knows what the student knows and doesn't know when it comes to serving learning content, as well as TikTok knows what its users like or don't like when it comes to serving videos.Join us in what is likely the next revolution in education - a school where kids learn on their own, at their own pace, using adaptive learning apps, without having to be in a physical classroom that's going either too fast or too slow for them.What You Will Be Doing Architect and implement features as per detailed product specs and high-fidelity designs
What You Won’t Be Doing Fussing over UI/UX design details; these are handled by a dedicated design team.Endlessly debating functional requirements or feature priorities; these are well defined, in small increments
Mobile Application Developer (iOS, Swift) Key Responsibilities Delivering clean, well-designed code in small functional increments.Making key implementation decisions, and describing your rationale.Contributing to continuous process improvementDetecting and correcting creeping technical debt
Basic Requirements Minimum 5 years of experience developing mobile applicationsMinimum 2 years in a leadership role, making technical design decisions for mobile applicationsExperience with the following cross-platform app development frameworks: React Native.
About Gt.schoolGT School is an EdTech Startup that leverages technology, AI, and subject matter experts to cultivate a new way of learning. Our unique approach leverages 50+ years of learning science, cutting-edge data analytics and high-performance coaching. In doing so, we can help students learn more, learn faster, and learn better - and have fun while doing it. We are a remote-first company that hires globally via Crossover.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4581-PK-Lahore-MobileApplicat.022","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Lahore," Lahore, Punjab, Pakistan ",Remote,51,19 hours ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
"Mobile Application Developer (iOS, Swift), gt.school (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan (Remote) Reposted  
1 day ago

 · 30 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3731971252,"5,001-10,000 employees · IT Services and IT Consulting",3731971252,https://www.linkedin.com/jobs/view/3731971252,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, gt.school. Have you got what it takes?gt.school is pioneering the delivery of 100% computer-based education to K-12 students through the use of generative AI!We are looking for a senior mobile developer to help us build a learning app that's as easy to use as TikTok and knows what the student knows and doesn't know when it comes to serving learning content, as well as TikTok knows what its users like or don't like when it comes to serving videos.Join us in what is likely the next revolution in education - a school where kids learn on their own, at their own pace, using adaptive learning apps, without having to be in a physical classroom that's going either too fast or too slow for them.What You Will Be Doing Architect and implement features as per detailed product specs and high-fidelity designs
What You Won’t Be Doing Fussing over UI/UX design details; these are handled by a dedicated design team.Endlessly debating functional requirements or feature priorities; these are well defined, in small increments
Mobile Application Developer (iOS, Swift) Key Responsibilities Delivering clean, well-designed code in small functional increments.Making key implementation decisions, and describing your rationale.Contributing to continuous process improvementDetecting and correcting creeping technical debt
Basic Requirements Minimum 5 years of experience developing mobile applicationsMinimum 2 years in a leadership role, making technical design decisions for mobile applicationsExperience with the following cross-platform app development frameworks: React Native.
About Gt.schoolgt.school is a stealth EdTech startup in Austin, Texas, the center of educational innovation in the US. Our unique approach leverages 50+ years of learning science, cutting-edge data analytics and high-performance life skills coaching. In doing so, we can help students learn 5x faster and unlock their full potential in both academics and in life. We are a remote-first company that hires globally via Crossover.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4581-PK-Punjab-MobileApplicat.020","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Lahore," Lahore, Punjab, Pakistan ",Remote,30,1 day ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
Mobile Games Acquisition Manager (App Store Optimization),"GreenTomatoMedia · Pakistan (Remote)  
5 days ago

 · 64 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3733339518,"51-200 employees · Technology, Information and Internet",3733339518,https://www.linkedin.com/jobs/view/3733339518,"About the job
            

 
Are you passionate about mobile apps and digital marketing ? Do you want to develop your skills in ASO techniques and strategies? If this sounds like you, keep reading!Who are we ?GreenTomato is one of the world leading party game app publishers with millions of active users across the world. We provide entertainment and awesome party games and our ambition is to crush competitors!Right now, we have a portfolio of 15 apps downloaded by new users 8.5 million times in 2021.The RoleYour Responsibilities Will Include Create and optimize store listings to increase the visibility and conversion of our applications. Responsible for app icon briefs, screenshots and video previews with our Creative Director, designers and copywriters. Build, manage, and automate processes to update our keyword databases in more than 20 languages. Follow the performance of the optimizations by analyzing our rankings, downloads and conversion. 
Ideal ProfileWhat key skills are we seeking? Strong interest in mobile apps and digital marketingYou have strong analytical skills as you need to efficiently process a huge volume of informationConversational English: Your grasp of conversational English allows you to engage comfortably in our international environment.Independent and Curious: Autonomy and eagerness to learn are important to you. You take ownership of your role and contribute to our collective success.
What's on Offer? Opportunity within a company with a solid track record of performanceWork alongside & learn from best in class talentStrong opportunities to progress your career","Technology, Information and Internet
            
              51-200 employees
            

              100 on LinkedIn",GreenTomatoMedia ,Pakistan, Pakistan ,Remote,64,5 days ago,2,Full-time,Mid-Senior level,51-200 employees ," Technology, Information and Internet"
Web Application Developer (AR and XML),"y/TECH · Lahore, Punjab, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3733324750,11-50 employees,3733324750,https://www.linkedin.com/jobs/view/3733324750,"About the job
            

 
Location: pDHA 8, LahorePosition Type: Full-timeExperience Level: Minimum 1 yearAbout Us:y/TECH is a dynamic tech-driven company at the forefront of innovation in IT. We're seeking a talented Web Application Developer with expertise in Augmented Reality (AR) and XML technology to join our team. If you're passionate about creating cutting-edge web applications that push boundaries, we'd love to hear from you.Key Responsibilities: Design, develop, and maintain web applications with a focus on Augmented Reality (AR) integration.Implement and optimize XML-based data structures for seamless data processing and manipulation within web applications.Collaborate with cross-functional teams to gather requirements, design solutions, and implement features.Debug and troubleshoot issues related to AR functionality, XML parsing, and web application performance.Stay updated with industry trends and emerging technologies to ensure our applications remain at the forefront of innovation.Conduct code reviews and provide constructive feedback to maintain code quality and best practices.Write clean, efficient, and well-documented code that adheres to company coding standards.
Qualifications: Bachelor's degree in Computer Science, Software Engineering, or a related field.Minimum of 1 year of professional experience in web application development.Strong proficiency in Augmented Reality (AR) technology, with a proven track record of integrating AR functionalities into web applications.Proficient in XML technology for data processing and manipulation within web applications.Solid understanding of front-end technologies (HTML, CSS, JavaScript) and back-end frameworks (e.g., Node.js, Django, Ruby on Rails).Experience with version control systems (e.g., Git) and issue tracking tools.Knowledge of UX/UI principles and responsive design techniques.Familiarity with cross-browser compatibility and performance optimization.Excellent problem-solving skills and attention to detail.
Additional Information: Experience with other AR Framework is a plus.Strong portfolio showcasing AR-driven web applications or projects involving XML technology will be highly valued.If you're a passionate and experienced Web Application Developer with expertise in Augmented Reality and XML technology, we invite you to apply and be a part of our innovative team.","IT System Data Services
            
              11-50 employees
            

              2 on LinkedIn",y/TECH ,Lahore," Lahore, Punjab, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Senior Mobile Application Developer,"MikroStarTech (SMC-Pvt.) Ltd. · Lahore, Punjab, Pakistan (On-site)  
5 days ago

 · 28 applicants",Full-time,https://www.linkedin.com/jobs/view/3733332849,1-10 employees,3733332849,https://www.linkedin.com/jobs/view/3733332849,"About the job
            

 
About MikroStarTech:MikroStarTech (SMC-Pvt.) Ltd. is a Lahore-based technical firm dealing in Embedded System Designs, Research, and Development, Customized electronic product Designs, Software design, PCB design, rapid prototyping, and manufacturing.Bachelors degree in Computer Sciences is Mandatory.Skills Needed: Minimum 2 years of experience.Proficiency in programming languages (e.g., Kotlin, Java, JavaScript, Swift, C#)Competence in using development environments (e.g., Xcode, Android Studio)UI/UX design knowledge.Version control/Git skills.API integration expertise.Database management abilities is Plus.Networking knowledgeCross-platform development skills (e.g., React Native, Flutter, Xamarin) are Plus.Testing and debugging proficiencyPerformance optimization skillsSecurity best practicesDevice compatibility awarenessExperience with app publishing and distributionContinuous learning and staying updatedCommunication and collaboration abilitiesProblem-solving skillsUser-centric approachBusiness acumenBasic project management capabilities","Appliances, Electrical, and Electronics Manufacturing
            
              2-10 employees
            

              31 on LinkedIn",MikroStarTech (SMC-Pvt.) Ltd. ,Lahore," Lahore, Punjab, Pakistan ",On-site,28,5 days ago,1,Full-time,Not specified,1-10 employees,Not specified
Application Support Engineer,"giant group · Lahore, Punjab, Pakistan (On-site)  
5 days ago

 · 102 applicants",Full-time,https://www.linkedin.com/jobs/view/3734825738,"5,001-10,000 employees · IT Services and IT Consulting",3734825738,https://www.linkedin.com/jobs/view/3734825738,"About the job
            

 
At giant group, we have an exciting opportunity for an Application Support Engineer  to join our growing team.giant missionUsing 30 years of specialist knowledge, we help organisations more effectively manage their workforce and with our people at the heart of what we do, we engage internally and externally with honesty and empathy.about giantFor 30 years, giant has provided specialist, end to end workforce management software and support services to recruitment agencies and corporate companies internationally.about the roleThe Application Support Engineer will be required to provide 2nd/3rd line support by answering queries raised by 1st line Helpdesk Support team. Via the ticketing system, you will be providing support and where necessary analysing and implementing bug fixes in the code on the web applications written in ASP.Net, C#, Angular with SQL server database which are related to the support tickets to aid helpdesk to resolve customer queries.Your ultimate objective is to ensure work is delivered within the agreed SLA and the team is achieving their KPIs.Key responsibilities of the role include but are not limited to: Improves existing programs by reviewing objectives and specifications; evaluating proposed changes; recommending changes; making modifications.Maintains client confidence and protects operations by keeping information confidential.Establishing personal networks; participating in professional societies.Analyse & implement bug fixes.Monitor the SQL jobs and fix the job failures in minimal timeliness.Provide reports/ data requests by management, as necessary.
about you Ideally you will be qualified to a degree level or equivalent in a technical subject matter.Ability to work with systems & technology with Good IT skillsExperience using Microsoft Office applications, Outlook, Word, Excel at intermediate level.SQL Server along with solid understanding of database concepts. Able to interpret the SQL code.Good problem solving and debugging skills.Knowledge of SQL, ASP, ASP.NET, C#, Angular JS.1 - 5 years in Application Support; Min – 1year of support experience is required however candidates with other development background can be considered proven that he/she is worth considering during the interview.
career pathYour career path at giant will be consistent with how well you are carrying out your current role including reference to whether you have met or exceeded your objectives and importantly how you demonstrate the giant people values.Understanding your aspirations ultimately helps us to guide your individual career path whether it is in your current role or in a different role that your skills and knowledge can be developed.trainingWe provide in-house certified training as well as role relevant accredited training to enable you to do the role efficiently.giant people values At giant, we have people values that we always aspire to. They are the cornerstone of our culture:personal growth:we strive to understand ourselves. we are self-aware and in control of our insecurities, moods and emotions and their effect on others.we control our reactions and think before speaking so we can empathize and understand other’s emotions and their views.we are good at building rapport and relationships with others often by finding a common ground. we take ownership of tasks/projects, whilst freely admitting our mistakes, and we stretch ourselves to grow (being nervous shows you are being stretched!)clear communicationwe listen well, encourage others to speak and we communicate in a straight-forward honest manner leaving nothing unsaid - we say the good & the bad! All whilst always being fair, respectful, and emotionally intelligent.working as a teamwe achieve goals together as a team, with humility, not ego, where everyone is equal and feels safe to challenge others and have their views heard and always with a sense of humour!Studies show that working for and with people who have emotional intelligence increases job happiness (satisfaction and motivation) exponentially. By following these values, we can be the best at what we do, provide greater job satisfaction for those around us and we can all grow to be the best version of ourselves!giant appraise.To help you progress in your career you will be set clear objectives and you will be expected to constantly give and receive feedback. Every six months (monthly in your first three months) you will have a straightforward ‘giant appraise’ review meeting discussing your achievements, the progress of your objectives, examples of how you have demonstrated the giant people values, together with any other relevant discussion points including of course any additional training or support you would like and any feedback (good and not so good!) on your line manager.giant employee surveyIn line with our company values, we regularly ask every member of the giant team to provide feedback on what’s it like to work here. We use the answers to ensure that giant remains a place where we are all proud to work. Here are a few results of our most recent survey. 97% of people say they clearly understand their job role and know what’s expected of them day to day93% of people understand their objectives and how they align with giant’s mission and overall company values97% of people know who to go to with any urgent issues, including customer queries97% of people recognised how their teams pull together to achieve company goals and fix any issues that may arise91% of people said they have had the opportunity in the last 6 months, to learn and develop new skills within their current role
All our posts are subject to pre-employment checks. We are committed to equal opportunities in employment, and we look forward to all applicants and applicants with disabilities who meet the minimum criteria for the job and to consider them on their abilities.","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              372 on LinkedIn",giant group ,Lahore," Lahore, Punjab, Pakistan ",On-site,102,5 days ago,1,Full-time,Not specified,"5,001-10,000 employees ", IT Services and IT Consulting
Sap Advanced Business Application Programming Consultant,"Riphah International University · Islamabad, Islāmābād, Pakistan (On-site)  
5 days ago",Full-time,https://www.linkedin.com/jobs/view/3734011635,"1,001-5,000 employees",3734011635,https://www.linkedin.com/jobs/view/3734011635,"About the job
            

 
Job Position: Consultant SAP ABAPJob Location: IslamabadJob Requirement: 1.      Bachelor’s degree in computer science, Information Technology, or a related field.2.      SAP ABAP certification.3.      Thorough knowledge of SAP software and MS SQL and HANA databases, as well as working experience of key business applications including SAP ECC, SAP S4/Hana, BWoH, BOBJ, CRM, PI/PO, SRM, SolMan, Fiori.4.      At least 5+ years’ experience of managing SAP ABAP and Basis teams.5.      Excellent technical understanding of SAP products.6.      Demonstrable knowledge of SAP technical architecture with hands-on experience.Job Responsibilities:1.      Plan, design, develop, document, and manage the assigned ABAP/Workflow/Fiori/UI5 development work for SAP modules to meet project needs.2.      Development and maintenance of programs, enhancement objects, BAPIs, BADIs and reports using ABAP, Web Dynpro, Workflow, Smart Forms and ADOBE Forms.3.      Ensure completeness, accuracy, functionality of WFRICE objects for all SAP modules.4.      Supporting business operations by resolving technical issues in existing SAP applications including code debugging, error message analysis and implementing fixes/ enhancements for proper system functionality.5.      Developing, testing, and customizing ABAP programs to meet the organization's specific requirements and integrating custom solutions into the SAP environment.6.      Collaborate with business analysts and stakeholders to understand requirements and translate them into effective SAP ABAP EDI solutions.7.      Develop and enhance SAP ABAP programs and interfaces to facilitate EDI communication between SAP and external systems.8.      Customize and configure IDocs, partner profiles, and EDI mappings to enable seamless data exchange.9.      Perform EDI testing, troubleshooting, and error handling to ensure accurate and reliable data transmission.","Higher Education
            
              1,001-5,000 employees
            

              2,425 on LinkedIn",Riphah International University ,Islamabad," Islamabad, Islāmābād, Pakistan ",On-site,,5 days ago,1,Full-time,Not specified,"1,001-5,000 employees",Not specified
Senior Mobile App Developer,"Turing · Pakistan (Remote) Reposted  
1 day ago

 · 28 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3733472843,"1,001-5,000 employees · IT Services and IT Consulting",3733472843,https://www.linkedin.com/jobs/view/3733472843,"About the job
            

 
A U.S.-based company that is creating a state-of-the-art technology that provides precise real-time location awareness for products, individuals, and equipment, is looking for a Senior Mobile App Developer. The developer will be responsible for fixing bugs, flaws, and other problems through troubleshooting. The company is helping businesses improve crucial steps in the production, delivery, and sale of their products by utilizing user-friendly software, a worldwide partner network, and efficient design. The company has managed to secure more than $5.7mn in funding so far.Job Responsibilities: Using native and cross-platform technologies, develop, establish, and manage expansive, aesthetically pleasing, modular applications for AndroidTake charge of developing, enhancing, releasing, and maintaining mobile applications (Android, Xamarin)Unit test code modifications and incorporate them into the current codebaseDocument APIs, SDKs, architecture, builds, and releasesFor version control and CI/CD deployments, use solutions like GitLabFollow coding guidelines, conventions, and best practices
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 5+ years of relevant experience as a mobile app developer3+ years of experience working with native Android development using Java, Kotlin, or similar technologiesAt least 5+ years of experience building production-quality softwareExpansive working understanding of the best practices for Android programming and the most popular modulesPrior experience working with sensors and sensor data (such as from cameras, NFC, RFID, and IMU)Extensive UI design expertise and familiarity with common design patterns Comprehensive knowledge of programming patterns for synchronous and asynchronous multithreadingDemonstrable experience using version control technologies like Git, GitLab, etc. with easeIn-depth knowledge of CI/CD pipelines and Google Play store app deploymentStrong ability to analyze problems and solve themAbility to develop modules and components that are tested, reusable, and self-containedGuarantee a transparent dependency chain for both the file system and the app logicMust be self-motivated, detail-oriented, and able to meet deadlinesSolid experience with Xamarin/MAUI for cross-platform app development is nice to have Some experience with iOS development using Objective-C, Swift, or equivalent is preferredIn-depth knowledge of Xamarin, MAUI, Kotlin, and Swift best practices and frequently used modules is desirableExperience with Google ML Kit is nice to have Prior experience working with sockets in local network communication is desirableExperience building .NET web applications (responsive, MVC, WebAPI, JSON, JQuery, Angular, etc.) is a plusHelpful to have knowledge of technologies like SQL, LINQ,.NET Core, and DockerExcellent English communication skills, both spoken and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,28,1 day ago,2,Full-time,Mid-Senior level,"1,001-5,000 employees ", IT Services and IT Consulting
Application Support Analyst,"MD Tech (iPEMR) · Lahore, Punjab, Pakistan (On-site)  
3 days ago

 · 80 applicants",Full-time,https://www.linkedin.com/jobs/view/3734713034,51-200 employees,3734713034,https://www.linkedin.com/jobs/view/3734713034,"About the job
            

 
Application Support AnalystJob Description  About us MD Tech is a medical-billing company and service provider to medical practices in the U.S. We specialize in numerous services including medical transcription, complete RCM, authorization, credentialing, e-scribe, medical assistance, scheduling, website development and digital marketing. Our aim to is to enable healthcare providers to concentrate on treating their patients without worrying about the technicalities, hence, we take care of it for them. From scheduling patients, recording their data to contacting insurances and filing claims; we ensure our clients do not fret about the other side of the medical industry. IP Clinical is a complete EHR/EMR solution and is purpose-built to accommodate every practice. MD Tech was established in 2013 by healthcare experts with 20+ years of experience, who simply wish offer the best to the industry. The features range from administration to electronic health records, to billing and collections. We aim to simplify the technology to minimize the time our physicians spend to operate it.  Responsibilities ·        Collaborate closely with the clients to identify and resolve technical problems.·        Convey the clients’ requirements to the respective team timely·        Maintain a record of client interaction and solution.·        Assist in testing activities for software updates and release.·        Experience in clinical macro/template creation is preferred.·        Updated knowledge about the best practices related to medical billing and EMR/HER  Software. Qualification·        Bachelors in a relevant field.·        Proven experience of 3 years in application support or a similar technical support.·        Excellent communication and interpersonal skills to interact with the clients. ·        Familiarity with U.S. based EMR/EHR Software Systems.·        Knowledge of HTML is a plus.·        Attention-to-detail, adaptable and able to work independently.  Job Location: LahoreTimings: 5pm till 2am","IT Services and IT Consulting
            
              51-200 employees
            

              149 on LinkedIn",MD Tech (iPEMR) ,Lahore," Lahore, Punjab, Pakistan ",On-site,80,3 days ago,1,Full-time,Not specified,51-200 employees,Not specified
