Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Software Engineer (React js),"Kistpay (Private) Limited · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729942116,11-50 employees,3729942116,https://www.linkedin.com/jobs/view/3729942116,"About the job
            

 
Job Title: React JS DeveloperWe are seeking a skilled React JS Developer to join our dynamic team. The ideal candidate should possess 1-2 years of experience in JavaScript, React, HTML, CSS, and TypeScript. You should be well-versed in programming, design patterns, object-oriented programming, and have strong problem-solving skills. Additionally, you must have experience in developing and maintaining responsive web applications.Key Responsibilities: Develop and maintain responsive web applications using React, HTML, CSS, and TypeScript.Implement programming best practices, design patterns, and adhere to object-oriented programming principles.Handle MVVM (Model-View-ViewModel) architecture and perform DOM manipulation for seamless user experiences.Integrate APIs to enhance application functionalities and performance.Take ownership of the design, layout, and coding of websites, as well as web-based desktop and mobile applications.Collaborate with cross-functional teams to ensure efficient project execution and successful outcomes.Familiarize yourself with version control systems like Git, issue tracking tools like JIRA, cloud services like AWS, and Linux environments.Demonstrate good verbal and written communication skills to effectively collaborate and communicate with team members and stakeholders.
Required Skills and Experience: Bachelor's degree in Computer Science, Software Engineering, or a related field is preferred.2-3 years of hands-on experience in JavaScript, React, HTML, CSS, and TypeScript.Proficiency in programming, design patterns, OOP concepts, and problem-solving.Demonstrated experience in developing and maintaining responsive web applications.Knowledge of MVVM architecture, DOM manipulation, JavaScript Object Model, and API integration.Familiarity with version control using Git, issue tracking with JIRA, cloud services in AWS, and working in Linux environments.Strong interpersonal skills and the ability to communicate effectively, both verbally and in writing.","Financial Services
            
              11-50 employees
            

              34 on LinkedIn",Kistpay (Private) Limited ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Node.js Developer for Lahore and Faisalabad,"Logigates for RFID, AI, Robotics & Digitization · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 26 applicants",Full-time,https://www.linkedin.com/jobs/view/3729940975,11-50 employees,3729940975,https://www.linkedin.com/jobs/view/3729940975,"About the job
            

 
We are looking for a highly capable Node.js developer to collaborate with our front-end application developers, designing back-end components, and integrating data storage and protection solutions.To ensure success as a Node.js developer, you should possess extensive knowledge of Node.js based services and experience in a similar role. An accomplished Node.js developer will be someone whose expertise results in the stable, fast, and secure exchange of data between servers and end-users.Key Responsibilities: Good understanding of OOP, data structures, algorithms, and type safety. Deep and conceptual understanding of Node.js, JavaScript, Typescript, Express.js, RESTful APIs, SSL/TLS, TCP Sockets, and Swagger. Developing and maintaining all server-side network components. Ensuring optimal performance of the central database and responsiveness to front-end requests. Collaborating with front-end developers on the integration of elements. Developing high-performance applications by writing testable, reusable, and efficient code. Implementing effective security protocols, data protection measures, and storage solutions. Running diagnostic tests, repairing defects, and providing technical support. Documenting Node.js processes, including database schemas, as well as preparing reports. Working experience with databases like MySQL, MongoDB Recommending and implementing improvements to processes and technologies. Keeping informed of advancements in the field of Node.js development. Implementation of security and data protection Writing secure API End Points for front End Applications Advanced understanding of web architecture and database fundamentalsRequirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience) 2+ years of relevant software development experience Prior experience in Node.js Strong knowledge of Next.js, E-commerce tools, Contentful, API payment and AWS Lambda is nice to have Excellent interpersonal and collaborative skills Must be fluent in English communication","IT Services and IT Consulting
            
              11-50 employees
            

              8 on LinkedIn","Logigates for RFID, AI, Robotics & Digitization ",Lahore," Lahore, Punjab, Pakistan ",On-site,26,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Javascript Developer,"Cyberify · Multan, Punjab, Pakistan (On-site)  
1 week ago

 · 12 applicants",Full-time,https://www.linkedin.com/jobs/view/3729274358,11-50 employees,3729274358,https://www.linkedin.com/jobs/view/3729274358,"About the job
            

 
Hello! I am currently seeking a skilled MEAN stack developer with a strong proficiency in both Angular and Node.js. The ideal candidate should possess a minimum of 2 years of hands-on experience in this technology stack.As a MEAN developer, your role will be instrumental in designing, implementing, and maintaining web applications that rely on the MEAN stack (MongoDB, Express.js, Angular, and Node.js). Your responsibilities will include developing user-friendly and responsive web interfaces using Angular, creating robust server-side applications with Node.js, and ensuring seamless data management with MongoDB.The selected candidate will be expected to collaborate effectively with cross-functional teams, including designers, front-end developers, and other stakeholders, to deliver high-quality software solutions. Strong problem-solving skills, the ability to write clean and efficient code, and a keen eye for detail are essential attributes for success in this role.In addition to technical skills, we value strong communication skills and a proactive attitude. You'll have the opportunity to work on exciting projects, contribute to the development of innovative web applications, and further enhance your expertise in MEAN stack development.If you meet these qualifications and are ready to take on challenging and rewarding projects, we invite you to apply and become a valuable member of our development team. We look forward to hearing from you and discussing how your skills can contribute to our projects and goals.","Software Development
            
              11-50 employees",Cyberify ,Multan," Multan, Punjab, Pakistan ",On-site,12,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Lead Software Engineer - React JS,"Dubizzle Labs · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 371 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3697608531,201-500 employees · IT Services and IT Consulting,3697608531,https://www.linkedin.com/jobs/view/3697608531,"About the job
            

 
At DUBIZZLE LABS, we are looking to further expand our Pakistan engineering office of already 250+. We are most interested in bringing on board colleagues who love to learn, perform, and teach. We are building a high-quality engineering environment with a super focus on delivering value to customers. Your primary responsibility would be to build world-class suite products to support the hyper-growth of our businesses in 18 countries.Troubleshoot, test, and maintain the core product software and databases to ensure strong optimization and functionality  BS/MS degree in Computer Science, Engineering or a related subject Contribute in all phases of the development life cycle Develop and deploy new features to facilitate related procedures and tools if necessary Designing the application according to specifications Write well designed, testable, efficient code by using best software development practices Integrate data from various back-end services and databases Be responsible for maintaining, expanding, and scaling our site Stay plugged into emerging technologies/industry trends and apply them into operations and activities
Essential Skills  5+ years of software development experience in React/ Next/ Vue Understanding of OOP principles, JavaScript, JQuery Experience with creating APIs for third parties and consuming third-party APIs will be a plus A solid understanding of how web applications work including security, session management, and best development practices Good knowledge of relational databases, version control tools, and of developing web services","IT Services and IT Consulting
            
              201-500 employees
            

              307 on LinkedIn",Dubizzle Labs ,Lahore," Lahore, Punjab, Pakistan ",On-site,371,1 week ago,2,Full-time,Mid-Senior level,201-500 employees , IT Services and IT Consulting
Angular & NodeJs Developer,"PookiDevs Technologies · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago

 · 35 applicants",Full-time,https://www.linkedin.com/jobs/view/3730132595,11-50 employees,3730132595,https://www.linkedin.com/jobs/view/3730132595,"About the job
            

 
We looking for a candidate who is self-motivated, creative, a team player, good at programming, has good analytical skills, and possesses a strong work ethic.To ensure success as an Angular & NodeJs developer, you should have extensive knowledge of theoretical software engineering, be proficient in JavaScript, HTML, CSS & Javascript and have excellent project management skills.Responsibilities:- Collaborate with product managers and UX/UI designers to translate user requirements into high-quality, responsive web applications.- Develop and maintain web applications using Angular for the front end and Node.js for the back end.- Write clean, efficient, and well-documented code.- Optimize application performance, security, and scalability.- Work with version control systems (e.g., Git) to manage and track code changes.- Debug and troubleshoot issues in both the front-end and back-end components.- Stay up-to-date with the latest web development trends and technologies.- Participate in code reviews and provide constructive feedback to team members.- Collaborate with team members to continuously improve development processes and workflows.Skills & Qualifications:- Proven experience in web application development using Angular and Node.js.- Strong proficiency in JavaScript and TypeScript.- Experience with RESTful API design and implementation.- Knowledge of HTML5, CSS3, and responsive web design principles.- Familiarity with front-end build tools (e.g., Webpack) and package managers (e.g., npm).- Experience with database systems such as MySQL.- Ability to work independently and as part of a team.- Excellent problem-solving and communication skills.- Attention to detail and a passion for writing clean, maintainable code.","Software Development
            
              11-50 employees
            

              15 on LinkedIn",PookiDevs Technologies ,Islamabad," Islamabad, Islāmābād, Pakistan ",On-site,35,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Backend Developer Node.js / Nest / Typescript (Karachi),"Inspon Tech · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 144 applicants",Full-time,https://www.linkedin.com/jobs/view/3731105872,1-10 employees,3731105872,https://www.linkedin.com/jobs/view/3731105872,"About the job
            

 
🚀 Highly Experienced Backend Developer 🚀ON-SITE📍 Location: D-15, FB Area Block 4 Block 4 Gulberg Town, Karachi 🇵🇰 Role:To develop the backend of various web applications including SaaS solutions, plugins, and Shopify Apps. You'll exclusively work on our in-house software solutions. 📦 Type: Product-based 🌐 About us:We're an international team based in Pakistan. Over the years, we've developed many successful solutions with over 10.000 users globally. 🔍 We're looking for:Someone to support us in a significant backend role. Key Points: Diverse tasks 🔄Cutting-edge technologies 🔧International scope 🌍Challenging 💪
 Skills: Proficient in English 🇬🇧Outstanding knowledge in backend development and architecture of web applications 🕸️Node.js 🟢Restful API 📡GraphQL 📊NestJS 🐣Typescript
 🌟 What sets us apart:We're not looking for an average developer. We seek someone with true talent. Someone who can independently develop complex and, above all, efficient backends. 🔜 What's next:1️⃣ Online technical test 💻2️⃣ On-site interview with the Development Lead 👥3️⃣ Decision 🤝 Are you the right fit? Apply now and become part of our dynamic team!","IT Services and IT Consulting
            
              2-10 employees
            

              6 on LinkedIn",Inspon Tech ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,144,1 week ago,1,Full-time,Not specified,1-10 employees,Not specified
React-Native Developer,"Primefit · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729972589,11-50 employees,3729972589,https://www.linkedin.com/jobs/view/3729972589,"About the job
            

 
Job Title: Mid-Level Software Engineer (React Native) - iOS | Fast-Paced Startup - Reaching to a Dubai-Based PositionJob Description:We are a dynamic and fast-growing startup based in Dubai, and we are seeking a highly motivated Mid-Level Software Engineer with expertise in React Native to join our talented tech team based in Lahore. As a crucial member of our startup, you will play a vital role in developing innovative mobile applications that will shape the future of our company.Responsibilities:- Collaborate closely with cross-functional teams, including product managers, designers, and fellow engineers, to understand project requirements and deliver high-quality software solutions.- Utilize your expertise in React Native to design and implement robust and scalable mobile applications, ensuring optimal performance, usability, and responsiveness.- Develop new features and functionalities for our mobile applications, keeping up with the latest industry trends and best practices.- Write clean, efficient, and maintainable code, following coding standards and participating in regular code reviews.- Work in a fast-paced startup environment, adapting to changing priorities and delivering high-quality results within tight deadlines.- Troubleshoot and debug software defects and performance issues, working collaboratively with the team to identify and implement effective solutions.- Collaborate with the QA team to design and execute comprehensive testing strategies, ensuring the reliability and stability of our applications.- Stay up to date with the latest advancements in mobile application development and share your knowledge and insights with the team.- Contribute to the continuous improvement of development workflows and processes, fostering efficiency and innovation.Requirements:- Bachelor's degree in Computer Science, Software Engineering, or a related field.- Proven experience as a Software Engineer working with React Native and mobile application development.- Strong understanding of JavaScript, TypeScript, and related libraries and frameworks.- Familiarity with iOS and Android platforms, and the ability to develop cross-platform applications.- Experience working in a fast-paced startup environment, preferably in a tech-focused company.- Agile and adaptable mindset, comfortable with uncertainty and open to taking on new challenges.- Excellent problem-solving and analytical skills, with meticulous attention to detail.- Strong communication and collaboration skills, able to effectively work with cross-functional teams.- Familiarity with Git or other version control systems.- Ability to work independently and take ownership of assigned tasks.- Passion for startups, innovation, and the drive to make an impact.Location: Lahore, PakistanJoin our exciting startup and be part of a team that is shaping the future of our industry. Apply now to contribute your expertise in React Native and thrive in our fast-paced and innovative environment!","Wellness and Fitness Services
            
              11-50 employees
            

              11 on LinkedIn",Primefit ,Lahore," Lahore, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Full Stack Engineer angular And dot net core,"Digital Omega · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 24 applicants",Full-time,https://www.linkedin.com/jobs/view/3730140574,11-50 employees,3730140574,https://www.linkedin.com/jobs/view/3730140574,"About the job
            

 
Senior Developer with the only following skillsAngular, .NET Core, ASP.NET, C#, Microservices.TypedScript, JavaScript, HTML5, Messages/Events: Apache Kafka, WebSphere MQAPIs like REST, SOAP etc positions: 2one bounce salary medical insurance leave encashment international official visitsalary range 180k to 230k","Outsourcing and Offshoring Consulting
            
              11-50 employees
            

              14 on LinkedIn",Digital Omega ,Lahore," Lahore, Punjab, Pakistan ",On-site,24,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Backend Team Lead (Node.js),"Genesis IT Lab · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730136928,51-200 employees,3730136928,https://www.linkedin.com/jobs/view/3730136928,"About the job
            

 
We are looking for a highly skilled and experienced Backend Team Lead - Node.js to join our dynamic team. As a member of our team, you will work closely with other developers and project managers to create robust and scalable web applications.Responsibilities Building interactive consumer data from multiple systems and RESTfully abstracting to the UI through a Node.js backend.Define code architecture decisions to support a high-performance and scalable product with a minimal footprint.Address and improve any technical issues.Collaborate well with engineers, researchers, and data implementation specialists to design and create advanced, elegant and efficient systems.Collaborate with other team members and stakeholders.Take smart risks and champion new ideas.
Requirements Previous working experience as a Senior NodeJS Developer for 4+ years.In depth knowledge of NodeJS, ExpressJS, NestJS, Restify.Hands-on experience with TypeScript.Working knowledge of MySql, MongoDB, Firebase.Experience with modern frameworks and design patterns.Creating secure RESTful-based web services in XML and JSON.Understanding and Experience on Git and Bit-bucket.Must be familiar with Unit testing, Integration testing
Plus Points Open to learn new technologies.Hands-on experience with automated testing tools (Plus).Experience of testing blockchain based apps, its use cases and crypto.Knowledge of Dapps/Defi Apps.
BenefitsGenesis IT Lab offers an outstanding culture that focuses on learning opportunities, international exposure by participation at international and national conferences, and career growth. We offer; Provident fundHealth & Life InsuranceSumptuous, home-cooked lunch (Free)Chances to travel abroadSponsored Certifications","Software Development
            
              51-200 employees
            

              74 on LinkedIn",Genesis IT Lab ,Islamabad," Islamabad, Islāmābād, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,51-200 employees,Not specified
Vue JS Developer,"Magnatec Systems Private Limited · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730100585,51-200 employees,3730100585,https://www.linkedin.com/jobs/view/3730100585,"About the job
            

 
The Job OverviewWe are seeking a dedicated Vue.js front-end developer to join our growing company. You will work as part of a team to develop fast, well-tested, and performant code for various web and mobile applications using Vue.js. As a Vue.js front-end developer, you will be expected to work with standard programming tools such as version control and deployment software, follow industry best practices, write tests for the code you write, and follow all applicable coding guidelines.Your duties will include taking part in daily scrums, writing and developing modules for existing Vue applications, integrating Vue into existing projects, writing code and tests for code, taking part in code review sessions, and using version control software to push and pull code for testing and deployment. Responsibilities·        Write performant code using core Vue, Vuetify, and Vue Router to create websites and web applications ·        Create tests for code written by yourself and other web developers, full-stack developers, and software engineers·        Having experience in Nuxt.js ·        Having experience of using postman for testing APIs.·        Diagnose and fix bugs and other software defects in new and existing Vue applications·        Run code optimization tools and analyzers to spot and refactor inefficiencies to create highly performant code Job Qualifications and Skill Sets ·        Bachelor’s degree in BSCS, BSIT or BSSE·        2-4 years of experience in web development·        Proffered candidate if having knowledge of health domain software’s·        Strong understanding of JavaScript, including the latest revisions of ECMAScript·        Experience with standard tools and services in JavaScript front-end development and software development, such as Git, GitHub, HTML5, CSS, Boostrap","Outsourcing and Offshoring Consulting
            
              51-200 employees
            

              108 on LinkedIn",Magnatec Systems Private Limited ,Lahore," Lahore, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,51-200 employees,Not specified
Senior JavaScript Engineer,"Systems Limited · Punjab, Pakistan (On-site)  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3731372064,"5,001-10,000 employees · IT Services and IT Consulting",3731372064,https://www.linkedin.com/jobs/view/3731372064,"About the job
            

 
Responsibilities Work on all aspects of the software platform including Architecture designs, front-end, back-end developmentWork with a team of developers to execute strategies, implement solutions and produce peer reviewed quality softwareEstablish application performance baselines, correct application errors & monitor overall performance of web applicationsCreate custom, general use modules and components that extend the elements and modules of React/VueCreate technical design documents and document solutions to lead, guide and ensure to meet the design and standardsBuild server-less pipelines to handle API requestsEnsure applications utilise the latest technology, proper version control, and release schedule practices.Staying abreast of developments in web applications and programming languagesProactive identify, trouble shoot and solve complex mission critical problems including Production Support 
Requirements:  Bachelor’s degree in computer science or relevant fieldMinimum 10-12 years of professional software development experienceSound expertise in Advance Scripting stack i.e. JavaScript, Typescript, jQuery, Express JS, Bootstrap JS, Vue.JS, ReactJS, Node.JS etc.Experience in using REST API specification tools to document i.e. Swagger.Experience with AWS (IAM, S3, Lambda, EC2, SQS, Dynamo DB, SNS, Cloud Watch etc.)Good hands-on experience using JavaScript code quality tool ES LintExcellent written and verbal communication skills
Location: Lahore/Karachi/Islamabad","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              6,291 on LinkedIn",Systems Limited ,Punjab," Punjab, Pakistan ",On-site,,1 week ago,2,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
Internship Program - Angular frontend developer,"Design Genius Pro · Gujranwala, Punjab, Pakistan (Hybrid)  
1 week ago

 · 42 applicants",Internship,https://www.linkedin.com/jobs/view/3730392425,1-10 employees,3730392425,https://www.linkedin.com/jobs/view/3730392425,"About the job
            

 
You will join the team of full-time core developers within Design Genius Pro actively contributing to the design, development, maintenance, and support of our ERP 360 projects. You will play a key role in developing our state-of-the-art ERP platform which runs on the latest Angular and .NET Core technologies. Besides that, you are going to be part of an agile and multidisciplinary team of data engineers and engineers, giving you plenty of opportunities to grow your experience and explore new technologies.Responsibilities●     Being part of a fast-growing start-up, an international and enthusiastic team!●     Opportunity to learn about cloud development, data analytics, big data management, Angular, .NET, C#●     Flexible working hours and remote working days●     Some financial supportQualifications●     You are a Bachelor's or master’s student in Computer Science or related.●      Affinity in one of the programming languages: C#, Node.JS, Angular, HTML, CSS, JavaScript, React●     Enthusiastic hobby programmer with and passion for programming●     You are energetic, positive, and like to take initiative.●     Have a sense of responsibility.●     Fluent in English●     Available for at least 6 months and 5 days in a week (Saturday if possible)How to Apply●     Write 2-3 sentences about your motivation.●     Attach your CV.●     Send to info@designgeniuspro.com","IT System Custom Software Development
            
              2-10 employees
            

              8 on LinkedIn",Design Genius Pro ,Gujranwala," Gujranwala, Punjab, Pakistan ",Hybrid,42,1 week ago,1,Internship,Internship,1-10 employees,Not specified
Angular Developer,"EvolversTech · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730670420,11-50 employees,3730670420,https://www.linkedin.com/jobs/view/3730670420,"About the job
            

 
Evolverstech is hiring a talented Angular Developer with 2 years of hands-on experience to join our team.“Angular developers are highly-skilled JavaScript developers with extensive knowledge of theoretical angular software engineering. Be proficient in JavaScript, HTML, and CSS, jQuery, Angular and have excellent project management skills. A top-class Angular developer can design and build a streamlined application to company specifications that perfectly meet the needs of the user.”Job Responsibilities Building and implementing top-notch user interfaces using JavaScript and the Angular framework.Writing efficient JavaScript code while also using HTML and CSSUsing the latest front-end technology, creating adaptable interfaces for online apps.Leading with product-analysis tasks and conducting performance tests.Collaborating with other cross-functional teams to ensure high performance of applicationsIdentifying and troubleshooting issues with front-end code.
Qualifications: 2+ years of experience with complex Angular applications with TypescriptKnowledge of multiple front-end languages (JavaScript, HTML, CSS) and their libraries2+ experience in Enterprise software developmentAbility to document code inline using JSDoc
Job Type: Onsite - Full-timeLocation -: Gulberg II Lahore","Information Technology & Services
            
              11-50 employees
            

              43 on LinkedIn",EvolversTech ,Lahore," Lahore, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Angular Developer,"Prosigns · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730393388,11-50 employees,3730393388,https://www.linkedin.com/jobs/view/3730393388,"About the job
            

 
As an Angular Developer, you will be a key member of our software development team, responsible for designing and implementing user interfaces using the Angular framework. Your primary focus will be on developing scalable and high-performance web applications, collaborating with cross-functional teams to deliver seamless user experiences. With a solid understanding of front-end technologies and best practices, you will contribute to the continuous improvement and innovation of our software products.Responsibilities Develop user interfaces using Angular, HTML, CSS, and JavaScript.Collaborate with designers and back-end developers to translate design concepts into functional web applications.Ensure the technical feasibility and performance optimization of UI/UX designs.Implement responsive web design principles to deliver consistent experiences across various devices and screen sizes.Participate in code reviews and contribute to the improvement of coding standards and practices.Troubleshoot and resolve front-end issues, ensuring optimal user experience.Stay updated on the latest Angular releases and trends, incorporating new features and best practices into projects.Work in an agile development environment, meeting project deadlines and milestones.
Requirements Bachelor's degree in Computer Science, Software Engineering, or a related field.Minimum 1 year experience as an Angular Developer or in a similar front-end development role.Strong proficiency in Angular, HTML5, CSS3, and JavaScript.Ability to collaborate effectively in a team environment.Excellent problem-solving and analytical skills.Strong attention to detail and a commitment to delivering high-quality code.","IT Services and IT Consulting
            
              11-50 employees
            

              56 on LinkedIn",Prosigns ,Lahore," Lahore, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,11-50 employees,Not specified
Vuejs Developer,"Webbuggs · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730673891,51-200 employees,3730673891,https://www.linkedin.com/jobs/view/3730673891,"About the job
            

 
Vue.js DeveloperWe are seeking a skilled and enthusiastic Vue.js Developer to join our dynamic team. As a Vue.js Developer, you will play a key role in designing and implementing user-friendly web applications with a focus on creating elegant and responsive user interfaces. Your expertise in Vue.js and modern front-end technologies will contribute to delivering exceptional user experiences.Responsibilities & Requirements:  Proven experience as a front-end developer with a strong portfolio of Vue.js projects. Proficiency in Vue.js and its core principles, with a deep understanding of Vue's reactivity system. Strong knowledge of JavaScript, HTML, CSS, and related web technologies. Familiarity with state management libraries such as Vuex. Familiarity with front-end build tools and bundlers (Webpack, Babel). Knowledge of CSS preprocessors (e.g., Sass, Less) and CSS-in-JS solutions. Experience with testing frameworks (e.g., Jest, Vue Test Utils). Familiarity with server-side rendering (SSR) using Vue.js. Knowledge of other front-end frameworks (e.g., React, Angular) is a plus. Contribution to open-source projects or the Vue.js community is a bonus.
Shift Type: EveningJob Type: Full Time (On-site)  Note: Only candidates selected for an interview will be contacted.","IT Services and IT Consulting
            
              51-200 employees
            

              90 on LinkedIn",Webbuggs ,Lahore," Lahore, Punjab, Pakistan ",On-site,,1 week ago,1,Full-time,Not specified,51-200 employees,Not specified
Full-Stack Developer (Node/ Nest/ Typescript/ Rest-API),"Inspon Tech · Karāchi, Sindh, Pakistan (On-site)  
1 week ago

 · 100 applicants",Full-time,https://www.linkedin.com/jobs/view/3731370342,1-10 employees,3731370342,https://www.linkedin.com/jobs/view/3731370342,"About the job
            

 
🚀 Highly Experienced Backend Developer 🚀 ON-SITE 📍 Location: D-15, FB Area Block 4 Block 4 Gulberg Town, Karachi 🇵🇰Role:To develop the backend of various web applications including SaaS solutions, plugins, and Shopify Apps. You'll exclusively work on our in-house software solutions.📦 Type: Product-based🌐 About us:We're an international team based in Pakistan. Over the years, we've developed many successful solutions with over 10.000 users globally.🔍 We're looking for:Someone to support us in a significant backend role.Key Points: Diverse tasks 🔄Cutting-edge technologies 🔧International scope 🌍Challenging 💪
Skills: Proficient in English 🇬🇧Outstanding knowledge in backend development and architecture of web applications 🕸️Node.js 🟢Restful API 📡GraphQL 📊NestJS 🐣TypeScript 🔷
🌟 What sets us apart:We're not looking for an average developer. We seek someone with true talent. Someone who can independently develop complex and, above all, efficient backends.🔜 What's next:1️⃣ Initial interview with a technical test 💻2️⃣ On-site interview with the Development Lead 👥3️⃣ Decision 🤝Are you the right fit? Apply now and become part of our dynamic team!","IT Services and IT Consulting
            
              2-10 employees
            

              6 on LinkedIn",Inspon Tech ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,100,1 week ago,1,Full-time,Not specified,1-10 employees,Not specified
Senior Full-stack Java / Angular Developer - +10 years of IT experience - Full remote - Contractor in USD,"All European Careers · Punjab, Pakistan (Remote)  
1 week ago",Contract · Mid-Senior level,https://www.linkedin.com/jobs/view/3726999342,51-200 employees · IT Services and IT Consulting,3726999342,https://www.linkedin.com/jobs/view/3726999342,,,All European Careers ,Punjab," Punjab, Pakistan ",Remote,,1 week ago,2,Contract,Mid-Senior level,51-200 employees , IT Services and IT Consulting
Java/React Developer,"Turing · Pakistan (Remote) Reposted  
5 days ago

 · 61 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3731275603,"1,001-5,000 employees · IT Services and IT Consulting",3731275603,https://www.linkedin.com/jobs/view/3731275603,"About the job
            

 
A U.S.-based company that is developing a low-code platform for scalable CX automation that is powered by AI is looking for a Java/React Developer. The developer will be tasked with examining and interpreting any fresh requirements or persisting business challenges. The Silicon Valley-based company's objective is to provide simple customer and agent experiences to every business that is customer-obsessed yet lacks a dedicated team of engineers. The company has managed to secure more than $3mn during their Seed round of funding.Job Responsibilities: Work together with internal teams to generate software architecture and designEnsure that apps perform, are of the highest caliber, and are responsiveBuild architectural plans and technical specification documentsEnsure that all projects are implemented with the company's goals and market trends in mind to produce results that will support the business
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 5+ years of relevant experience as a software developerDemonstrable experience working with Java and ReactPrior experience or a willingness to work in a startup environmentGreat time-management skills and an impeccable work ethicFluent in spoken and written English communication skills","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,61,5 days ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Java / Angular Software Developer - +3 years - Contractor in USD,"All European Careers · Punjab, Pakistan (Remote)  
1 week ago

 · 214 applicants",Contract · Mid-Senior level,https://www.linkedin.com/jobs/view/3726987652,51-200 employees · IT Services and IT Consulting,3726987652,https://www.linkedin.com/jobs/view/3726987652,"About the job
            

 
For an international organization in Geneva, Switzerland, we are urgently looking for a Java / Angular Software Developer with more than 3 years with Java EE, JSF and JavaScript.Candidates need to be willing to work normal office hours in Switzerland. This positions is long-term.Tasks and Responsibilities: Analyzes and understands technical requirements for external systems, database, and external IT infrastructure in the context of migration and integration;Responsible for the design, development, test, release, maintenance, and technical support of custom codes including as data pipelines/ETLs/data processing/APIs where required;Participates in design/code reviews;Performs SQL Server database administration in the development environment;Documents data and reporting application implementations, configurations, and support requirements as needed;Creates deployment packages and instructions for releasing data and reporting applications across environments;Evaluates techniques and design patterns and makes recommendations that will improve solution delivery;
Profile: University degree in computer science, engineering or other related discipline;+3 years of professional experience in Java software development;+3 years of hands-on Java, JSF and JavaScript, Angular;Significant experience in technical standards and technologies related to Java and REST api, Microservice frameworks (e.g. Spring Boot);Database skills (RDBMS), Cloud technologies ( AWS);Fluent in English;
Offered:A challenging role for an international organization;Interested: If you are interested in this opportunity, please forward your CV to resume@all-european-careers.com.","IT Services and IT Consulting
            
              51-200 employees
            

              70 on LinkedIn",All European Careers ,Punjab," Punjab, Pakistan ",Remote,214,1 week ago,2,Contract,Mid-Senior level,51-200 employees , IT Services and IT Consulting
